"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"1990-03-31","BCE","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,4428705112,0,4428705112,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,-266346941,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCE-PA.TO","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCE-PY.TO","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCE.TO","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCEFF","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.2919504123,0.2919504123,912301986,912301986
"1990-03-31","BCEPF","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCEXF","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.2922072858,0.2922072858,911500000,911500000
"1990-03-31","BCLYF","GBP","0000312069","1990-03-31","1990-03-31 00:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114881000,0,0,114881000,0,114881000,0.0169,0.0169,6921167000,6921167000
"1990-03-31","BCO.DE","USD","0000012927","1990-03-31","1990-03-30 19:00:00","1990","Q1",6435000000,5911000000,524000000,0,0,0,0,152000000,152000000,6063000000,0,0,0,152000000,524000000,372000000,0,372000000,54000000,426000000,124000000,302000000,0,0,302000000,0,302000000,0.44,0.44,686363636,686363636
"1990-03-31","BCPC","USD","0000009326","1990-03-31","1990-03-30 19:00:00","1990","Q1",2500000,1300000,1200000,0,800000,0,800000,100000,900000,2200000,0,0,0,100000,400000,300000,0,300000,-100000,200000,100000,100000,0,0,100000,0,100000,0.004,0.004,25273799,25273799
"1990-03-31","BCPPF","CAD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.41,0.41,606808000,606808000
"1990-03-31","BCS","GBP","0000312069","1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114881000,0,0,114881000,0,114881000,0.012,0.012,2947242500,3108001000
"1990-03-31","BCY.DE","GBP","0000312069","1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114881000,0,0,114881000,0,114881000,0.0169,0.0169,6921167000,6921167000
"1990-09-30","BD1.AX","AUD","0000000000","1990-09-30","1990-09-29 20:00:00","1990","Q1",0,0,0,0,0,0,0,-255000,-255000,-255000,-8250,0,8250,0,-255000,-123000,-132000,-255000,123500,-132000,0,-132000,0,0,-132000,0,-132000,-0.0001,-0.0001,1265912000,1265912000
"1990-03-31","BDCO","USD","0000793306","1990-03-31","1990-03-30 19:00:00","1990","Q1",1200000,800000,400000,0,0,0,400000,400000,800000,1600000,0,0,300000,400000,0,-400000,0,-400000,100000,-300000,300000,-700000,0,0,-700000,0,-700000,-11.72,-11.72,59714,59714
"1989-12-31","BDL","USD","0000012040","1989-12-31","1989-12-30 19:00:00","1990","Q1",8200000,4600000,3600000,0,0,0,3400000,300000,3700000,8300000,0,0,0,300000,200000,-100000,0,-100000,600000,500000,200000,300000,0,0,300000,0,300000,0.17,0.17,1764706,1764706
"1990-03-31","BDN","USD","0000790816","1990-03-31","1990-03-30 19:00:00","1990","Q1",100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,100000,-100000,0,0,0,0,0,0,0,0,0,0,619000,619000
"1989-12-31","BDX","USD","0000010795","1989-12-31","1989-12-30 19:00:00","1990","Q1",428800000,210900000,217900000,0,0,0,141900000,30600000,172500000,383400000,0,0,0,30600000,76000000,45400000,0,45400000,-3600000,41800000,14100000,27700000,0,0,27700000,0,27700000,0.09,0.09,307777778,307777778
"1989-12-31","BDX.SW","USD","0000000000","1989-12-31","1989-12-30 19:00:00","1990","Q1",428800000,210900000,217900000,0,0,0,141900000,30600000,172500000,383400000,0,0,0,30600000,72400000,0,0,45400000,-3600000,41800000,14100000,27700000,0,0,27700000,0,27700000,0.09,0.09,307777778,307777778
"1989-12-31","BDXA","USD","0000010795","1989-12-31","1989-12-30 19:00:00","1990","Q1",428800000,210900000,217900000,0,0,0,141900000,30600000,172500000,383400000,0,0,0,30600000,76000000,45400000,0,45400000,-3600000,41800000,14100000,27700000,0,0,27700000,0,27700000,0.09,0.09,307777778,307777778
"1989-12-31","BDXB","USD","0000010795","1989-12-31","1989-12-30 19:00:00","1990","Q1",428800000,210900000,217900000,0,0,0,141900000,30600000,172500000,383400000,0,0,0,30600000,76000000,45400000,0,45400000,-3600000,41800000,14100000,27700000,0,0,27700000,0,27700000,0.09,0.09,307777778,307777778
"1990-03-31","BECEF","CAD","0000718940","1990-03-31","1990-03-30 19:00:00","1990","Q1",4428705112,0,4428705112,0,0,0,0,0,0,0,0,0,0,0,4428705112,4428705112,0,4428705112,-4428705112,0,0,266346941,0,0,266346941,0,266346941,0.1025,0.1025,2427232000,2427232000
"1990-03-31","BELFA","USD","0000729580","1990-03-31","1990-03-30 19:00:00","1990","Q1",9100000,6100000,3000000,0,2400000,0,2400000,300000,2700000,8800000,0,0,0,300000,600000,300000,0,300000,0,300000,200000,100000,0,0,100000,0,100000,0.01,0.01,10000000,10000000
"1990-03-31","BELFB","USD","0000729580","1990-03-31","1990-03-30 19:00:00","1990","Q1",9100000,6100000,3000000,0,2400000,0,2400000,300000,2700000,8800000,0,0,0,300000,600000,300000,0,300000,0,300000,200000,100000,0,0,100000,0,100000,0.01,0.01,10000000,10000000
"1989-12-31","BEN","USD","0000038777","1989-12-31","1989-12-30 19:00:00","1990","Q1",69100000,7800000,61300000,0,0,0,21100000,1000000,22100000,29900000,0,0,0,-1000000,40200000,39200000,0,39200000,-3000000,36200000,14300000,21900000,0,0,21900000,0,21900000,0.0333,0.0333,657000000,657000000
"1989-07-31","BF-A","USD","0000014693","1989-07-31","1989-07-31 00:00:00","1990","Q1",222100000,81100000,141000000,0,0,0,86100000,5100000,91200000,172300000,0,0,0,5100000,54900000,49800000,0,49800000,-2400000,47400000,17500000,29900000,0,0,29900000,0,29800000,0.0373,0.0373,798214286,798214286
"1989-07-31","BF-B","USD","0000014693","1989-07-31","1989-07-31 00:00:00","1990","Q1",222100000,81100000,141000000,0,0,0,86100000,5100000,91200000,172300000,0,0,0,5100000,54900000,49800000,0,49800000,-2400000,47400000,17500000,29900000,0,0,29900000,0,29800000,0.0373,0.0373,798214286,798214286
"1990-04-30","BFB","USD","0000014693","1990-04-30","1990-04-29 20:00:00","1990","Q1",235000000,96000000,139000000,0,102000000,0,102000000,0,102000000,198000000,0,0,0,9000000,46000000,37000000,0,37000000,0,37000000,13000000,24000000,0,0,24000000,0,24000000,0.0305,0.0305,786800000,786800000
"1990-03-31","BGG","USD","0000014195","1990-03-31","1990-03-30 19:00:00","1990","Q1",341500000,272200000,69300000,0,17300000,8800000,26100000,0,26100000,298300000,0,0,0,8800000,47300000,0,0,43200000,-4700000,38500000,12700000,25800000,0,0,25800000,0,25800000,0.45,0.45,57977528,57977528
"1990-03-31","BH","USD","0001726173","1990-03-31","1990-03-31 00:00:00","1990","Q1",30400000,0,30400000,0,0,0,0,0,0,0,0,0,0,0,30400000,30400000,0,30400000,-30400000,0,0,900000,0,0,900000,0,900000,0.8678019445,0.8678019445,1037103,1037103
"1990-03-31","BH-A","USD","0001726173","1990-03-31","1990-03-31 00:00:00","1990","Q1",30400000,0,30400000,0,0,0,0,0,0,0,0,0,0,0,30400000,30400000,0,30400000,-30400000,0,0,900000,0,0,900000,0,900000,0.8678019445,0.8678019445,1037103,1037103
"1990-03-31","BHE","USD","0000863436","1990-03-31","1990-03-31 00:00:00","1990","Q1",5700000,4600000,1100000,0,0,0,300000,100000,400000,5000000,0,0,0,100000,800000,700000,0,700000,0,700000,200000,500000,0,0,500000,0,500000,0.0534,0.0534,9365576,9365576
"1990-04-30","BIG","USD","0000768835","1990-04-30","1990-04-29 20:00:00","1990","Q1",140000000,80500000,59500000,0,0,0,59400000,4100000,63500000,144000000,0,0,0,4100000,100000,-4000000,0,-4000000,-2100000,-6100000,-2400000,-3700000,0,0,-3700000,0,-3700000,-0.05,-0.05,74000000,74000000
"1990-04-30","BIGGQ","USD","0000768835","1990-04-30","1990-04-30 00:00:00","1990","Q1",140000000,80500000,59500000,0,0,0,59400000,4100000,63500000,144000000,0,0,0,4100000,100000,-4000000,0,-4000000,-2100000,-6100000,-2400000,-3700000,0,0,-3700000,0,-3700000,-0.05,-0.05,74000000,74000000
"1990-03-31","BIIB","USD","0000875045","1990-03-31","1990-03-30 19:00:00","1990","Q1",11800000,8000000,3800000,0,0,0,2700000,1100000,3800000,11800000,0,0,0,-900000,1100000,200000,0,200000,1600000,1800000,100000,1700000,0,0,1700000,0,200000,0.0044,0.0044,390000000,390000000
"1990-03-31","BIIB.SW","USD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",11800000,8000000,3800000,0,0,0,2700000,900000,3600000,11600000,0,0,0,-900000,900000,0,0,200000,1600000,1800000,100000,1700000,0,0,1700000,0,1700000,0.0052,0.0052,330000000,330000000
"1990-03-31","BIO","USD","0000012208","1990-03-31","1990-03-31 00:00:00","1990","Q1",68100000,26500000,41600000,0,32200000,0,32200000,2300000,34500000,61000000,0,0,0,2300000,9400000,7100000,0,7100000,-1400000,5700000,2100000,3600000,0,0,3600000,0,3600000,0.16,0.16,23225806,23225806
"1990-03-31","BIO-B","USD","0000012208","1990-03-31","1990-03-31 00:00:00","1990","Q1",68100000,26500000,41600000,0,32200000,0,32200000,2300000,34500000,61000000,0,0,0,2300000,9400000,7100000,0,7100000,-1400000,5700000,2100000,3600000,0,0,3600000,0,3600000,0.16,0.16,23225806,23225806
"1990-03-31","BK","USD","0001390777","1990-03-30","1990-03-29 19:00:00","1990","Q1",1322900000,820900000,502000000,0,172300000,0,172300000,163300000,335600000,1156500000,332900000,1090300000,757400000,34400000,200800000,166400000,0,166400000,0,166400000,64100000,102300000,0,0,102300000,0,102300000,0.18,0.18,568333000,568333000
"1990-03-31","BKH","USD","0001130464","1990-03-31","1990-03-30 19:00:00","1990","Q1",32300000,0,32300000,0,0,0,0,0,0,0,0,0,0,0,32300000,32300000,0,32300000,-32300000,0,0,6500000,0,0,6500000,0,6500000,0.31,0.31,20967742,20967742
"1990-03-31","BKSC","USD","0001007273","1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,200000,0,200000,0.0348,0.0348,5165000,5165000
"1990-03-31","BKTI","USD","0000002186","1990-03-31","1990-03-31 00:00:00","1990","Q1",20700000,16800000,3900000,0,0,0,2800000,400000,3200000,20000000,0,0,500000,400000,1100000,700000,0,700000,-500000,200000,100000,100000,0,0,100000,0,100000,0.25,0.25,684200,684200
"1990-03-31","BLFS","USD","0000834365","1990-03-31","1990-03-31 00:00:00","1990","Q1",100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,100000,-100000,0,400000,-300000,0,0,-300000,0,-300000,-0.17,-0.17,1775323,1775323
"1990-03-31","BLGO","USD","0000880242","1990-03-31","1990-03-30 19:00:00","1990","Q1",1600000,0,1600000,0,0,0,0,0,0,0,0,0,0,0,1600000,1600000,0,1600000,-1600000,0,-200000,200000,0,0,200000,0,200000,1.52,1.52,132000,132000
"1990-03-31","BLL","USD","0000009389","1990-03-31","1990-03-30 19:00:00","1990","Q1",321500000,268200000,53300000,0,22000000,0,22000000,13100000,35100000,303300000,0,0,0,13100000,26100000,0,0,18200000,-5200000,13000000,3800000,9200000,0,0,9200000,0,9200000,0.0263,0.0263,349552000,349552000
"1990-03-31","BMI","USD","0000009092","1990-03-31","1990-03-30 19:00:00","1990","Q1",18800000,10500000,8300000,0,6000000,0,6000000,800000,6800000,17300000,0,0,0,800000,2300000,1500000,0,1500000,-400000,1100000,400000,700000,0,0,700000,0,700000,0.0275,0.0275,25454545,25454545
"1989-08-31","BMRA","USD","0000073290","1989-08-31","1989-08-30 20:00:00","1990","Q1",300000,200000,100000,0,200000,0,200000,0,200000,400000,0,0,0,0,-100000,-100000,0,-100000,-100000,-200000,-100000,-100000,0,0,-100000,0,-100000,-0.04,-0.04,2500000,2500000
"1990-03-31","BMS","USD","0000011199","1990-03-31","1990-03-30 19:00:00","1990","Q1",271800000,200700000,71100000,0,0,0,41800000,11100000,52900000,253600000,0,0,2400000,11100000,28700000,17600000,600000,18200000,-3000000,15200000,5800000,9400000,0,0,9400000,0,9400000,0.09,0.09,104444444,104444444
"1990-03-31","BMTC","USD","0000802681","1990-03-31","1990-03-30 19:00:00","1990","Q1",5500000,0,5500000,0,2300000,0,2300000,-3700000,-1400000,-1400000,4100000,6800000,2700000,0,4100000,0,0,4100000,-2700000,1400000,400000,1000000,0,0,1000000,0,1000000,0.12,0.12,8672000,8672000
"1990-03-31","BMY","USD","0000014272","1990-03-31","1990-03-31 00:00:00","1990","Q1",2458000000,638000000,1820000000,0,0,0,1163000000,62000000,1225000000,1863000000,0,0,0,62000000,657000000,595000000,0,595000000,0,595000000,186000000,409000000,0,0,409000000,0,409000000,0.2,0.2,2045000000,2045000000
"1990-03-31","BMY.SW","USD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",2458000000,638000000,1820000000,0,0,0,1163000000,62000000,1225000000,1863000000,0,0,0,62000000,657000000,595000000,0,595000000,0,595000000,186000000,409000000,0,0,409000000,0,409000000,0.2,0.2,2045000000,2045000000
"1990-03-31","BMYMP","USD","0000014272","1990-03-31","1990-03-31 00:00:00","1990","Q1",2458000000,638000000,1820000000,0,0,0,1163000000,62000000,1225000000,1863000000,0,0,0,62000000,657000000,595000000,0,595000000,0,595000000,186000000,409000000,0,0,409000000,0,409000000,0.2,0.2,2045000000,2045000000
"1990-03-31","BNC.L","EUR",,"1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126213000,0,0,126213000,0,126213000,0.0934,0.0934,2042768000,2042768000
"1990-03-31","BOE.L","USD","0000012927","1990-03-31","1990-03-30 19:00:00","1990","Q1",6435000000,5911000000,524000000,0,0,0,0,0,152000000,6063000000,0,0,0,152000000,524000000,372000000,0,372000000,54000000,426000000,124000000,302000000,0,0,302000000,0,302000000,0.44,0.44,686363636,686363636
"1990-03-31","BOEI.BR","USD","0000012927","1990-03-31","1990-03-30 19:00:00","1990","Q1",6435000000,5911000000,524000000,0,0,0,0,0,152000000,6063000000,0,0,0,152000000,524000000,372000000,0,372000000,54000000,426000000,124000000,302000000,0,0,302000000,0,302000000,0.44,0.44,686363636,686363636
"1990-03-31","BOH","USD","0000046195","1990-03-31","1990-03-31 00:00:00","1990","Q1",210200000,118300000,91900000,0,31700000,0,31700000,24600000,56300000,174600000,77300000,190300000,113000000,2100000,37700000,35600000,0,35600000,0,35600000,13100000,22500000,0,0,22500000,0,22500000,0.31,0.3,72581000,75000000
"1990-03-31","BOH-PA","USD","0000046195","1990-03-31","1990-03-31 00:00:00","1990","Q1",210200000,118300000,91900000,0,31700000,0,31700000,24600000,56300000,174600000,77300000,190300000,113000000,2100000,37700000,35600000,0,35600000,0,35600000,13100000,22500000,0,0,22500000,0,22500000,0.31,0.3,72581000,75000000
"1990-04-30","BONTQ","USD","0000000000","1990-04-30","1990-04-29 20:00:00","1990","Q1",68700000,0,68700000,0,0,0,0,0,0,0,0,0,0,0,68700000,68700000,0,68700000,-68700000,0,0,2400000,0,0,2400000,0,2400000,0.1682474213,0.1682474213,14264706,14264706
"1990-04-30","BOOM","USD","0000034067","1990-04-30","1990-04-29 20:00:00","1990","Q1",3800000,2800000,1000000,0,0,0,700000,100000,800000,3600000,0,0,0,100000,300000,200000,0,200000,0,0,-100000,300000,0,0,300000,0,300000,0.19,0.19,1600000,1600000
"1990-03-31","BOY.DE","EUR","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219774000,0,0,219774000,0,219774000,0.0118,0.0118,2116766000,2116766000
"1990-03-31","BP","USD","0000313807","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.17,0.17,3556125999,3556125999
"1990-03-31","BP-A.L","USD","0000313807","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.0567,0.0567,21336756000,21336756000
"1990-03-31","BP-B.L","USD","0000313807","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.0567,0.0567,21336756000,21336756000
"1990-03-31","BP.L","USD","0000313807","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.0567,0.0567,21336756000,21336756000
"1990-03-31","BP.SW","USD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,0,0,14049700000,0,0,0,0,0,0,0,0,0,0.0567,0.0567,13175565218,13175565218
"1990-03-31","BPAQF","USD","0000313807","1990-03-31","1990-03-31 00:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.0567,0.0567,21336756000,21336756000
"1990-03-31","BPE.DE","USD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,0,0,14049700000,0,0,0,0,0,0,0,0,0,0.0567,0.0567,17439565218,17439565218
"1990-03-31","BPE5.DE","USD","0000313807","1990-03-31","1990-03-30 19:00:00","1990","Q1",14049700000,0,14049700000,0,0,0,0,0,0,0,0,0,0,0,14049700000,14049700000,0,14049700000,-14049700000,0,0,601700000,0,0,601700000,0,601700000,0.0567,0.0567,21336756000,21336756000
"1990-03-31","BPOP","USD","0000763901","1990-03-31","1990-03-30 19:00:00","1990","Q1",79500000,48400000,31100000,0,12800000,1400000,14200000,11500000,25700000,74100000,28800000,71800000,43000000,1900000,7300000,5400000,0,5400000,0,5400000,1000000,4400000,0,0,4400000,0,4200000,0.95,0.95,16011200,16011200
"1990-03-31","BPOPM","USD","0000763901","1990-03-31","1990-03-30 19:00:00","1990","Q1",79500000,48400000,31100000,0,12800000,1400000,14200000,11500000,25700000,74100000,28800000,71800000,43000000,1900000,7300000,5400000,0,5400000,0,5400000,1000000,4400000,0,0,4400000,0,4200000,0.95,0.95,16011200,16011200
"1990-03-31","BPOPO","USD","0000763901","1990-03-31","1990-03-30 19:00:00","1990","Q1",79500000,48400000,31100000,0,12800000,1400000,14200000,11500000,25700000,74100000,28800000,71800000,43000000,1900000,7300000,5400000,0,5400000,0,5400000,1000000,4400000,0,0,4400000,0,4200000,0.95,0.95,16011200,16011200
"1990-03-31","BPPTU","USD","0000850033","1990-03-31","1990-03-30 19:00:00","1990","Q1",19200000,0,19200000,0,0,0,0,0,0,0,0,0,0,0,19200000,19200000,0,19200000,0,19200000,0,19100000,0,0,19100000,0,19100000,0.89,0.89,21460674,21460674
"1990-03-31","BPT","USD","0000850033","1990-03-31","1990-03-30 19:00:00","1990","Q1",19200000,0,19200000,0,0,0,0,0,0,0,0,0,0,0,19200000,19200000,0,19200000,0,19200000,0,19100000,0,0,19100000,0,19100000,0.89,0.89,21460674,21460674
"1989-10-31","BRC","USD","0000746598","1989-10-31","1989-10-31 00:00:00","1990","Q1",45000000,17800000,27200000,0,0,0,19600000,1700000,21300000,39100000,0,0,0,1700000,7600000,5900000,0,5900000,500000,6400000,2600000,3800000,0,0,3800000,0,3700000,0.09,0.09,41111111,41111111
"1990-03-31","BRH.DE","USD","0000000000","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,392000000,0,138500000,0,138500000,-397700000,-259200000,164400000,-25900000,0,25900000,0,0,25900000,106900000,132800000,0,524800000,22400000,84500000,0,0,84500000,0,84500000,73.69,73.69,1146696,1146696
"1990-01-31","BRID","USD","0000014177","1990-01-31","1990-01-31 00:00:00","1990","Q1",20400000,14000000,6400000,0,0,0,4700000,0,5000000,19000000,0,0,0,300000,1700000,1400000,0,1400000,-100000,1300000,500000,800000,0,0,800000,0,800000,0.0257,0.0257,11362000,11362000
"1990-03-31","BRK-A","USD","0001067983","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,392000000,0,0,0,138500000,25900000,164400000,164400000,-25900000,0,25900000,0,0,25900000,201700000,227600000,0,227600000,22400000,84500000,0,0,84500000,0,84500000,73.65,73.65,1147000,1147000
"1990-03-31","BRK-B","USD","0001067983","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,392000000,0,0,0,138500000,25900000,164400000,164400000,-25900000,0,25900000,0,0,25900000,201700000,227600000,0,227600000,22400000,84500000,0,0,84500000,0,84500000,0.0491,0.0491,1720043000,1720043000
"1990-03-31","BRK.NE","USD","0001067983","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,392000000,0,0,0,138500000,25900000,164400000,164400000,-25900000,0,25900000,0,0,25900000,201700000,227600000,-120700000,227600000,22400000,84500000,0,0,84500000,0,84500000,0.0027,0.0027,30960774000,30960774000
"1990-03-31","BRKA.VI","USD","0001067983","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,0,0,0,0,138500000,253500000,392000000,392000000,-25900000,0,25900000,0,0,25900000,-25900000,0,0,0,22400000,84500000,0,-2300000,84500000,0,84500000,73.64999999999999,73.64999999999999,1146695,1146695
"1990-03-31","BRM.DE","USD","0000014272","1990-03-31","1990-03-30 19:00:00","1990","Q1",2458000000,638000000,1820000000,0,1163000000,0,1163000000,62000000,1225000000,1863000000,0,0,0,62000000,657000000,595000000,0,595000000,0,595000000,186000000,409000000,0,0,409000000,0,409000000,0.2,0.2,2045000000,2045000000
"1989-12-31","BRN","USD","0000010048","1989-12-31","1989-12-30 19:00:00","1990","Q1",17000000,0,17000000,0,0,0,0,0,0,0,0,0,0,0,17000000,17000000,0,17000000,-17000000,0,0,4600000,0,0,4600000,0,4600000,0.52,0.51,8504505,8504505
"1990-03-31","BRO","USD","0000079282","1990-03-31","1990-03-31 00:00:00","1990","Q1",11400000,2500000,8900000,0,0,0,5600000,700000,6300000,8800000,0,0,0,700000,3300000,2600000,0,2600000,-500000,2100000,800000,1300000,0,0,1300000,0,1300000,0.0008,-0.0066,115568000,115568000
"1990-03-31","BRST","USD","0000764897","1990-03-31","1990-03-31 00:00:00","1990","Q1",2300000,0,2300000,0,0,0,0,0,0,0,0,0,0,0,2300000,2300000,0,2300000,0,0,1300000,1000000,0,0,1000000,0,1000000,0,0,0,0
"1990-03-31","BRT","USD","0000014846","1990-03-31","1990-03-31 00:00:00","1990","Q1",8100000,0,8100000,0,0,0,0,0,0,0,0,0,0,0,8100000,8100000,0,8100000,-8100000,0,0,1500000,0,0,1500000,0,1500000,0.21,0.21,7142857,7142857
"1990-03-31","BRYN.DE","USD","0001067983","1990-03-31","1990-03-30 19:00:00","1990","Q1",392000000,0,392000000,0,0,0,138500000,25900000,164400000,164400000,-25900000,0,25900000,0,0,25900000,201700000,227600000,-120700000,227600000,22400000,84500000,0,0,84500000,0,84500000,0.0491,0.0491,1720043000,1720043000
"1990-03-31","BSD2.DE","EUR",,"1990-03-31","1990-03-30 19:00:00","1990","Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126213000,0,0,126213000,0,126213000,0.0934,0.0934,2042768000,2042768000
"1990-02-28","BSET","USD","0000010329","1990-02-28","1990-02-28 00:00:00","1990","Q1",105500000,87800000,17700000,0,0,0,28300000,0,28300000,116100000,0,0,0,-2700000,-13300000,-10600000,0,-10600000,2700000,-7900000,-1200000,-6700000,0,0,-6700000,0,-6700000,-0.44,-0.44,15082000,15082000
"1989-06-30","BT-A.L","GBP","0000000000","1989-06-30","1989-06-29 20:00:00","1990","Q1",2930124736,0,2930124736,0,0,0,0,0,0,0,0,0,0,0,2930124736,2930124736,0,2930124736,-2930124736,0,0,413305332,0,0,413305332,0,413305332,0.0683,0.0683,9883544049,9883544049
"1989-06-30","BTGOF","GBP","0000756620","1989-06-30","1989-06-29 20:00:00","1990","Q1",2930124736,0,2930124736,0,0,0,0,0,0,0,0,0,0,0,2930124736,2930124736,0,2930124736,-2930124736,0,0,413305332,0,0,413305332,0,413305332,0.0683,0.0683,8017408518,8017408518
"1990-03-31","BTL.DE","USD","0000010456","1990-03-31","1990-03-30 19:00:00","1990","Q1",1903000000,1167000000,736000000,0,1048000000,0,1048000000,95000000,1143000000,2310000000,-65000000,0,65000000,95000000,-312000000,-407000000,0,-407000000,-77000000,-484000000,-101000000,-383000000,0,0,-383000000,0,-398000000,-0.77,-0.77,500628931,500628931
"1989-06-30","BTQ.DE","GBP","0000000000","1989-06-30","1989-06-29 20:00:00","1990","Q1",2930124736,0,2930124736,0,0,0,0,0,0,0,0,0,0,0,2930124736,0,0,2930124736,0,0,0,0,0,0,0,0,0,0.0683,0.0683,8017408518,8017408518
