"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-09-30","MARUF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1021415720,354582280,0,0,39525720,509724280,220193480,-978016520,287624480,-774614880,640908840,-191855560,-193957920,-188299800,94234400,-196688960,-676567840,79903200,-503322560,583225760,-18285800,-18285800,0,-18285800,0,0,0,0,-23619440,37997960,-74949779,-72610819,3948407840,4021018659,640908840,-191855560,449053280,0,0
"2025-09-30","MARUY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1024581674,355681334,0,0,41601274,520345140,219937297,-992889643,294208480,-771883974,649980308,-194452629,-197568440,-189519977,94269441,-199153302,-686424907,77878934,-513530567,591409501,-17764706,-17764706,0,-17764706,0,2423812,2423812,0,-23986159,38551881,-58952287,-56845005,3954931103,4011776108,649980308,-194452628,455527680,0,0
"2025-09-30","MASS.V","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-155287,0,0,0,-79649,-44128,0,0,-35521,-6533,-241469,0,0,0,0,0,0,0,0,0,652653,652653,652653,0,0,0,0,0,0,652653,-8480,402703,410946,8242,-241469,0,-241470,0,0
"2025-09-30","MAURF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",46677800,26857480,0,0,-21043880,-16879720,2535000,973440,-7672600,22950200,75441600,-37558560,40560,-635440,20327320,-7767240,-25593360,-26992680,47320000,-74312680,-6760000,-6760000,0,-6760000,0,0,0,0,-371800,-34124480,-9060127,6663633,358144800,351481167,75441600,-37558560,37883040,0,0
"2025-09-30","MAURY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",46822481,26940726,0,0,-19140973,-15716959,2600460,1029478,-7053953,24380410,79002644,-38117368,33839,-639980,20723105,-7895327,-25895731,-30229445,48538237,-78767683,-6796731,-6796731,0,-6796731,0,280609,280609,0,-372493,-37118060,-7925620,8063233,358736499,350673266,79002644,-38117364,40885280,0,0
"2025-09-30","MAWHF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",147149494,39041606,0,0,0,0,0,0,0,30359800,216550900,-147540495,6201951,-68390119,71176585,-15928,-138568006,-34783746,0,-34783746,0,0,0,0,0,-59776776,-59776776,0,-4165891,-98726413,-77933396,-98676915,416117756,514794671,216550900,-147313653,69237247,0,0
"2025-09-30","MAWHY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",146625560,38902596,0,0,0,0,0,0,0,30251702,215779858,-147015169,6179868,-68146612,70923157,-15871,-138074627,-34659896,0,-34659896,0,0,0,0,0,-59563937,-59563937,0,-4151059,-98374892,-77913509,-98583170,416370752,514953922,215779858,-146789138,68990720,0,0
"2025-08-31","MBAIF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",252739,0,0,0,-40707,0,0,-12779,-27928,-299661,-87629,0,0,-1081937,1284009,-50978,151094,0,0,0,0,0,0,0,0,0,0,0,0,0,-10976,52489,52489,0,-87629,0,-87627,0,0
"2025-09-30","MBAPL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",304599000,0,0,0,0,0,0,0,0,-304599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","MBFJF","JPY","0000067088","2025-11-14","2025-11-14 06:01:50","2026","Q2",746887000000,0,0,0,0,0,0,0,0,-746887000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","MCHP","USD","0000827054","2025-11-06","2025-11-06 16:27:11","2026","Q2",41700000,172700000,5300000,61600000,-204900000,19900000,76000000,-53600000,-247200000,11700000,88100000,-36500000,0,0,0,-25500000,-62000000,-88000000,-88000000,0,17900000,17900000,17900000,0,0,-273600000,-245800000,-27800000,-12100000,-355800000,0,-329700000,236800000,566500000,88100000,-36500000,51600000,0,0
"2025-09-30","MCI.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-915342,2900,0,0,-127854,16419,0,0,-144273,484594,-555702,0,0,0,0,0,0,15000,0,15000,464509,464509,464509,0,0,0,0,0,9000,488509,0,-67193,35903,103096,-555702,0,-555702,0,0
"2025-09-30","MCK","USD","0000927653","2025-11-06","2025-11-05 17:33:36","2026","Q2",1210000000,-33000000,-33000000,0,1147000000,-207000000,-1228000000,3223000000,-641000000,129000000,2420000000,189000000,-34000000,0,48000000,-227000000,-24000000,-154000000,-2000000,-152000000,559000000,559000000,-22000000,581000000,0,-89000000,-89000000,0,-1277000000,-961000000,-9000000,1426000000,4109000000,2683000000,2420000000,111000000,2531000000,0,0
"2025-09-30","MCP.DE","USD","0000827054","2025-11-06","2025-11-06 16:27:11","2026","Q2",41700000,172700000,5300000,61600000,-204900000,19900000,76000000,-53600000,-247200000,11700000,88100000,-36500000,0,0,0,-25500000,-62000000,-88000000,-88000000,0,17900000,17900000,17900000,0,0,-273600000,-245800000,-27800000,-12100000,-355800000,0,-329700000,236800000,566500000,88100000,-36500000,51600000,0,0
"2025-09-30","MCQEF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1058293020,0,0,0,-6715302180,0,0,0,-6715302180,-2213094960,-7870104120,-249204540,-129559920,-250526580,130881960,-14669355840,-15167764920,9499518420,8925092040,574426380,-542697420,-542697420,0,-542697420,0,-889071900,-889071900,0,14065844580,22133593680,904275360,0,0,0,-7870104120,-249204540,-8119308660,0,0
"2025-10-31","MCSHF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",93041460,83096100,0,0,6804720,-49007070,-134785800,193738230,-3140640,-11319390,171622890,-54503190,-16815510,0,1766610,13086000,-56466090,17142660,0,17142660,-130860,-130860,0,-130860,0,-67262040,-67262040,0,-60849900,-111100140,1219424,5276084,59541300,54265216,171622890,-54503190,117119700,0,0
"2025-07-31","MDB","USD","0001441816","2025-08-27","2025-08-27 16:13:23","2026","Q2",-47048000,9511000,-1159000,140400000,-26101000,-38090000,0,1040000,10949000,-3498000,72105000,-537000,0,-202168000,292310000,0,89605000,-1691000,-1691000,0,-170319000,-170319000,24127000,-194446000,0,0,0,0,0,-172010000,68000,-10232000,650206000,660438000,72105000,-537000,71568000,6558000,486000
"2025-09-30","MDCLF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-18866568,1110074,0,0,-11232167,-2181424,0,-394275,-8656466,12263621,-16725040,-990383,0,-842529,10704119,-1175,8870032,-2857326,0,-2857326,249942,249942,249942,0,0,0,0,0,-420091,-3027475,14153467,3270984,22849223,19578239,-16725040,-269891,-16994931,0,0
"2025-10-31","MDI.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",19614000,17388000,0,0,-2682000,0,0,0,-2682000,-5119000,29201000,-11835000,0,0,0,97000,-11738000,312000,312000,0,690000,690000,690000,0,0,0,0,0,-304000,698000,-551000,17610000,64688000,47078000,29201000,-11835000,17366000,0,0
"2025-09-30","MDNA.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-4883000,23000,0,468000,-122000,-5000,0,0,-117000,-423000,-4937000,0,0,0,0,0,0,-19000,-19000,0,0,0,0,0,0,0,0,0,0,-19000,245000,-4711000,15748000,20459000,-4937000,0,-4937000,0,0
"2025-09-30","MDOMF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5448560,6645080,0,0,18664360,14899040,5570240,-5245760,3440840,1595360,32353360,-2467400,0,-11295960,6550440,-87880,-7300800,0,0,0,0,0,0,0,0,-148720,-148720,0,-439400,-588120,-39858639,-15394199,161557240,176951439,32353360,-2048280,30305080,0,0
"2025-09-30","MDP.TO","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-315000,2428000,-12000,-122000,-290000,244000,2680000,0,-3214000,1648000,3337000,-7000,-1648000,0,0,0,-1655000,-1157000,-1157000,0,0,0,0,0,0,0,0,0,-442000,-1599000,-34000,49000,9381000,9332000,3337000,-7000,3330000,0,0
"2025-10-24","MDT","USD","0001613103","2025-11-25","2025-11-25 16:18:41","2026","Q2",1374000000,745000000,-7000000,182000000,-1422000000,-214000000,-299000000,-182000000,-727000000,53000000,925000000,-468000000,0,-2101000000,1948000000,139000000,-482000000,732000000,-21000000,753000000,-212000000,-212000000,160000000,-372000000,0,-910000000,-910000000,0,-5000000,-395000000,-1321000000,-1273000000,0,1273000000,925000000,-468000000,457000000,0,0
"2025-09-30","ME8U.SI","SGD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",88211000,14000,0,0,4576000,-3285000,0,8239000,-378000,494000,93295000,0,0,-6621000,521809999,0,515188999,-520493000,0,-520493000,0,0,0,0,0,-93251000,0,0,-1316000,-615060000,-428999,-7005000,102240000,109245000,93295000,0,93295000,0,0
"2025-09-30","MEDCL.PA","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-16078000,946000,0,0,-9572000,-1859000,0,-336000,-7377000,10451000,-14253000,-844000,0,-718000,9122000,-1000,7559000,-2435000,0,-2435000,213000,213000,213000,0,0,0,0,0,-358000,-2580000,10649000,1375000,19472000,18097000,-14253000,-230000,-14483000,0,0
"2025-09-30","MEDXF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-315000,2428000,-12000,-122000,-290000,244000,2680000,0,-3214000,1648000,3337000,-7000,-1648000,0,0,0,-1655000,-1157000,-1157000,0,0,0,0,0,0,0,0,0,-442000,-1599000,-34000,49000,9381000,9332000,3337000,-7000,3330000,0,0
"2025-11-01","MEI","USD","0000065270","2025-12-03","2025-12-03 16:31:31","2026","Q2",-9900000,15000000,-2400000,3000000,-14800000,-14200000,-1100000,3700000,-3200000,1700000,-7400000,-4200000,0,0,0,500000,-3700000,10000000,10000000,0,0,400000,0,400000,0,-1900000,-1900000,0,-500000,7600000,900000,-2600000,118500000,121100000,-7400000,-4200000,-11600000,9600000,5400000
"2025-09-30","MEJHY","USD","0001558812","2025-09-30","2025-09-29 20:00:00","2026","Q2",77174027,91976848,0,0,-272887758,-199565008,-62357988,-30082181,19117419,74232945,-29503938,-156674892,-506578,-8766044,2701515,-5315237,-168561236,72292847,135815280,-63522433,-27537,-27537,0,-27537,0,-816418,-816418,0,-2418964,69029928,-85493375,-214528621,382279852,596808473,-29503938,-156674891,-186178830,0,0
"2025-09-30","MEL.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",98471000000,56927000000,0,0,-2362000000,-16123000000,24818000000,-11897000000,840000000,-1851000000,151185000000,-51443000000,1979000000,-2709000000,19587000000,5268000000,-27318000000,-17675000000,-5536000000,-12139000000,-52142000000,-52142000000,0,-52142000000,0,0,0,0,-24223000000,-94040000000,11227000000,41054000000,862837000000,821783000000,151185000000,-41785000000,109400000000,0,0
"2025-09-30","MET.V","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-97652,56648,0,0,-167800,1486,-15326,-146851,-7109,0,-208805,-6904,0,0,0,23329,16425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192380,106587,298967,-208805,-6905,-215710,0,0
"2025-09-30","MFB.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2859000,3107000,0,0,0,0,0,0,0,-163000,5803000,-1433000,0,0,0,0,-1433000,-3000000,-3000000,0,0,0,0,0,0,-1691000,-1691000,0,-1263000,-5954000,155000,-1429000,105000,1534000,5803000,-218000,5585000,0,0
"2025-09-30","MFG","JPY","0001335730","2025-11-14","2025-11-14 06:41:58","2026","Q2",399426000000,0,0,0,0,0,0,0,0,-399426000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","MFGHF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",54096771,98856965,0,0,0,0,0,0,0,-31539408,121414328,-61335125,1829429,0,0,0,-59505696,21355894,21355894,0,0,0,0,0,0,-50751314,-50751314,0,-57529124,-86924544,3902854,-21113058,80745151,101858209,121414328,-55597738,65816590,0,0
"2025-09-30","MFT.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",93383000,170649000,0,0,0,0,0,0,0,-54444000,209588000,-105878000,3158000,0,0,0,-102720000,36865000,36865000,0,0,0,0,0,0,-87608000,-87608000,0,-99308000,-150051000,3176000,-40007000,139384000,179391000,209588000,-95974000,113614000,0,0
"2025-09-30","MH","USD","0001951070","2025-11-12","2025-11-12 07:16:41","2026","Q2",105284000,116410000,78000,0,-21389000,-219081000,22982000,0,174710000,64600000,264983000,-47483000,0,0,0,0,-47483000,-391020000,-391020000,0,390051000,390051000,390051000,0,0,0,0,0,0,-969000,-675000,215856000,463187000,247331000,264983000,-21195000,243788000,0,0
"2025-09-30","MHVYF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",383657040,365594320,0,0,121517760,-88637120,-140101000,-34543600,384799480,-71466720,799302400,-357266000,8057920,-65457080,102630320,99020480,-213014360,-96708560,-17075760,-79632800,0,0,0,0,0,-7828080,-7828080,0,-216516040,-321052680,-86573964,178661396,4840808960,4662147564,799302400,-357266000,442036400,0,0
"2025-09-30","MIELF","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",98471000000,56927000000,0,0,-2362000000,-16123000000,24818000000,-11897000000,840000000,-1851000000,151185000000,-51443000000,1979000000,-2709000000,19587000000,5268000000,-27318000000,-17675000000,-5536000000,-12139000000,-52142000000,-52142000000,0,-52142000000,0,0,0,0,-24223000000,-94040000000,11227000000,41054000000,862837000000,821783000000,151185000000,-41785000000,109400000000,0,0
"2025-09-30","MIELY","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",98471000000,56927000000,0,0,-2362000000,-16123000000,24818000000,-11897000000,840000000,-1851000000,151185000000,-51443000000,1979000000,-2709000000,19587000000,5268000000,-27318000000,-17675000000,-5536000000,-12139000000,-52142000000,-52142000000,0,-52142000000,0,0,0,0,-24223000000,-94040000000,11227000000,41054000000,862837000000,821783000000,151185000000,-41785000000,109400000000,0,0
"2025-09-30","MIESY","USD","0001567924","2025-09-30","2025-09-29 20:00:00","2026","Q2",69959093,15433449,0,0,-23127118,-885056,-30326647,1117897,6966687,10698565,72963989,-20964977,29009572,-61089,-281160,-29853014,-22150668,-98856777,-29626422,-69230355,0,0,0,0,0,-1353375,-1353375,0,7856,-100202296,-18441369,-67830344,291282120,359112464,72963989,-20964979,51999010,0,0
"2025-09-30","MIO.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-575033,798,0,0,0,0,0,0,0,-834124,-1408359,-186576,0,0,0,27827,-158749,74936,0,74936,1770824,1770824,1770824,0,0,0,0,0,0,1845760,-35395,243257,311590,68333,-1408359,0,-1408360,0,0
"2025-09-30","MITFF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",42342300,81324100,0,0,-30378920,-35083620,-940940,9409400,-3763760,35083620,128371100,-25943060,-296530520,0,0,0,-322473580,310510200,-12097800,322608000,-32664060,-32664060,1613040,-34277100,0,-49197720,-49197720,0,-49197720,179450700,9910340,-4741440,228245160,232986600,128371100,-21507200,106863900,0,0
"2025-09-30","MITFY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",42275739,81196261,0,0,-30331165,-35028469,-939460,9394608,-3757843,35028470,128169305,-25902278,-296064385,0,0,0,-321966664,310022090,-12078782,322100872,-32612713,-32612713,1610504,-34223217,0,-49120383,-49120383,0,-49120384,179168610,10370699,-4258050,228593250,232851300,128169305,-21473395,106695910,0,0
"2025-09-30","MITSF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1568901360,530146240,0,0,-627551080,670098520,-473909800,-353081560,-470658240,-348261680,1123234840,-632891480,-94640,-205166000,348883600,-9585680,-498854200,-942384560,-813099560,-129285000,750360,750360,750360,0,0,0,0,0,-165045400,-1106679600,-66488100,-548787060,6431153040,6979940100,1123234840,-632891480,490343360,0,0
"2025-09-30","MITSY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1573764286,531789467,0,0,-640440560,681821652,-483857380,-358975085,-479429747,-327681085,1137432108,-642825214,1023528,-206484258,354259862,-9232493,-503258575,-964244186,-831547816,-132696370,763274,763274,763274,0,0,4199230,4199230,0,-167589824,-1126871506,-29420211,-522118184,6441778108,6963896292,1137432108,-642825218,494606890,0,0
"2025-09-30","MITUF","USD","0001446420","2025-09-30","2025-09-29 20:00:00","2026","Q2",48090640,173819880,0,0,321978800,271785800,80146560,-41249520,11295960,8902920,552792240,-203023080,-15825160,-12499240,162240,-7070960,-238256200,-365952600,-16758040,-349194560,-27040,-27040,6760,-33800,0,0,0,0,-50781120,-416760760,-8428389,-110653109,1141912720,1252565829,552792240,-185109080,367683160,0,0
"2025-09-30","MITUY","USD","0001446420","2025-09-30","2025-09-29 20:00:00","2026","Q2",48239700,174358647,0,0,328051488,209511896,81481396,24913510,12144683,11577739,562227574,-206087774,-16184720,-12733402,41605,-7208753,-242173044,-373401089,-16839929,-356561160,-27478,-27478,6891,-34370,0,410626,410626,0,-51601413,-424619354,-1322605,-105887429,1143799302,1249686731,562227574,-187915454,374312120,0,0
"2025-09-30","MIURF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",59420400,22855560,0,0,-27492920,-42419000,20367880,5793320,-11235120,16852680,71635720,-8632520,0,-17163640,18603520,-108160,-7300800,-35638720,-35638720,0,0,0,0,0,0,81120,81120,0,-6408480,-41966080,-4636272,17732568,377228280,359495712,71635720,-7199400,64436320,0,0
"2025-09-30","MIXIF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",23572120,8193120,0,0,26269360,-9964240,0,0,36233600,8341840,66376440,-4941560,-172603080,0,0,-2420080,-179964720,137018440,-885560,137904000,-30886440,-30886440,0,-30886440,0,-3400280,-3400280,0,60840,102792560,-9458576,-20254296,615802200,636056496,66376440,-4941560,61434880,0,0
"2025-10-31","MJDLF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",19614000,17388000,0,0,-1913338,0,0,0,-1913338,-14256669,20831993,-11835000,0,0,0,3461111,-8373889,222580,222580,0,492246,492246,492246,0,0,0,0,0,-216873,497953,-787126,12168931,46148419,33979488,20831993,-8443089,12388904,0,0
"2025-09-30","MJWNY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-4223476,1379149,20163,0,11350424,-2926323,-8648582,11494254,11431076,-159960,8366300,-1993448,45702,0,0,0,-1947745,0,0,0,-2688400,-2688400,0,-2688400,0,0,0,0,-1358986,-4047386,661777,3032946,41848978,38816032,8366300,-286314,8079986,0,0
"2025-09-30","MKEWF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",131941680,50341720,0,0,8902920,-11478480,-34070400,9254440,45197360,-2906800,188279520,-42371680,1135680,-121179760,106497040,1007240,-54911480,-28858440,0,-28858440,-31082480,-31082480,0,-31082480,0,0,0,0,-18725200,-78666120,-11827273,42874647,1684274280,1641399633,188279520,-42371680,145907840,0,0
"2025-09-30","MKS.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6200000,318900000,0,0,-334200000,-130000000,-261700000,57500000,0,104400000,95300000,-182300000,68200000,-31300000,219700000,0,74300000,-95500000,0,-95500000,3300000,3300000,3400000,-100000,0,-52400000,-52400000,0,-119400000,-264000000,-1400000,-95800000,768700000,864500000,95300000,-165800000,-70500000,0,0
"2025-09-30","MKTAY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",132350643,50497757,0,0,9422921,-11766295,-34601445,9426680,46363981,-740919,191530402,-43051732,1134150,-122199752,106831804,1027436,-56258094,-29327662,0,-29327662,-31237537,-31237537,0,-31237537,0,707630,707630,0,-19094731,-78952300,-6889875,49430133,1687056911,1637626778,191530402,-43051732,148478670,0,0
"2025-09-30","MLAB","USD","0000724004","2025-11-06","2025-11-06 16:51:17","2026","Q2",2476000,5849000,0,3812000,-5448000,-1696000,-766000,-1209000,-1777000,1533000,8222000,-1092000,0,0,0,0,-1092000,-6437000,-6437000,0,0,0,0,0,0,-882000,-882000,0,-564000,-7883000,-104000,-857000,20422000,21279000,8222000,-1092000,7130000,0,0
"2025-11-29","MLHR","USD","0000066382","2026-01-05","2026-01-05 16:06:46","2026","Q2",-20200000,-35400000,300000,-9300000,65200000,0,0,0,65200000,64000000,64600000,30700000,0,0,0,-60500000,-29800000,0,0,0,0,6300000,-900000,7200000,0,-12700000,0,0,-6700000,-19400000,-2200000,13200000,180400000,167200000,-9400000,30700000,21300000,0,0
"2025-11-29","MLKN","USD","0000066382","2026-01-05","2026-01-05 16:06:46","2026","Q2",-20200000,-35400000,300000,-9300000,65200000,0,0,0,65200000,64000000,64600000,30700000,0,0,0,-60500000,-29800000,0,0,0,0,6300000,-900000,7200000,0,-12700000,0,0,-6700000,-19400000,-2200000,13200000,180400000,167200000,-9400000,30700000,21300000,0,0
"2025-10-31","MMEX","USD","0001440799","2025-12-11","2025-12-11 14:26:23","2026","Q2",-364698,9100,0,60500,310283,0,0,26310,310283,-58261,-43076,0,0,0,0,0,0,43563,47943,-4380,0,0,53720,0,0,0,0,0,0,43563,0,487,546,59,-43076,-4,-43076,0,0
"2025-07-31","MMMB","USD","0001520358","2025-09-08","2025-09-08 16:10:48","2026","Q2",1277000,509000,-47000,335000,-3454000,-935000,-1146000,-925000,0,-291000,-1671000,-514000,0,0,0,0,-514000,0,0,0,0,0,0,0,0,0,0,0,-442000,-442000,0,-2627000,9384000,12011000,-1671000,-514000,-2185000,0,0
"2025-07-31","MMMRF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",-134554,0,0,0,130612,0,0,0,130612,-21379,-25321,0,0,0,0,0,0,-57174,0,-57174,319025,319025,319025,0,0,0,0,0,249661,511512,0,486191,493262,7071,-25321,0,-25321,0,0
"2025-09-30","MMSDF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-371956,516.180777872893,0,0,0,0,0,0,0,-541993,-913433,-120685,0,0,0,18000,-102685,48043,0,48043,1148635,1148635,1148635,0,0,0,0,0,0,1196678,-19137,161423,206304,44881,-913433,0,-913432,0,0
"2025-09-30","MMYT","USD","0001495153","2025-10-28","2025-10-28 06:47:25","2026","Q2",-5738000,0,0,0,417000,0,0,0,417000,53994000,48673000,0,0,0,0,3643000,3643000,0,0,0,0,0,0,0,0,0,0,0,-1684000,-1684000,-15295000,35337000,521246000,485909000,48673000,0,48673000,0,0
"2025-07-31","MNAO","USD","0001710495","2025-09-09","2025-09-09 10:23:47","2026","Q2",16658,6489,0,112500,0,0,0,121096,0,-135647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","MNBEF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",119624960,116528880,0,0,-257968360,-231056800,-156223600,115258000,14054040,15385760,-6428760,-136531720,3265080,-4677920,16102320,-1237080,-123079320,-124262320,-16900000,-107362320,209560,209560,216320,-6760,0,0,0,0,-12242360,-136295120,-8514276,-274317476,1500706480,1775023956,-6428760,-121794920,-128223680,0,0
"2025-09-27","MNRO","USD","0000876427","2025-10-29","2025-10-29 07:55:22","2026","Q2",5665000,15275000,2773000,0,14964000,222000,10571000,-2407000,6578000,-6342000,32335000,-5728000,5683000,0,0,0,-45000,-20403000,-20403000,0,0,0,0,0,0,-8743000,-8405000,-338000,-477000,-29623000,0,2667000,10468000,7801000,32335000,-5728000,26607000,0,0
"2025-09-30","MOD","USD","0000067347","2025-10-29","2025-10-29 12:40:23","2026","Q2",44800000,19700000,9700000,2100000,-78200000,-37600000,-85500000,50000000,-5100000,31000000,29100000,-31900000,-63100000,0,0,700000,-94300000,52600000,42800000,9800000,5100000,5100000,0,5100000,0,0,0,0,-5100000,52600000,24700000,12100000,84000000,71900000,29100000,-31900000,-2800000,0,0
"2025-09-30","MODD","USD","0001074871","2025-11-14","2025-11-14 16:05:50","2026","Q2",-7790000,391000,0,0,1173000,0,0,1040000,133000,815000,-5411000,-771000,0,0,0,0,-771000,0,0,0,3976000,3976000,3976000,0,0,0,0,0,0,3976000,0,-2206000,5316000,7522000,-5411000,-771000,-6182000,0,0
"2025-09-30","MOH.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",360187,139004,0,0,-2786034,3120756,0,-2506366,-3400423,-1494,-2288337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116907,-116907,-60164,-2465408,1097188,3562596,-2288337,0,-2288340,0,0
"2025-09-30","MOLY.NE","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-1794130,0,0,0,-105433,23916,0,0,-129349,-85,-1899648,0,0,0,0,0,0,0,0,0,10656023,10656023,10656023,0,0,0,0,0,0,10656023,0,8756375,12025109,3268734,-1899648,0,-1899650,0,0
"2025-09-30","MOTR.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2700000,5100000,0,0,-5600000,-8199999,-35500000,38100000,0,1500000,3700000,-1300000,0,0,0,0,-1300000,5000000,0,5000000,-5000000,-5000000,0,-5000000,0,-900000,-900000,0,-3600000,-4500000,0,-2100000,4500000,6600000,3700000,-1300000,2400000,0,0
"2025-07-31","MOV","USD","0000072573","2025-08-28","2025-08-28 10:29:09","2026","Q2",3138000,2377000,1638000,1042000,-14372000,-6300000,-17707000,2164000,7471000,2375000,-3802000,-1279000,0,0,0,-638000,-1917000,0,0,0,-1594000,-1594000,0,-1594000,0,-15557000,-15557000,0,0,-17151000,290000,-22580000,181293000,203873000,-3802000,-1279000,-5081000,0,0
"2025-09-30","MPAA","USD","0000918251","2025-11-10","2025-11-10 16:00:57","2026","Q2",-2149000,2373000,-142000,0,9358000,-19043000,-8294000,21136000,15559000,12425000,21865000,-1026000,0,0,90000,0,-936000,-14865000,-428000,-14437000,-1288000,-1288000,101000,-1389000,0,0,0,0,-1410000,-17563000,-135000,3231000,15710000,12479000,21865000,-1026000,20839000,0,0
"2025-09-30","MPCMF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",75692853,124807,0,0,4231041,6996180,0,-3036458,271319,574424,80623125,-57364,0,-22025757,56595026,0,34511904,-29528918,0,-29528918,0,0,0,0,0,-82131664,0,0,75194,-111585388,-2120700,1428941,119430412,118001471,80623125,-57364,80565760,0,0
"2025-09-30","MPG.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2873000,8483000,0,0,0,0,0,0,0,-5579000,5777000,-1534000,133000,0,0,0,-1401000,-23974000,0,-23974000,22512000,22512000,22512000,0,0,0,0,0,-4172000,-5634000,118000,-1140000,5398000,6538000,5777000,-1534000,4243000,0,0
