"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-03-31","DIAMINESQ.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",714715000,360833000,353882000,17171000,21411000,8144000,29555000,287720000,334446000,505189000,25210000,28609000,3399000,34932000,86119000,51187000,190351000,209526000,-163969000,45557000,18251000,27306000,0,0,27306000,0,27306000,2.79,2.79,9787097,9787097
"2025-03-31","DIAMINESQ.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",714715000,360833000,353882000,17171000,21411000,8144000,29555000,287720000,334446000,505189000,25210000,28609000,3399000,34932000,86119000,51187000,190351000,209526000,-163969000,45557000,18251000,27306000,0,0,27306000,0,27306000,2.79,2.79,9787097,9787097
"2025-03-31","DIAMONDYD.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",16990841000,12431465000,4645577000,0,816271000,186102000,1002373000,-210283000,792090000,17179276000,-68057000,0,68057000,691872000,486894000,-204978000,4058465000,-230215000,-200334000,-430549000,-87804000,-342745000,0,0,-342745000,0,-342745000,-14.36,-14.36,23868000,23868000
"2025-03-31","DIAMONDYD.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",16990841000,12431465000,4645577000,0,816271000,186102000,1002373000,-210283000,792090000,17179276000,-68057000,0,68057000,691872000,486894000,-204978000,4058465000,-230215000,-200334000,-430549000,-87804000,-342745000,0,0,-342745000,0,-342745000,-14.36,-14.36,23868000,23868000
"2025-03-31","DIANATEA.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",708245000,38800000,669445000,0,0,0,202443000,524279000,726722000,765522000,-35675000,0,35675000,20450000,7765000,-12685000,-44592000,-57277000,8917000,-48360000,-2516000,-45844000,0,0,-45844000,0,-45844000,-3.04,-3.04,15075000,15075000
"2025-03-31","DIFFNKG.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3351960000,2228560000,1123400000,36500000,93220000,56030000,149250000,233270000,419020000,2647580000,19270000,42010000,22740000,52750000,470770000,418020000,286360000,704380000,-235350000,469030000,108620000,360410000,0,0,359090000,0,359090000,9.59,9.59,37444000,37444000
"2025-03-31","DIFFNKG.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3351960000,2228560000,1123400000,36500000,93220000,56030000,149250000,233270000,419020000,2647580000,19270000,42010000,22740000,52750000,470770000,418020000,286360000,704380000,-235350000,469030000,108620000,360410000,0,0,359090000,0,359090000,9.59,9.59,37444000,37444000
"2025-03-31","DIFTY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",1842356000000,1526499000000,315856000000,0,0,0,196981000000,1000000,196982000000,1723481000000,231000000,842000000,611000000,18333000000,148999000000,130666000000,-11791000000,118875000000,11180000000,130055000000,36320000000,93735000000,0,0,93858000000,0,93858000000,71.42,71.31,1316300000,1316320000
"2025-03-31","DIGIDRIVE.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",358000000,251400000,106600000,0,147058000,10466000,6100000,0,6100000,257500000,-800000,0,800000,4000000,102200000,98200000,62349000,80615000,-30200000,70300000,17900000,79100000,0,0,52400000,0,52400000,2.05,2.05,38529411,38529411
"2025-03-31","DIGISPICE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",4732667000,3779851000,704904000,12386000,17051000,38849000,55900000,0,68286000,4577142000,191715000,216973000,25258000,61378000,-173858000,-235236000,156220000,-79016000,-1213310000,-260494000,64894000,-325388000,-63462000,0,-391395000,0,-327933000,-1.41,-1.68,278059000,232973000
"2025-03-31","DIGISPICE.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",4732667000,3779851000,704904000,12386000,17051000,38849000,55900000,0,68286000,4577142000,191715000,216973000,25258000,61378000,-173858000,-235236000,156220000,-79016000,-1213310000,-260494000,64894000,-325388000,-63462000,0,-391395000,0,-327933000,-1.41,-1.68,278059000,232973000
"2025-03-31","DIGJAMLMTD.NS","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",181983000,127948000,54035000,0,7206000,8172000,22902000,0,22902000,150850000,-13351000,0,13351000,190000,33332000,33142000,-2009000,31133000,-11341000,19792000,0,19792000,-125841000,0,-106049000,0,-106049000,-5.3,-5.3,20021053,20021053
"2025-03-31","DIGJAMLTD.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",181983000,127948000,54035000,0,7206000,8172000,22902000,0,22902000,150850000,-13351000,0,13351000,190000,33332000,33142000,-2009000,31133000,-11341000,19792000,0,19792000,-125841000,0,-106049000,0,-106049000,-5.3,-5.3,20021053,20021053
"2025-03-31","DIGJAMLTD.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",181983000,121597000,60386000,0,0,0,0,29253000,29253000,150850000,-13351000,0,13351000,5719000,38862000,33143000,-2010000,31133000,-11341000,19792000,0,19792000,-125840000,-1000,-106049000,0,-106049000,-5.3,-5.3,20009000,20009000
"2025-03-31","DIGTF","GBP","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",4163000,2874000,1289000,0,6005000,0,6005000,0,6005000,8879000,-60000,0,60000,581000,-4135000,-4716000,0,-4716000,19000,-4697000,93000,-4790000,0,0,-4604000,0,-4604000,-0.0281,-0.0281,163843416,163843416
"2025-03-31","DIL.NS","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",28912000,32377000,-3465000,0,0,0,13114000,0,13114000,45491000,0,0,0,3199000,-209864000,-213063000,196484000,-16579000,-196485000,-213064000,-1717000,-211347000,0,0,-211347000,0,-211347000,-1.29,-1.29,164183000,164177000
"2025-03-31","DILIGENT.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",1435570000,1313141000,122429000,0,5155000,626000,40838000,20863000,61701000,1374842000,-26097000,0,26097000,15708000,76675000,60967000,-239000,60728000,-25858000,34870000,9721000,25149000,0,0,25149000,0,25149000,0.19,0.19,135400000,135400000
"2025-03-31","DINRF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",625269000000,389971000000,235298000000,0,0,0,99845000000,-230000000,99615000000,489586000000,584000000,719000000,135000000,12831000000,151972000000,139141000000,-3458000000,135683000000,3323000000,139006000000,39534000000,99472000000,0,-1000000,99467000000,0,99467000000,1023.53,1022.31,97296319,97294000
"2025-09-27","DIS","USD","0001744489","2025-11-13","2025-11-13 06:44:29","2025","FY",94425000000,58766000000,35659000000,0,0,0,16501000000,5326000000,21827000000,80593000000,-1566000000,246000000,1812000000,5326000000,19141000000,13815000000,17000000,13832000000,-1829000000,12003000000,-1428000000,13431000000,0,0,12404000000,0,12404000000,6.88,6.85,1804000000,1811000000
"2025-09-27","DIS.NE","USD","0001744489","2025-11-13","2025-11-13 06:44:29","2025","FY",94425000000,58766000000,35659000000,0,0,0,16501000000,5326000000,21827000000,80593000000,-1566000000,246000000,1812000000,5326000000,19141000000,13815000000,17000000,13832000000,-1829000000,12003000000,-1428000000,13431000000,0,0,12404000000,0,12404000000,6.88,6.85,1804000000,1811000000
"2025-03-31","DISAQ.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3903400000,2321600000,1581800000,0,90200000,28200000,118400000,911700000,1030100000,3351700000,-5100000,0,5100000,48000000,740000000,692000000,-140300000,551700000,135200000,686900000,182700000,504200000,0,0,504200000,0,504200000,346.75,346.75,1454071,1454071
"2025-03-31","DISHTV.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",15676000000,103000000,15573000000,0,686900000,1548000000,2234900000,12437900000,14672800000,14775800000,-2686500000,0,2686500000,4390600000,2200500000,-2190100000,3090300000,900200000,-5776800000,-4876600000,0,-4876600000,0,0,-4876600000,0,-4876600000,-2.53,-2.53,1927510000,1927510000
"2025-03-31","DISHTV.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",15676000000,103000000,15573000000,0,686900000,1548000000,2234900000,12437900000,14672800000,14775800000,-2686500000,0,2686500000,4390600000,2200500000,-2190100000,3090300000,900200000,-5776800000,-4876600000,0,-4876600000,0,0,-4876600000,0,-4876600000,-2.53,-2.53,1927510000,1927510000
"2025-03-31","DISPF","JPY","0001671750","2025-03-30","2025-03-30 18:00:00","2025","FY",393313000000,115743000000,277570000000,31696000000,75935000000,3105000000,110736000000,-31696000000,110736000000,226479000000,84000000,84000000,0,12198000000,178913000000,166715000000,119000000,166834000000,1311000000,168145000000,44070000000,124075000000,0,-1000000,123891000000,0,123891000000,1143.26,1139.05,108767000,108767000
"2025-09-30","DIT","USD","0000928465","2025-11-07","2025-11-07 16:23:32","2025","FY",2816688287,2628458039,188230248,0,0,0,0,175674783,175674783,2804132822,0,0,0,9835200,11398939,1563739,10991726,12555465,-10991726,1563739,995000,568739,0,0,568739,0,568739,0.93,0.92,618195,616486
"2025-03-31","DITCO.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3385000,3240000,144870,0,106800,0,106800,1402200,1509000,4749000,2174000,2202000,28880,1760,840130,838370,-2202440,-1364000,2174000,809490,211000,598490,0,0,598490,0,598490,0.17,0.17,3430000,3430000
"2025-03-31","DITTF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",1842356000000,1526499000000,315856000000,0,0,0,196981000000,1000000,196982000000,1723481000000,231000000,842000000,611000000,18333000000,148999000000,130666000000,-11791000000,118875000000,11180000000,130055000000,36320000000,93735000000,0,0,93858000000,0,93858000000,1428.29,1426.08,328570000,329075000
"2025-03-31","DIVGIITTS.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2189170000,880860000,1308310000,108870000,82770000,15880000,683590000,394100000,1186560000,2067420000,-3820000,0,3820000,251830000,585690000,333860000,-212110000,121750000,208290000,330040000,86120000,243920000,0,0,243920000,0,243920000,7.98,7.98,30566000,30566000
"2025-03-31","DIVGIITTS.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2189170000,880860000,1308310000,108870000,82770000,15880000,683590000,394100000,1186560000,2067420000,-3820000,0,3820000,251830000,585690000,333860000,-212110000,121750000,208290000,330040000,86120000,243920000,0,0,243920000,0,243920000,7.98,7.98,30566000,30566000
"2025-03-31","DIVISLAB.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",93580000000,61670000000,31910000000,800000000,1430000000,1360000000,4520000000,210000000,5530000000,67200000000,2920000000,2950000000,30000000,4020000000,33210000000,29190000000,-2810000000,26380000000,2780000000,29160000000,7250000000,21910000000,0,0,21910000000,0,21910000000,82.53,82.53,265469000,265469000
"2025-03-31","DIVISLAB.NS","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",93580000000,61670000000,31910000000,800000000,1430000000,1360000000,4520000000,210000000,5530000000,67200000000,2920000000,2950000000,30000000,4020000000,33210000000,29190000000,-2810000000,26380000000,2780000000,29160000000,7250000000,21910000000,0,0,21910000000,0,21910000000,82.53,82.53,265469000,265469000
"2025-03-31","DIVSHKT.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",638722000,604697000,34025000,0,3823000,8417000,43492000,0,43492000,648189000,-1510000,0,1510000,24246000,59651000,35405000,-44872000,-9467000,43363000,33896000,8537000,25359000,0,0,25359000,0,25359000,2.47,2.47,10260656,10260656
"2025-03-31","DIXON.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",388601000000,358552700000,30048300000,148400000,0,0,5752600000,0,5901000000,364453700000,-1543500000,0,1543500000,2202000000,14468600000,12266600000,11880700000,24147300000,-8449300000,15698000000,3372200000,12325800000,0,0,10955400000,0,10955400000,182.83,180.06,60845000,60845000
"2025-03-31","DIXON.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",388601000000,358552700000,30048300000,148400000,0,0,5752600000,0,5901000000,364453700000,-1543500000,0,1543500000,2202000000,14468600000,12266600000,11880700000,24147300000,-8449300000,15698000000,3372200000,12325800000,0,0,10955400000,0,10955400000,182.83,180.06,60845000,60845000
"2025-09-30","DJCO","USD","0000783412","2025-12-29","2025-12-29 16:31:10","2025","FY",87700000,55551000,32149000,0,4687000,10081000,14768000,7853000,22621000,78172000,0,0,-1381000,0,9528000,0,0,9528000,140559000,150087000,-37950000,0,0,0,112137000,0,0,81.41,81.41,1377426,1377503
"2025-03-31","DJML.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",820882000,596947000,223935000,0,40837000,41636000,82473000,35153000,117626000,714573000,-26794000,536000,27426000,67283000,177488000,110205000,-3896000,106309000,-23530000,82779000,15576000,67203000,0,0,67203000,0,67203000,2.07,2.07,32483520,32483520
"2025-03-31","DJML.NS","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",820882000,596947000,223935000,0,40837000,41636000,82473000,35153000,117626000,714573000,-26794000,536000,27426000,67283000,177488000,110205000,-3896000,106309000,-23530000,82779000,15576000,67203000,0,0,67203000,0,67203000,2.07,2.07,32483520,32483520
"2025-09-30","DKG.DE","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",88296200,49114500,33910200,0,14843000,3358000,18201000,33879900,52080900,72069600,-23776500,377200,24153700,117600,16344200,16226600,0,16226600,-96146000,-79919400,-24931400,-54988000,0,0,-54988000,0,-54988000,-1.25,-1.25,44119518,44119518
"2025-03-31","DKILF","JPY","0001446519","2025-03-31","2025-03-31 00:00:00","2025","FY",4752335000000,3125646000000,1626688000000,0,690904000000,191047000000,1225019000000,1000000,1225020000000,4350666000000,-22921000000,20109000000,43030000000,246015000000,665140000000,419125000000,-17456000000,401669000000,-25574000000,376095000000,100647000000,275448000000,0,-1000000,264757000000,0,264757000000,904.27,903.65,292785000,292986000
"2025-03-31","DKILY","JPY","0001446519","2025-03-31","2025-03-31 00:00:00","2025","FY",4752335000000,3125646000000,1626688000000,0,690904000000,191047000000,1225019000000,1000000,1225020000000,4350666000000,-22921000000,20109000000,43030000000,246015000000,665140000000,419125000000,-17456000000,401669000000,-25574000000,376095000000,100647000000,275448000000,0,-1000000,264757000000,0,264757000000,90.43,90.37,2929860000,2929860000
"2025-06-30","DKM.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",0,0,0,0,386516,1608759,1995275,0,1995275,1995275,464339,464339,0,13339,-2020678,-2034017,38742,-1995275,1435719,-559556,0,-559556,0,0,-559556,0,-559556,-0.0046,-0.0046,122414000,122411000
"2025-09-26","DLB","USD","0001308547","2025-11-18","2025-11-18 17:01:26","2025","FY",1349130000,160132000,1188998000,261791999,286529000,360711000,647240000,15007000,924039000,1084171000,15376000,15376000,0,98597000,378563000,279966000,-15007000,264959000,38526000,303485000,46993000,256492000,0,0,255018000,0,255018000,2.66,2.62,95868000,97479000
"2025-03-31","DLF.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",79936615000,41315813000,38620802000,0,0,0,6193037000,0,6193037000,47508850000,3238636000,7210592000,3971956000,1334631000,21097227000,19762596000,12665169000,32427765000,6901578000,39329343000,-4338851000,43668194000,0,0,43676215000,0,43676215000,17.64,17.64,2475976000,2475312000
"2025-03-31","DLF.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",79936615000,41315813000,38620802000,0,0,0,6193037000,0,6193037000,47508850000,3238636000,7210592000,3971956000,1334631000,21097227000,19762596000,12665169000,32427765000,6901578000,39329343000,-4338851000,43668194000,0,0,43676215000,0,43676215000,17.64,17.64,2475976000,2475312000
"2025-03-31","DLGEF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",38307000000,12948000000,25359000000,0,21643000000,0,21643000000,0,21643000000,34591000000,-4689000000,0,4689000000,4155000000,-1372000000,-5527000000,9243000000,3716000000,-13932000000,-10216000000,-2740000000,-7476000000,0,0,-7190000000,0,-7190000000,-155.29,-155.29,46302000,46302000
"2025-09-30","DLHC","USD","0000785557","2025-12-10","2025-12-10 16:29:29","2025","FY",344497000,296512000,47985000,0,31199000,0,31199000,0,31199000,327711000,-15031000,71000,15102000,17179000,34036000,16857000,-71000,16786000,-15031000,1755000,393000,1362000,0,0,1362000,0,1362000,0.0947,0.0942,14387000,14458000
"2025-06-30","DLI.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",1410638,0,1410638,0,2286583,6153775,8440358,-158480,8281878,8281878,-88800,3282363,49918,302034,-7029720,-7331754,460514,-6871240,3193563,-3677677,-1046646,-2631031,0,0,-3677677,0,-3677677,-0.0051,-0.0051,715342748,715342748
"2025-03-31","DLICY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",9128610000000,0,9128610000000,0,0,0,0,8566302000000,8566302000000,8566302000000,1536626000000,1585938000000,49312000000,131777000000,743388000000,611611000000,-49303000000,562308000000,-9000000,562299000000,132686000000,429613000000,0,0,429613000000,0,429613000000,463.8,463.72,231582500,926449000
"2025-03-31","DLINKINDIA.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",13838622000,11650351000,2188271000,0,81471000,43625000,125096000,862547000,987643000,12637994000,-7475000,0,7475000,69348000,1473655000,1404307000,-203679000,1200628000,196204000,1396832000,354223000,1042609000,0,0,1042607000,0,1042607000,29.37,29.37,35499047,35499047
"2025-03-31","DLINKINDIA.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",13838622000,11650351000,2188271000,0,81471000,43625000,125096000,862547000,987643000,12637994000,-7475000,0,7475000,69348000,1473655000,1404307000,-203679000,1200628000,196204000,1396832000,354223000,1042609000,0,0,1042607000,0,1042607000,29.37,29.37,35499047,35499047
"2025-01-31","DLMAF","CAD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","FY",6413145000,3519399000,2893746000,0,930168000,0,930168000,252900000,1183068000,4702467000,-163782000,28473000,187454000,411151000,2145501000,1734350000,-23672000,1710678000,-163782000,1546896000,378351000,1168545000,0,0,1168545000,0,1168545000,4.18,4.16,279825000,280819000
"2025-04-30","DLPRF","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","FY",0,10615,-10615,0,1544402,5415307,6959709,0,6959709,6959709,48344,48344,0,10615,-5170177,-5180792,65625,-6959709,-189764,-7149473,0,-7149473,0,0,-5180794,0,-5180794,-0.0424,-0.0424,122219000,122218000
"2025-09-30","DLPX","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",12000,71779,-59779,0,0,0,0,0,0,71779,0,0,0,0,-59779,-59779,0,-59779,0,-59779,9484,-69263,0,0,-69263,0,-69263,-0.01,-0.01,6919465,6919465
"2025-03-31","DLTNCBL.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",7092641000,6158744000,933897000,0,35462000,54995000,504608000,0,504608000,6663352000,-262384000,0,262384000,38193000,586731000,548538000,-119249000,429289000,-143135000,286154000,81054000,205100000,0,0,205100000,0,205100000,23.72,23.72,8647044,8647044
"2025-09-30","DLY","USD","0001788399","2025-09-30","2025-09-30 00:00:00","2025","FY",59772520,8906432,50866088,0,981826,0,981826,-32047,949779,9856211,71672888,80579320,8906432,0,49916309,49916309,0,49916309,0,49916309,0,49916309,0,0,49916309,0,49916309,0,0,0,0
"2025-06-30","DM1.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",100417,14218,100417,0,1204241,398466,1602707,0,1602707,1602707,0,0,0,14218,-1502290,-1516508,14218,-1502290,-186326,-1688616,0,-1688616,0,0,-1593531,0,-1593531,-0.0054,-0.0054,292928492,292928492
"2025-03-31","DMART.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",593580500000,507751400000,85829100000,0,0,0,11779000000,0,11779000000,519530400000,183800000,878300000,694500000,6343200000,42643500000,36300300000,37749800000,74050100000,-37323400000,36726700000,9652200000,27074500000,0,0,27080200000,0,27080200000,41.61,41.5,652535000,652319000
"2025-03-31","DMART.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",593580500000,507751400000,85829100000,0,0,0,11779000000,0,11779000000,519530400000,183800000,878300000,694500000,6343200000,42643500000,36300300000,37749800000,74050100000,-37323400000,36726700000,9652200000,27074500000,0,0,27080200000,0,27080200000,41.61,41.5,652535000,652319000
"2025-03-31","DMCC.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",4312968000,2986730000,1326238000,0,18627000,168929000,277128000,737719000,1014847000,3116257000,-105003000,0,105003000,167202000,570156000,402954000,-91563000,397225000,-85834000,311391000,96114000,215277000,0,0,215277000,0,215277000,8.63,8.63,24945000,24945000
"2025-03-31","DMCC.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",4312968000,2986730000,1326238000,0,18627000,168929000,277128000,737719000,1014847000,3116257000,-105003000,0,105003000,167202000,570156000,402954000,-91563000,397225000,-85834000,311391000,96114000,215277000,0,0,215277000,0,215277000,8.63,8.63,24945000,24945000
"2025-06-30","DME.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","FY",0,4303,-4303,0,0,0,2308977,0,2308977,2313280,-60947,4220,65167,4303,-4545974,-4550277,2236997,-2313280,-2302166,-4615446,9066,-4624512,0,0,-4624512,0,-4624512,-0.0119,-0.0119,389759314,389759314
"2025-06-30","DMG.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",3497,1558,3497,0,108027,243976,352003,0,352003,352003,-43665,0,43665,1558,-301393,-302951,-45555,-348506,-35175,-383681,0,-383681,0,0,-383681,0,-383681,-0.001,-0.001,383681000,394671665
"2025-09-30","DMGGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",33988016,32354643,1633373,1658221,0,0,5760902,0,7419124,39773767,-1332503,491750,1824254,12492097,6943948,-5548148,-237601,-5785750,-1586650,-7372401,0,-7372401,0,0,-7372401,0,-7372401,-0.037,-0.037,198850786,198850786
"2025-09-30","DMGI.V","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",47337070,45062177,2274893,2309501,0,0,8023541,0,10333042,55395219,-1855855,684889,2540744,17398464,9671237,-7727227,-330922,-8058149,-2209820,-10267969,0,-10267969,0,0,-10267969,0,-10267969,-0.0516,-0.0516,198850786,198850786
"2025-06-30","DMP.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",2296878000,995465000,1301413000,0,396917000,228672000,625589000,425168000,1050757000,2046222000,-21235000,14194000,35429000,148535000,179739000,31204000,219452000,250656000,-242888000,7768000,11472000,-3704000,0,0,-3704000,0,-3704000,-0.04,-0.04,92593000,92593000
"2025-04-30","DMTRF","JPY","0000000000","2025-04-30","2025-04-30 00:00:00","2025","FY",6934144000,2509550000,4424594000,498200000,5082560000,0,5082560000,1000,5580761000,8090311000,-85905000,598000,74414000,0,-2404706000,-2404706000,1248539000,-1156167000,-1322953000,-2479120000,22124000,-2501244000,0,-1000,-2501245000,0,-2501245000,-25.2,-25.2,99255754,99255754
"2025-08-31","DMYD-B.ST","SEK","0000000000","2025-08-31","2025-08-31 00:00:00","2025","FY",130000,3835000,-3705000,119504000,0,0,56551000,3476000,179531000,183366000,6502000,10204000,3702000,6504000,-176730000,-183234000,-2000,-183236000,13459000,-169777000,0,-169777000,0,0,-169777000,0,-169777000,-1.51,-1.51,112524970,112524911
"2025-06-30","DMZPY","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",2296878000,995465000,1301413000,0,396917000,228672000,625589000,425168000,1050757000,2046222000,-21235000,14194000,23436000,148535000,179739000,31204000,219452000,250656000,-242888000,7768000,11472000,-3704000,0,0,-3704000,0,-3704000,-0.0202,-0.0202,183223140,183223140
"2025-03-31","DNACF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",163997000000,71354000000,92643000000,0,60209000000,0,60209000000,3461000000,63670000000,135024000000,535000000,1720000000,1185000000,5151000000,38153000000,33002000000,-4029000000,28973000000,2844000000,31817000000,8851000000,22966000000,0,0,24193000000,0,24193000000,217.24,216.92,111365000,111530000
"2025-03-31","DNAMEDIA.BO","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",131919000,78453000,53466000,0,0,25986000,25986000,17259000,43245000,121698000,-8797000,0,8797000,1328000,148841000,147513000,-137292000,10221000,115939000,138716000,2531000,136185000,0,0,136185000,0,136185000,1.16,1.16,115563636,115563636
"2025-03-31","DNAMEDIA.NS","INR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",131919000,78453000,53466000,0,0,25986000,25986000,17259000,43245000,121698000,-8797000,0,8797000,1328000,148841000,147513000,-137292000,10221000,115939000,138716000,2531000,136185000,0,0,136185000,0,136185000,1.16,1.16,115563636,115563636
"2025-06-30","DNCVF","USD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","FY",0,0,0,0,0,0,2020408,0,2020408,2020408,12396,12396,0,0,-2148037,-2148037,127628,-2020408,-127628,-2148036,0,-2148036,0,0,-2148036,0,-2148036,-0.0076,-0.0076,281922144,281922144
"2025-06-30","DNIYY","EUR","0001487739","2025-06-30","2025-06-30 00:00:00","2025","FY",4200000000,2125300000,2074699999,0,0,0,578400000,1193200000,1771600000,3896900000,91000000,91000000,0,106903000,410003000,303100000,-4300000,303100000,4900000,308000000,87800000,220200000,-200000,0,220100000,0,220300000,3.03,2.98,72787473,74017511
"2025-09-30","DNL.AX","AUD","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",3710100000,2688300000,1021800000,0,957700000,295700000,1253400000,-715500000,537900000,3226200000,-124300000,32900000,157200000,284100000,628300000,344200000,139700000,483900000,-297700000,186200000,37900000,148300000,-1700000,0,145500000,0,145500000,0.0784,0.0776,1855343829,1875912826
"2025-06-30","DNLM.L","GBP","0000000000","2025-06-28","2025-06-28 00:00:00","2025","FY",1771000000,842700000,928300000,0,150500000,560500000,711000000,-4700000,706300000,1549000000,-10600000,1400000,12000000,29200000,251200000,222000000,0,222000000,-11000000,211000000,54700000,156300000,0,0,156300000,0,156300000,0.77,0.77,203515625,203385000
"2025-06-30","DNLMY","GBP","0000000000","2025-06-28","2025-06-28 00:00:00","2025","FY",1771000000,842700000,928300000,0,150500000,560500000,711000000,-4700000,706300000,1549000000,-10600000,0,10600000,29200000,251200000,222000000,0,222000000,-11000000,211000000,54700000,156300000,0,0,156300000,0,156300000,0.77,0.77,203515625,203385000
"2025-10-31","DNP","USD","0000806628","2025-10-31","2025-10-30 20:00:00","2025","FY",331864000,30415000,301449000,0,7974000,0,7974000,225000,8199000,-153082000,-17991000,36100000,54091000,0,484946000,484946000,0,484946000,-54333000,430613000,0,430613000,0,0,430613000,0,430613000,1.16,1.16,371218103,371218103
"2025-03-31","DNPCF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",1457609000000,1119330000000,338278000000,0,0,0,244666000000,1000000,244667000000,1363997000000,1105000000,2089000000,984000000,54335000000,223984000000,169649000000,-76037000000,93612000000,75053000000,168665000000,55110000000,113555000000,0,-1000000,110682000000,0,110682000000,238.9,238.88,463342000,463292000
