"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-06-30","MTSUY","USD","0000000000","2025-06-30","2025-06-29 20:00:00","2026","Q1",29197012573,26647020116,2549992457,0,0,0,2010304922,0,2010304922,28657325039,134195194,416254254,282059059,639140084,1711594309,1072454225,-532766690,539687534,1210753480,1750441014,223501785,1526939228,0,0,1405769065,0,1405769065,0.36,0.36,3937006950,3956388780
"2025-06-30","MTWTF","JPY","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",229361706,181607508,47754198,0,0,0,7485000000,-7433061585,51938415,233545923,-444096,451035,895131,5502627,1748628,-3753999,-430218,-4184217,-471852,-4656069,1713933,-6370000,0,0,-6952878,6939,-6959817,-0.16,-0.16,43638787,43638786
"2025-07-31","MTX.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q1",0,0,0,0,50636,1051439,1102075,0,1102075,1102075,16071,16070,0,1102075,0,-1102075,0,-1102075,-949566,-2051641,0,-2051641,0,0,-2051641,0,-2051641,-0.0074,-0.0074,205184000,276447000
"2025-11-27","MU","USD","0000723125","2025-12-18","2025-12-17 18:47:44","2026","Q1",13643000000,5991000000,7652000000,1171000000,0,0,337000000,0,1508000000,7499000000,65000000,139000000,74000000,2212000000,8347000000,6135000000,9000000,6144000000,-75000000,6069000000,829000000,5240000000,0,0,5240000000,0,5240000000,4.66,4.6,1125000000,1138000000
"2025-06-30","MUFG","JPY","0000067088","2025-08-04","2025-08-04 06:08:55","2026","Q1",2953079000000,1378756000000,1574323000000,0,796719000000,0,796719000000,48989000000,845708000000,2224464000000,690753000000,2022572000000,1331819000000,0,728615000000,728615000000,0,728615000000,0,728615000000,147194000000,581420000000,0,0,546068000000,0,546068000000,47.55,47.45,11484298000,11508282000
"2025-06-30","MUFIN.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",486042000,336007000,150035000,0,0,0,0,109634000,109634000,445641000,0,0,0,5109000,45510000,40401000,0,40401000,1827000,42228000,10782000,31446000,0,0,34825000,0,34825000,0.19,0.19,183289474,183289474
"2025-06-30","MUFIN.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",486042000,336007000,150035000,0,0,0,0,109634000,109634000,445641000,0,0,0,5109000,45510000,40401000,0,40401000,1827000,42228000,10782000,31446000,0,0,34825000,0,34825000,0.19,0.19,183289474,183289474
"2025-06-30","MUFTI.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1199390000,461350000,738040000,0,0,0,0,609860000,609860000,1071210000,-61980000,0,61980000,182270000,326600000,144330000,-16150000,128180000,-45830000,82350000,19320000,63030000,0,0,63030000,0,63030000,0.97,0.97,64979381,64979381
"2025-10-31","MUGH","USD","0001746119","2025-12-11","2025-12-11 06:03:08","2026","Q1",0,0,0,0,14914,0,14914,0,14914,0,0,0,0,0,0,0,0,0,0,-16997,0,0,0,0,-16997,0,0,-0.0003,-0.0003,59434838,59434838
"2025-06-30","MUKANDLTD.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",11287100000,8531500000,2755600000,0,0,0,0,2426800000,2426800000,10958300000,-338900000,0,338900000,143700000,859300000,715600000,-386800000,328800000,47900000,376700000,86400000,290300000,0,0,290300000,0,290300000,2.01,2.01,144427861,144427861
"2025-06-30","MUKANDLTD.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",11287100000,8531500000,2755600000,0,0,0,0,2426800000,2426800000,10958300000,-338900000,0,338900000,143700000,859300000,715600000,-386800000,328800000,47900000,376700000,86400000,290300000,0,0,290300000,0,290300000,2.01,2.01,144427861,144427861
"2025-06-30","MUKATPIP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",9419000,3612000,5807000,0,0,0,0,6771000,6771000,10383000,-351000,0,351000,316000,490000,174000,-1138000,-964000,787000,-177000,0,-177000,0,0,-177000,0,-177000,-0.015,-0.015,11830000,11830000
"2025-06-30","MUKESHB.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",13942000,2942000,11000000,0,508000,0,508000,-19028000,-18520000,-15578000,-10046000,0,10046000,445000,61379000,60934000,-31414000,29520000,21368000,50888000,11229000,39659000,0,0,29507000,0,29507000,5.69,5.69,5185764,5185764
"2025-06-30","MUKKA.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1648810000,1293250000,355560000,0,0,0,0,242640000,242640000,1535890000,-110410000,0,110410000,32620000,166620000,134000000,-21080000,112920000,-89330000,23590000,7700000,15890000,0,0,15170000,0,15170000,0.05,0.05,303400000,303400000
"2025-06-30","MUKTA.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",0,0,0,0,0,0,0,1079900,1079900,1079900,0,0,0,0,-1079900,-1079900,513500,-1079900,-513500,-1079900,0,-1079900,0,0,-1079900,0,-1079900,-0.05,-0.05,21598000,21598000
"2025-06-30","MUKTAARTS.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",367289000,87221000,280068000,0,0,0,0,338328000,338328000,425549000,-31412000,0,31412000,47875000,19678000,-28197000,-30063000,-58260000,-1894000,-60154000,778000,-60932000,0,0,-60932000,0,-60932000,-2.7,-2.7,22567407,22567407
"2025-06-30","MUKTAARTS.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",367289000,87221000,280068000,0,0,0,0,338328000,338328000,425549000,-31412000,0,31412000,47875000,19678000,-28197000,-30063000,-58260000,-1894000,-60154000,778000,-60932000,0,0,-60932000,0,-60932000,-2.7,-2.7,22567407,22567407
"2025-06-30","MUL.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1337954000,738762000,599192000,0,0,0,0,492171000,492171000,1230933000,-23822000,0,23822000,8502000,120367000,111865000,-4844000,107021000,-18978000,88043000,21561000,66456000,0,0,66456000,0,66456000,0.5,0.5,132912000,132912000
"2025-06-30","MULLER.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",9210000,2755000,6455000,0,0,0,0,9956000,9956000,12711000,-245000,0,245000,19000,7237000,7218000,-10719000,-3501000,10474000,6973000,0,6973000,0,0,6973000,0,6973000,11.16,11.16,624821,624821
"2025-06-30","MULTIBASE.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",167571000,114161000,53410000,0,0,0,0,31266000,31266000,145427000,-37000,0,37000,2440000,33260000,30820000,-8676000,22144000,8639000,30783000,7818000,22965000,0,0,22965000,0,22965000,1.82,1.82,12618132,12618132
"2025-06-30","MUNJALAU.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",4910152000,3484448000,1425704000,0,0,0,0,1293116000,1293116000,4777564000,-85160000,0,85160000,151124000,520503000,369379000,-236791000,132588000,151631000,284219000,91070000,193149000,0,0,158131000,0,158131000,1.58,1.58,100082911,100082911
"2025-06-30","MUNJALAU.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",4910152000,3484448000,1425704000,0,0,0,0,1293116000,1293116000,4777564000,-85160000,0,85160000,151124000,520503000,369379000,-236791000,132588000,151631000,284219000,91070000,193149000,0,0,158131000,0,158131000,1.58,1.58,100082911,100082911
"2025-06-30","MUNJALSHOW.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",2860406000,2233733000,626673000,0,0,0,0,637950000,637950000,2871683000,-47000,0,47000,26960000,125820000,98860000,-110137000,-11277000,110090000,98813000,15996000,82817000,0,0,82817000,0,82817000,2.07,2.07,40008213,40008213
"2025-06-30","MUNJALSHOW.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",2860406000,2233733000,626673000,0,0,0,0,637950000,637950000,2871683000,-47000,0,47000,26960000,125820000,98860000,-110137000,-11277000,110090000,98813000,15996000,82817000,0,0,82817000,0,82817000,2.07,2.07,40008213,40008213
"2025-06-30","MUNOTHFI.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1496000,843000,653000,0,0,0,0,1416000,1416000,843000,-2000,0,2000,18000,-743000,-761000,-2000,-763000,-1416000,-763000,0,-763000,0,0,-763000,0,-763000,-0.15,-0.15,5086667,5086667
"2025-06-30","MURUDCERA.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",461469000,97427000,364042000,0,0,23709000,23709000,293426000,317135000,414562000,-28622000,0,28622000,33664000,81755000,48091000,-1184000,46907000,-27438000,19469000,183000,19286000,0,0,19286000,0,19286000,0.32,0.32,60268750,60268750
"2025-06-30","MURUDCERA.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",461469000,97427000,364042000,0,0,23709000,23709000,293426000,317135000,414562000,-28622000,0,28622000,33664000,81755000,48091000,-1184000,46907000,-27438000,19469000,183000,19286000,0,0,19286000,0,19286000,0.32,0.32,60268750,60268750
"2025-10-31","MUSH.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q1",784529,726798,57731,0,0,0,202797,0,202797,929595,-1147,0,1147,25085,-119981,-145066,0,-145066,-1147,-146213,0,-146213,0,0,-146213,0,-146213,-0.0028,-0.0028,51674683,51674683
"2025-06-30","MUTHOOTCAP.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1451568000,1039132000,412436000,0,0,0,0,229605000,229605000,1268737000,0,0,0,11863000,194694000,182831000,0,182831000,-244502000,-61671000,-14972000,-46699000,0,0,-46699000,0,-46699000,-2.84,-2.84,16443310,16443310
"2025-06-30","MUTHOOTFIN.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",64850170000,23549130000,41301040000,0,0,0,0,14760770000,14760770000,38309900000,39330970000,62880100000,23549130000,347510000,26887780000,26540270000,0,26540270000,0,26540270000,6797810000,19742460000,0,0,20162000000,0,20162000000,50.22,50.22,401474000,401474000
"2025-06-30","MUTHOOTFIN.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",64850170000,23549130000,41301040000,0,0,0,0,14760770000,14760770000,38309900000,39330970000,62880100000,23549130000,347510000,26887780000,26540270000,0,26540270000,0,26540270000,6797810000,19742460000,0,0,20162000000,0,20162000000,50.22,50.22,401474000,401474000
"2025-06-30","MVGJL.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",5489400000,4774700000,714700000,0,0,0,0,363800000,363800000,5138500000,-89700000,0,89700000,23100000,389200000,366100000,-15200000,350900000,-74500000,276400000,70500000,205900000,0,0,205900000,0,205900000,4.22,4.22,48791469,48791469
"2025-06-30","MVGJL.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",5489400000,4774700000,714700000,0,0,0,0,363800000,363800000,5138500000,-89700000,0,89700000,23100000,389200000,366100000,-15200000,350900000,-74500000,276400000,70500000,205900000,0,0,205900000,0,205900000,4.22,4.22,48791469,48791469
"2025-06-30","MVMD.CN","CAD","0000000000","2025-06-30","2025-06-29 20:00:00","2026","Q1",26000,26000,26000,35000,588000,0,588000,0,623000,649000,7000,7000,0,26000,-590000,-616000,-7000,-623000,7000,-616000,0,-616000,0,0,-616000,0,-616000,-0.0018,-0.0018,352354962,352354962
"2025-06-30","MVMDF","CAD","0000000000","2025-06-30","2025-06-29 20:00:00","2026","Q1",26000,26000,0,35000,588000,0,588000,0,623000,649000,7000,7000,0,26000,-590000,-616000,-7000,-623000,7000,-616000,0,-616000,0,0,-616000,0,-616000,-0.0018,-0.0018,352354962,352354962
"2025-07-31","MWYN","USD","0002030522","2025-09-15","2025-09-15 16:31:16","2026","Q1",2343959,1349613,994346,0,2271863,1436730,3708593,0,3708593,5058206,-1962,0,1962,358320,-2357963,-2716283,2036,-2714247,-3998,-2718245,1508,-2719753,0,0,-2719753,0,-2719753,-0.16,-0.16,17054004,17054004
"2025-07-31","MXTLF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q1",0,0,0,0,50636,1051439,1102075,0,1102075,1102075,11599,11599,0,1102075,0,-1102075,0,-1102075,-949566,-2051641,0,-2051641,0,0,-2051641,0,-2051641,-0.0074,-0.0053,205184000,276447000
"2025-09-30","MYSN","USD","0001879293","2025-11-13","2025-11-13 16:23:58","2026","Q1",324600,187924,136676,0,497322,0,497322,0,497322,685246,0,0,-2193,0,-444871,0,0,-444871,-2193,-447064,0,0,0,0,-447064,0,0,-0.0045,-0.0045,100055935,100055935
"2025-06-30","MYSORPETRO.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",72560000,69934000,2626000,0,0,0,0,10266000,10266000,80200000,-238000,0,238000,864000,-319000,-1183000,-6457000,-7640000,6219000,-1421000,2540000,-3961000,0,0,-3961000,0,-3961000,-0.6,-0.6,6601667,6601667
"2025-06-30","MYSTICELE.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",0,0,0,0,0,0,0,808800,808800,808800,0,0,0,0,-808700,-808700,-100,-808800,100,-808700,1400,-810100,0,2700,-807400,0,-807400,-0.041,-0.041,19692683,19692683
"2025-06-30","MZDAF","JPY","0000000000","2025-06-30","2025-06-29 16:00:00","2026","Q1",1099770000000,931521000000,168249000000,44500000000,0,0,169864000000,0,214364000000,1145885000000,3005000000,5731000000,2726000000,29016000000,-11198000000,-40214000000,-5901000000,-46115000000,3175000000,-42940000000,-926000000,-42014000000,0,0,-42104000000,0,-42104000000,-66.79,-66.79,630370000,630370000
"2025-06-30","MZDAY","JPY","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1099770000000,6446912951,1164425340,44500000000,0,0,214364000000,-44500000000,214364000000,1145885000000,3005000000,3005000000,0,29016000000,-17099000000,-46115000000,0,-319154791,21973684,-297181107,-6408702,-42014000000,0,0,-42104000000,0,-42104000000,-33.4,-33.4,1260740000,1260740000
"2025-06-30","MZHOF","JPY","0001335730","2025-06-30","2025-06-30 00:00:00","2026","Q1",2011331000000,1109700000000,901631000000,0,460705000000,0,460705000000,62331000000,523036000000,1632736000000,301471000000,1422571000000,1121100000000,0,378595000000,378595000000,0,378595000000,0,378595000000,86934000000,291661000000,0,-1000000,290521000000,0,290521000000,115.52,115.6,2514953000,2513201000
"2025-09-30","MZTI","USD","0000057515","2025-11-04","2025-11-04 07:41:38","2026","Q1",493472000,374653000,118819000,0,0,0,58416000,1143000,59559000,434212000,0,0,0,16709000,77498000,60789000,-1529000,59260000,1529000,60789000,13607000,47182000,0,0,47182000,0,47182000,1.71,1.71,27455000,27494000
"2025-06-30","N2IU.SI","SGD","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",203649000,64419000,139230000,0,1400000,0,1400000,-15402000,-14002000,50417000,-49725000,373000,50098000,167000,157757000,157590000,-4358000,153232000,-45740000,107492000,5721000,101771000,0,-1166000,100505000,0,100505000,0.0191,0.0191,5271107000,5274791000
"2025-06-30","NACLIND.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",4483600000,3095500000,1388100000,0,0,0,0,1081200000,1081200000,4176700000,-137800000,0,137800000,74500000,391500000,317000000,-10100000,306900000,-127700000,179200000,48800000,130400000,0,0,130400000,0,130400000,0.65,0.65,200615385,200615385
"2025-06-30","NACLIND.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",4483600000,3095500000,1388100000,0,0,0,0,1081200000,1081200000,4176700000,-137800000,0,137800000,74500000,391500000,317000000,-10100000,306900000,-127700000,179200000,48800000,130400000,0,0,130400000,0,130400000,0.65,0.65,200615385,200615385
"2025-06-30","NAGAFERT.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",0,9157000,-9157000,0,0,0,0,49030000,49030000,58187000,-12820000,0,12820000,0,-49759000,-49759000,-8428000,-58187000,-4392000,-62579000,0,-62579000,0,0,-62579000,0,-62579000,-0.1,-0.1,625790000,625790000
"2025-06-30","NAGPI.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",156389000,54701000,101688000,0,0,0,0,101431000,101431000,156132000,-5749000,0,5749000,4162000,13778000,9616000,-9359000,257000,3610000,3867000,0,3867000,0,0,3867000,0,3867000,0.3,0.3,12890000,12890000
"2025-06-30","NAGREEKCAP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",52373000,59458000,-7085000,0,0,0,0,-73697000,-73697000,-14239000,-18697000,0,18697000,108000,66814000,66706000,-94000,66612000,-18603000,48009000,12152000,35857000,0,0,35857000,0,35857000,2.84,2.84,12625704,12625704
"2025-06-30","NAGREEKCAP.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",52373000,59458000,-7085000,0,0,0,0,-73697000,-73697000,-14239000,-18697000,0,18697000,108000,66814000,66706000,-94000,66612000,-18603000,48009000,12152000,35857000,0,0,35857000,0,35857000,2.84,2.84,12625704,12625704
"2025-06-30","NAGREEKEXP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",903055000,720937000,182118000,0,0,0,0,137711000,137711000,858648000,-36406000,0,36406000,17417000,63502000,46085000,-1678000,44407000,-34728000,9679000,483000,9196000,0,0,9196000,0,9196000,0.29,0.29,31249250,31249250
"2025-06-30","NAGREEKEXP.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",903055000,720937000,182118000,0,0,0,0,137711000,137711000,858648000,-36406000,0,36406000,17417000,63502000,46085000,-1678000,44407000,-34728000,9679000,483000,9196000,0,0,9196000,0,9196000,0.29,0.29,31249250,31249250
"2025-06-30","NAGTECH.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",15312000,14793000,519000,0,0,0,0,1620000,1620000,16413000,0,0,0,13000,-1088000,-1101000,0,-1101000,1318000,217000,0,217000,0,0,217000,0,217000,0.02,0.02,10850000,10850000
"2025-06-30","NAHARCAP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",43765000,19187000,24578000,0,0,0,0,-90880000,-90880000,-71693000,-1717000,0,1717000,2636000,268509000,265873000,-150415000,115458000,148698000,264156000,149344000,114812000,0,0,114812000,0,114812000,6.86,6.86,16736443,16736443
"2025-06-30","NAHARCAP.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",43765000,19187000,24578000,0,0,0,0,-90880000,-90880000,-71693000,-1717000,0,1717000,2636000,268509000,265873000,-150415000,115458000,148698000,264156000,149344000,114812000,0,0,114812000,0,114812000,6.86,6.86,16736443,16736443
"2025-06-30","NAHARINDUS.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",3876231000,2407646000,1468585000,0,0,0,0,1429754000,1429754000,3837400000,-125788000,0,125788000,113202000,296001000,182799000,-143968000,38831000,18180000,57011000,16100000,40911000,0,0,40911000,0,40911000,0.95,0.95,43064211,43064211
"2025-06-30","NAHARINDUS.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",3876231000,2407646000,1468585000,0,0,0,0,1429754000,1429754000,3837400000,-125788000,0,125788000,113202000,296001000,182799000,-143968000,38831000,18180000,57011000,16100000,40911000,0,0,40911000,0,40911000,0.95,0.95,43064211,43064211
"2025-06-30","NAHARPOLY.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1967548000,1371324000,596224000,0,0,0,0,399688000,399688000,1771012000,-22380000,0,22380000,81223000,308156000,226933000,-30397000,196536000,41401999,237937999,55553000,182385000,0,0,182385000,0,182385000,7.42,7.42,24580189,24580189
"2025-06-30","NAHARPOLY.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",1967548000,1371324000,596224000,0,0,0,0,399688000,399688000,1771012000,-22380000,0,22380000,81223000,308156000,226933000,-30397000,196536000,41401999,237937999,55553000,182385000,0,0,182385000,0,182385000,7.42,7.42,24580189,24580189
"2025-06-30","NAHARSPING.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",8192838000,5360603000,2832235000,0,2274000,815747000,818021000,1666329000,2484350000,7844953000,-171898000,0,171898000,231639000,614060000,382421000,-34536000,347885000,-137362000,210523000,50900000,159623000,0,0,159623000,0,159623000,4.43,4.43,36032280,36032280
"2025-06-30","NAHARSPING.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",8192838000,5360603000,2832235000,0,2274000,815747000,818021000,1666329000,2484350000,7844953000,-171898000,0,171898000,231639000,614060000,382421000,-34536000,347885000,-137362000,210523000,50900000,159623000,0,0,159623000,0,159623000,4.43,4.43,36032280,36032280
"2025-06-30","NAM-INDIA.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",6066100000,1412700000,4653400000,0,186300000,0,186300000,670200000,856500000,2269200000,-18000000,0,18000000,84400000,5341300000,5256900000,-1460000000,3796900000,1442000000,5238900000,1282100000,3961200000,0,0,3961200000,0,3961200000,6.24,6.13,634807692,646199021
"2025-06-30","NAM-INDIA.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",6066100000,1412700000,4653400000,0,186300000,0,186300000,670200000,856500000,2269200000,-18000000,0,18000000,84400000,5341300000,5256900000,-1460000000,3796900000,1442000000,5238900000,1282100000,3961200000,0,0,3961200000,0,3961200000,6.24,6.13,634807692,646199021
"2025-07-31","NAM.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q1",0,10533,-10533,0,108119,7685,195880,0,195880,195880,-1442,0,1442,1960,-204453,-206413,10533,-195880,102414,-93466,0,-93466,0,0,-93466,0,-93466,-0.0017,-0.0017,55568000,55559251
"2025-07-31","NAR.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q1",0,2337,-2337,0,23668,37980,200466,0,200466,203371,13693,0,0,2337,-424,-2761,-200610,-203371,200615,-2756,0,-2756,0,0,-2756,0,-2756,-0.0001,-0.0001,28708000,28580224
"2025-06-30","NARBADA.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",207396000,151476000,55920000,0,0,0,0,18152000,18152000,169628000,-5525000,0,5525000,1576000,38268000,36692000,1076000,37768000,-6601000,31167000,7845000,23322000,0,0,23322000,0,23322000,1.1,1.1,21201818,21201818
"2025-06-30","NARMADA.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",110819000,87331000,23488000,0,0,0,0,10823000,10823000,98154000,-2362000,0,2362000,530000,16510000,15980000,-3315000,12665000,953000,13618000,3428000,10190000,0,0,10190000,0,10190000,0.27,0.27,37740741,37740741
"2025-06-30","NARMADA.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",110819000,87331000,23488000,0,0,0,0,10823000,10823000,98154000,-2362000,0,2362000,530000,16510000,15980000,-3315000,12665000,953000,13618000,3428000,10190000,0,0,10190000,0,10190000,0.27,0.27,37740741,37740741
"2025-06-30","NARMP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",31016000,25127000,5889000,0,0,0,0,153000,153000,25280000,0,0,0,8000,5425000,5417000,319000,5736000,-319000,5417000,1408000,4009000,0,0,4009000,0,4009000,1.11,1.11,3611712,3611712
"2025-06-30","NARPROP.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",27520100,24372000,3148100,0,0,0,1418400,0,1418400,27832900,-300,0,300,86400,-226400,-312800,2042500,1729700,8037600,7724800,4100,7720700,0,0,7720700,0,7720700,1.09,1.09,7109300,7109300
"2025-06-30","NARRF","JPY","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",168501000000,143800000000,24701000000,0,0,0,15425000000,1000000,15426000000,159226000000,-913000000,144000000,1057000000,10522500000,19798500000,9276000000,-1000000,9275000000,446000000,9721000000,3788000000,5933000000,0,0,6739000000,0,46761921,0.24,0.21,220661427,220661427
"2025-06-30","NATCAPSUQ.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",452031000,235738000,216293000,0,0,0,0,255219000,255219000,490957000,-25303000,0,25303000,42118000,6777000,-35341000,-3585000,-38926000,-21718000,-60644000,-4839000,-55805000,0,0,-55805000,0,-55805000,-5.4,-5.4,10334259,10334259
"2025-06-30","NATCOPHARM.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",13289000000,2330000000,10959000000,0,0,0,0,5825000000,5825000000,8155000000,-32000000,0,32000000,576000000,6327000000,5751000000,-617000000,5134000000,585000000,5719000000,916000000,4803000000,0,0,4807000000,0,4807000000,26.84,26.84,179098000,179098000
"2025-06-30","NATCOPHARM.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",13289000000,2330000000,10959000000,0,0,0,0,5825000000,5825000000,8155000000,-32000000,0,32000000,576000000,6327000000,5751000000,-617000000,5134000000,585000000,5719000000,916000000,4803000000,0,0,4807000000,0,4807000000,26.84,26.84,179098000,179098000
"2025-06-30","NATFIT.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",205819000,119094000,86725000,0,0,0,0,58122000,58122000,177216000,-1726000,0,1726000,7135000,44836000,37701000,-9098000,28603000,7372000,35975000,9750000,26225000,0,0,26225000,0,26225000,2.89,2.89,9074394,9074394
"2025-06-30","NATHBIOGEN.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",2837001000,1398239000,1438762000,0,0,866991000,866991000,198682000,1065673000,2463912000,-31961000,0,31961000,9750000,400485000,390735000,-17646000,373089000,-14315000,358774000,6597000,352177000,0,20634000,372811000,0,352177000,18.5,18.5,19040398,19040398
"2025-06-30","NATHBIOGEN.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",2837001000,1398239000,1438762000,0,0,866991000,866991000,198682000,1065673000,2463912000,-31961000,0,31961000,9750000,400485000,390735000,-17646000,373089000,-14315000,358774000,6597000,352177000,0,20634000,372811000,0,352177000,18.5,18.5,19040398,19040398
"2025-06-30","NATHUEC.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",0,90000,-90000,0,0,0,0,143000,143000,233000,-3000,0,3000,0,-233000,-233000,0,-233000,-3000,-236000,0,-236000,0,0,-236000,0,-236000,-0.06,-0.06,3933333,3933333
"2025-06-30","NATIONALUM.BO","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",38069400000,11619100000,26450300000,0,0,0,4454400000,0,4454400000,16073500000,-80400000,0,80400000,1818950000,14951050000,13132100000,8863800000,21995900000,-7847000000,14148900000,3654100000,10494800000,0,0,10494800000,0,10494800000,5.71,5.71,1837968000,1837968000
"2025-06-30","NATIONALUM.NS","INR","0000000000","2025-06-30","2025-06-30 00:00:00","2026","Q1",38069400000,11619100000,26450300000,0,0,0,4454400000,0,4454400000,16073500000,-80400000,0,80400000,1818950000,14951050000,13132100000,8863800000,21995900000,-7847000000,14148900000,3654100000,10494800000,0,0,10494800000,0,10494800000,5.71,5.71,1837968000,1837968000
