"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-10-31","GTLB","USD","0001653482","2025-12-03","2025-12-02 17:43:06","2026","Q3",224231000,980077000,1204308000,221140000,221140000,0,0,0,81501000,1506949000,10193000,16919000,11789000,28708000,0,0,24989000,63890000,0,1570839000,9187000,9187000,0,33402000,0,0,0,464813000,58406000,565808000,0,0,28977000,0,8056999,37033999,0,0,602842000,0,0,0,-1220973000,2141732000,1956000,0,922715000,967997000,45282000,1570839000,980077000,0,-224231000
"2025-10-31","GTVI","USD","0001263364","2025-11-25","2025-11-25 16:05:35","2026","Q3",2067,0,2067,25892,0,0,0,0,30521,58480,0,0,0,0,0,0,100000,100000,0,158480,0,0,0,0,454000,0,0,0,3537865,3991865,0,0,0,0,2194016,2194016,0,0,6185881,0,0,276898,-39392829,0,0,33088530,-6027401,-6027401,0,158480,0,454000,451933
"2025-10-31","HAR.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",1299310,0,1299310,423987,394629,29358,0,0,25100,1748397,99695,0,0,0,163658,0,11606196,11869549,0,13617947,176338,176338,0,0,30831,0,0,0,14853,222022,0,59938,0,0,0,59937,0,59938,281960,0,0,30834038,-19709890,2211839,0,0,13335987,13335987,0,13617947,163658,90769,-1208541
"2025-11-30","HBBHF","EUR","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",390978000,0,390978000,96170000,64580000,31590000,1157000000,0,124561000,1769000000,2730000000,0,0,77276000,20194000,39888000,8197000,2876000000,0,4645000000,419669000,369384000,50284000,0,459856000,0,0,48485000,285911000,1214000000,354689000,800949000,0,22993000,66279000,1245000000,0,800949000,2459000000,0,0,47985000,0,130559000,1923000000,0,2102000000,2186000000,84274000,4645000000,20194000,1615000000,1225000000
"2025-11-30","HBH.DE","EUR","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",391100000,0,391100000,96200000,64599999,31600000,1157700000,0,124600000,1769600000,2731000000,0,0,77300000,20200000,39900000,8200000,2876600000,0,4646200000,419800000,369500000,50300000,0,460000000,0,0,48500000,286000000,1214300000,354800000,801200000,0,23000000,66300000,1245300000,0,801200000,2459600000,0,0,48000000,0,130600000,1923699999,0,2102300000,2186600000,84300000,4646200000,20200000,1616000000,1224900000
"2025-11-30","HBH3.SW","EUR","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",391100000,0,391100000,96200000,64599999,31600000,1157700000,0,124600000,1769600000,2731000000,0,0,77300000,20200000,39900000,8200000,2876600000,0,4646200000,419800000,369500000,50300000,0,460000000,0,0,48500000,286000000,1214300000,354800000,801200000,0,23000000,66300000,1245300000,0,801200000,2459600000,0,0,48000000,0,130600000,1923699999,0,2102300000,2186600000,84300000,4646200000,20200000,1616000000,1224900000
"2025-12-31","HCLTECH.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",92840000000,234220000000,327060000000,296230000000,296230000000,0,0,0,75380000000,698670000000,80140000000,0,285870000000,285870000000,16930000000,11730000000,47100000000,441770000000,0,1140440000000,0,0,0,0,0,0,0,0,275400000000,275400000000,23670000000,47370000000,0,0,64730000000,135770000000,0,47370000000,411170000000,0,0,0,0,0,0,728990000000,728990000000,729270000000,280000000,1140440000000,251150000000,71040000000,-21800000000
"2025-12-31","HCLTECH.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",92840000000,234220000000,327060000000,296230000000,296230000000,0,0,0,75380000000,698670000000,80140000000,0,285870000000,285870000000,16930000000,11730000000,47100000000,441770000000,0,1140440000000,0,0,0,0,0,0,0,0,275400000000,275400000000,23670000000,47370000000,0,0,64730000000,135770000000,0,47370000000,411170000000,0,0,0,0,0,0,728990000000,728990000000,729270000000,280000000,1140440000000,251150000000,71040000000,-21800000000
"2025-12-31","HDFCLIFE.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",5884100000,0,5884100000,0,0,0,0,0,-5884100000,0,7100200000,0,0,0,2641539500000,0,-2648639700000,0,3891260600000,3891260600000,0,0,0,0,0,0,0,0,0,0,30990000000,0,0,0,-30990000000,0,3715254300000,0,3715254300000,0,0,21576200000,0,0,0,154430100000,176006300000,176006300000,0,3891260600000,2641539500000,30990000000,25105900000
"2025-12-31","HDFCLIFE.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",5884100000,0,5884100000,0,0,0,0,0,-5884100000,0,7100200000,0,0,0,2641539500000,0,-2648639700000,0,3891260600000,3891260600000,0,0,0,0,0,0,0,0,0,0,30990000000,0,0,0,-30990000000,0,3715254300000,0,3715254300000,0,0,21576200000,0,0,0,154430100000,176006300000,176006300000,0,3891260600000,2641539500000,30990000000,25105900000
"2025-11-30","HELE","USD","0000916789","2026-01-08","2026-01-08 07:01:02","2026","Q3",27137000,2600000,29737000,444071000,435977000,8094000,505265000,0,25039000,1004112000,382133000,530186000,398527000,928713000,9545000,3648000,12658000,1336697000,0,2340809000,345710000,284395000,61315000,107287000,23438000,0,29893000,0,77628000,554063000,868955000,54491000,0,9584000,1458000,934488000,0,54491000,1488551000,0,0,2305000,468352000,383005000,-1404000,0,852258000,852258000,0,2340809000,12145000,946884000,919747000
"2025-11-02","HOFT","USD","0001077688","2025-12-12","2025-12-12 17:21:19","2026","Q3",1354000,0,1354000,31737000,31737000,74000,52146000,0,20205000,105442000,49377000,574000,13539000,14113000,0,24914000,46391000,134795000,0,240237000,12483000,12448000,35000,7132000,0,5432000,74000,5317000,9177000,39541000,3815000,20838000,0,0,6287000,30940000,0,26270000,70481000,0,0,50977000,118308000,0,471000,0,169756000,169756000,0,240237000,0,30085000,28731000
"2025-10-31","HPYCF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",1474161,795391,2269552,1081467,83968,997499,0,127092,-346373,3131738,10854479,0,0,0,2663797,0,-3110893,10407383,0,13539121,105615,105615,0,15000,0,0,0,0,0,120615,0,0,0,95533,0,95533,0,0,181580,0,0,20261123,-9593295,0,2689713,0,13357541,13357541,0,13539121,3459188,0,-1474161
"2025-10-31","HQY","USD","0001428336","2025-12-03","2025-12-03 16:04:09","2026","Q3",309259000,0,309259000,111243000,111243000,0,0,0,78206000,498708000,41435000,1648145000,1124768000,2772913000,7794000,0,85005000,2899353000,0,3398061000,19549000,19549000,0,43735000,9931000,0,0,0,47413000,120628000,982105000,36228000,0,101573000,23501000,1143407000,0,36228000,1264035000,0,0,9000,207936000,1917244000,8837000,0,2134026000,2134026000,0,3398061000,7794000,1028264000,719005000
"2025-10-31","HRFEF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",1299000,0,1299000,423930,394576,29353,0,0,25098,1748000,99681,0,0,0,163635,0,11605000,11868000,0,13616000,176314,176314,0,0,30826,0,0,0,14852,221992,0,59929,0,0,0,59929,0,59929,281922,0,0,30830000,-19709890,2212000,0,0,13334000,13334000,0,13616000,163635,90756,-1000000
"2025-11-30","HTSUF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",101239000000,9341000000,110580000000,48439000000,48439000000,0,25658000000,0,10524000000,195202000000,59755000000,1178000000,4366000000,5544000000,68993000000,0,12210000000,146503000000,0,341705000000,18536000000,17127000000,1410000000,978269000,925363000,0,0,0,31317000000,51756000000,1428000000,0,0,0,17383000000,18812000000,0,0,70568000000,-20432000000,0,8458000000,222990000000,2268000000,51800000000,3334000000,268418000000,271134000000,2716000000,341703000000,78334000000,2354000000,-98885000000
"2025-09-30","IBATF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q3",9423000,0,9423000,515000,510000,5000,1061000,219000,175000,11393000,27997000,0,2728000,2728000,0,0,0,30725000,0,42118000,1046000,1046000,0,657000,0,94000,0,0,0,1797000,0,95000,0,0,8070000,8165000,0,189000,9962000,0,0,67056000,-34900000,0,0,0,32156000,32156000,0,42118000,0,189000,-9234000
"2025-12-31","IBN","INR","0001103838","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,0,0,0,0,170063366000,104813295000,0,104813295000,0,0,-274876661000,0,27520189028000,27520189028000,0,0,0,0,0,0,0,0,0,0,2153219350000,0,0,0,-2153219350000,0,23865353108000,0,23865353108000,0,0,14295957000,0,0,3446342132000,24975022000,3485613111000,3654835920000,169222809000,27520189028000,0,2153219350000,2153219350000
"2025-11-30","ICHIF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",51543818000,0,51543818000,5879599000,0,5879599000,0,0,-57423417000,0,174474351000,756661000,0,1773862000,0,332412000,-176580625000,0,443260862000,443260862000,0,0,0,0,31335567000,0,0,0,10189973000,41525540000,266320873000,0,0,1650081000,-267970954000,0,276308205000,0,317833745000,-13073872000,0,26905404000,87235678000,10351688000,2870921000,2995000,114292814000,125431110000,11138296000,443264855000,0,297656440000,246112622000
"2025-12-31","ICICIBANK.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,0,0,0,0,170153100000,104868600000,0,104868600000,0,0,-275021700000,0,27534710100000,27534710100000,0,0,0,0,0,0,0,0,0,0,2154355500000,0,0,0,-2154355500000,0,23877945700000,0,23877945700000,0,0,14303500000,0,0,3448160600000,24988200000,3487452300000,3656764400000,169312100000,27534710100000,0,2154355500000,2154355500000
"2025-12-31","ICICIBANK.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,0,0,0,0,170153100000,104868600000,0,104868600000,0,0,-275021700000,0,27534710100000,27534710100000,0,0,0,0,0,0,0,0,0,0,2154355500000,0,0,0,-2154355500000,0,23877945700000,0,23877945700000,0,0,14303500000,0,0,3448160600000,24988200000,3487452300000,3656764400000,169312100000,27534710100000,0,2154355500000,2154355500000
"2025-12-31","ICICIPRULI.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",1132900000,0,1132900000,0,0,0,0,0,-1132900000,0,7369100000,0,0,0,1549975100000,49000000,-1557393200000,0,3338299800000,3338299800000,0,0,0,0,0,0,0,0,0,0,25950000000,0,0,0,-25950000000,0,3203755000000,0,3203755000000,0,0,14477400000,3842600000,0,120067400000,0,134544800000,134544800000,0,3338299800000,1549975100000,25950000000,24817100000
"2025-12-31","ICICIPRULI.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",1132900000,0,1132900000,0,0,0,0,0,-1132900000,0,7369100000,0,0,0,1549975100000,49000000,-1557393200000,0,3338299800000,3338299800000,0,0,0,0,0,0,0,0,0,0,25950000000,0,0,0,-25950000000,0,3203755000000,0,3203755000000,0,0,14477400000,3842600000,0,120067400000,0,134544800000,134544800000,0,3338299800000,1549975100000,25950000000,24817100000
"2025-10-31","IDEXF","EUR","0001438656","2025-10-31","2025-10-31 00:00:00","2026","Q3",6865788000,6135483000,13001271000,1180000000,1180000000,0,4499000000,0,1490216000,20170487000,15958000000,0,0,1812000000,584936000,0,3966085000,22321021000,0,42491508000,13643893000,13643893000,0,0,1000000,1525000000,0,0,302646000,15472539000,0,3931000000,0,98066000,701462000,5334801000,0,5456000000,20807340000,0,0,0,0,0,0,21684167000,21684167000,21684167000,0,42491508000,6720419000,5457000000,-569938000
"2025-10-31","IDEXY","EUR","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",6868644000,6138036000,13006680000,1180000000,1180000000,0,4499000000,0,1493199000,20178879000,15958000000,0,0,1812000000,585179000,0,3975128000,22330307000,0,42509186000,13649569000,13649569000,0,0,1000000,1525000000,0,0,303407000,15478976000,0,3931000000,0,98107000,701754000,5337021000,0,5456000000,20815997000,0,0,0,0,0,0,21693189000,21693189000,21693189000,0,42509186000,6723215000,5457000000,-570175000
"2025-10-31","IHT","USD","0000082473","2025-12-15","2025-12-15 17:28:04","2026","Q3",14016,0,14016,70755,70755,0,0,0,1337473,1422244,8840729,0,0,0,1707296,0,1925000,12473025,0,13895269,0,0,0,0,748367,20732,0,0,529932,1299031,12743138,2189088,0,0,0,12743138,0,2209820,14042169,-917425,0,4532457,0,0,0,0,3615032,-146900,-3761932,13895269,1707296,13491505,13477489
"2025-10-31","ILI.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",969953,0,969953,47430,0,47430,0,0,15617,1033000,0,0,0,0,0,0,19137356,19137356,0,20170357,0,0,0,0,0,0,0,0,234084,234084,0,0,0,0,0,0,0,0,234084,0,0,40004252,-24823242,0,4755263,0,19936273,19936273,0,20170357,0,0,-969953
"2025-12-31","INFY","USD","0001067491","2026-01-14","2026-01-14 11:40:06","2026","Q3",2215746878,768919240,2984666119,5729566508,5497032690,232533817,0,465178895,777597536,9957009058,2127851320,1294401164,341902593,1636303758,1344134473,193592747,694041128,5995923426,0,15952932485,1148539042,536941724,611597318,949828325,332111696,0,0,1235321998,1889865754,5555666815,0,646533020,0,177348758,288386437,1112268217,0,646533020,6667935032,0,0,225190644,7630447021,173454651,1208397029,0,9237489346,9284997452,47508105,15952932485,2113053714,978644717,-1237102161
"2025-12-31","INFY.BO","USD","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2216000000,769000000,2985000000,5729041250,5496528750,232512500,0,0,1350958750,10065000000,2128000000,1294282500,341871250,1636000000,990000000,0,1134000000,5888000000,0,15953000000,537000000,537000000,0,0,332081250,0,0,1235000000,3450918750,5555000000,0,646473750,0,0,465000000,1111000000,0,646473750,6666000000,0,0,0,0,0,0,9233000000,9233000000,9287000000,54000000,15953000000,1759000000,978555000,-1236988750
"2025-12-31","INFY.NS","USD","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2216000000,769000000,2985000000,5729041250,5496528750,232512500,0,0,1350958750,10065000000,2128000000,1294282500,341871250,1636000000,990000000,0,1134000000,5888000000,0,15953000000,537000000,537000000,0,0,332081250,0,0,1235000000,3450918750,5555000000,0,646473750,0,0,465000000,1111000000,0,646473750,6666000000,0,0,0,0,0,0,9233000000,9233000000,9287000000,54000000,15953000000,1759000000,978555000,-1236988750
"2025-12-31","IOB.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",207822700000,0,207822700000,0,0,0,0,0,0,207822700000,50197300000,0,0,0,2911231100000,0,1306165100000,4267593500000,0,4475416200000,0,0,0,0,0,0,0,0,3493020400000,3493020400000,468052900000,0,0,0,157557800000,625610700000,0,0,4118631100000,0,0,192565900000,0,0,0,164219200000,356785100000,356785100000,0,4475416200000,2911231100000,468052900000,260230200000
"2025-12-31","IOB.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",207822700000,0,207822700000,0,0,0,0,0,0,207822700000,50197300000,0,0,0,2911231100000,0,1306165100000,4267593500000,0,4475416200000,0,0,0,0,0,0,0,0,3493020400000,3493020400000,468052900000,0,0,0,157557800000,625610700000,0,0,4118631100000,0,0,192565900000,0,0,0,164219200000,356785100000,356785100000,0,4475416200000,2911231100000,468052900000,260230200000
"2025-11-01","IOT","USD","0001642896","2025-12-09","2025-12-09 16:12:13","2026","Q3",275111000,486725000,761836000,256676000,256676000,0,54955000,0,184512000,1257979000,140715000,0,0,0,385332000,0,529668000,1055715000,0,2313694000,19768000,19768000,0,58307000,12822000,0,0,620853000,94643000,806393000,0,62815000,133854999,0,7276000,203946000,0,62815000,1010339000,0,0,35000,-1641160000,2941680000,2800000,0,1303355000,1303355000,0,2313694000,872057000,75637000,-199474000
"2025-12-31","IRFC.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2532100000,4301300000,6833400000,0,0,0,0,0,2471919000000,2478752400000,153600000,0,55200000,55200000,0,0,2504268600000,2504477400000,0,4983229800000,134000000,0,134000000,0,0,0,0,0,0,134000000,4179403800000,8400000,0,0,237429500000,4416841700000,0,8400000,4416975700000,0,0,130685100000,0,0,0,435569000000,566254100000,566254100000,0,4983229800000,2386434700000,4179412200000,4176880100000
"2025-12-31","IRFC.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2532100000,4301300000,6833400000,0,0,0,0,0,2471919000000,2478752400000,153600000,0,55200000,55200000,0,0,2504268600000,2504477400000,0,4983229800000,134000000,0,134000000,0,0,0,0,0,0,134000000,4179403800000,8400000,0,0,237429500000,4416841700000,0,8400000,4416975700000,0,0,130685100000,0,0,0,435569000000,566254100000,566254100000,0,4983229800000,2386434700000,4179412200000,4176880100000
"2025-10-31","ITX.WA","EUR","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",5951000000,5318000000,11269000000,1180000000,1180000000,0,4499000000,0,57542312000,74490312000,15958000000,0,0,1812000000,2160189000,0,62502121000,82432310000,0,156922622000,50387372000,50387372000,0,0,1000000,1525000000,0,0,-38502372000,13411000000,0,3931000000,0,85000000,608000000,4624000000,0,5456000000,18035000000,0,0,0,0,0,0,80080388000,80080388000,80080388000,0,156922622000,24818742000,5457000000,-2104800000
"2025-11-30","JFIL","USD","0001517389","2026-01-13","2026-01-13 13:22:30","2026","Q3",4175,0,4175,0,0,0,0,0,0,4175,0,0,0,0,0,0,0,0,0,4175,0,47643,0,0,0,0,0,0,1407758,1407758,0,0,0,0,0,0,0,0,1407758,0,0,19986,-3892614,0,0,2469045,-1403583,-1403583,0,4175,0,0,-4175
"2025-11-30","KARO","ZAR","0001828102","2026-01-20","2026-01-20 16:01:29","2026","Q3",33587972,0,33587972,40270792,39454561,816231,310494,0,0,74169259,3017462000,173116000,83534000,256650000,1675667,0,672817333,3948605000,0,5218939000,624867000,624867000,0,0,304105000,124140000,0,22615910,-987384369,88343541,12133469,9630418,7400145,7939570,-9630418,27473186,0,133770418,115816727,0,0,417040023,127878849,0,-358972062,0,185946810,3235288000,50484000,304711078,1675667,636061000,13179273
"2025-10-31","KCRD","USD","0001696025","2025-12-22","2025-12-19 19:04:10","2026","Q3",9698,0,9698,20245,0,0,0,0,3554,33497,355,0,13194,13194,0,0,0,13549,0,47046,0,330261,0,0,347960,0,0,0,735826,1083786,0,0,0,0,0,0,0,0,159158,0,0,103331,-1700559,0,0,1485116,-112112,-112112,0,47046,0,347960,338262
"2025-11-30","KMX","USD","0001170010","2025-12-23","2025-12-23 10:02:45","2026","Q3",204938000,0,204938000,151102000,151102000,0,3127948000,0,714217000,4198205000,4498543000,141258000,0,141258000,16151162000,73451000,499736000,21364150000,0,25562355000,891575000,887496000,4078999,0,796645000,0,4079000,0,418021000,2106241000,15879397000,0,0,0,1512183000,17391580000,0,0,19497821000,0,0,71531000,4196141000,1824142000,-27280000,0,6064534000,6064534000,0,25562355000,16151162000,16676042000,16471104000
"2025-10-31","LAKE","USD","0000798081","2025-12-09","2025-12-09 16:46:02","2026","Q3",17194000,0,17194000,30280000,30280000,0,87891000,0,7955000,143320000,22923000,17584000,32127000,49711000,0,800000,3963000,77397000,0,220717000,0,14534000,0,0,5051000,0,2701000,0,32402000,37453000,47161000,0,0,1619000,0,48780000,0,0,86233000,0,0,112000,30360000,0,-5099000,109111000,134484000,134484000,0,220717000,0,52212000,35018000
"2025-10-31","LBSR","USD","0001172178","2025-12-12","2025-12-12 11:09:47","2026","Q3",436521,0,436521,0,0,0,0,0,36110,472631,6322,0,0,0,101100,0,0,107422,0,580053,157449,157449,0,8566,519937,0,0,0,1073131,1759083,32400,0,0,0,0,32400,0,0,1791483,0,0,815,-60475780,59263535,0,0,-1211430,-1211430,0,580053,101100,552337,115816
"2025-11-02","LOVE","USD","0001701758","2025-12-11","2025-12-11 07:05:46","2026","Q3",23722000,0,23722000,16960000,16960000,0,129681000,13098000,2525000,185986000,249807000,144000,2104000,2248000,0,26368000,31105000,309528000,0,495514000,64139000,45548000,18591000,41402000,0,22730000,4582000,8727000,0,136998000,0,168785000,0,0,424000,169209000,0,191515000,306207000,0,0,0,-8242000,197549000,0,0,189307000,189307000,0,495514000,0,191515000,167793000
"2025-10-31","LPP.WA","PLN","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",693000000,849000000,1542000000,688000000,215000000,473000000,4801000000,0,260000000,7291000000,10345000000,183000000,517000000,700000000,0,288000000,14000000,11347000000,0,18638000000,6014000000,5757000000,257000000,0,1952000000,1289000000,257000000,0,516000000,9771000000,146000000,3789000000,0,2000000,35000000,3972000000,0,5078000000,13743000000,0,0,4000000,1168000000,364000000,3359000000,0,4895000000,4895000000,0,18638000000,849000000,7176000000,6483000000
"2025-10-31","LPPSY","PLN","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",692983000,848979000,1542000000,687983000,214995000,472988000,4801000000,86998000,172996000,7291000000,10345000000,182995000,516987000,699983000,0,287993000,14000000,11347000000,0,18638000000,6014000000,5757000000,256994000,199995000,3241000000,0,0,182995000,132997000,9771000000,145996000,3789000000,0,2000000,34999000,3972000000,0,3789000000,13743000000,0,0,4000000,1168000000,363991000,3359000000,0,4895000000,4895000000,0,18638000000,848979000,7176000000,6483000000
"2025-11-30","LQWD.V","CAD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",2195248,30561486,32756734,0,0,0,0,22580,0,32779314,1891,0,0,0,60350,0,0,62241,0,32841555,42455,42455,0,0,0,0,0,0,0,42455,0,0,0,0,0,0,0,0,42455,0,0,80588738,-65131493,13476011,3865844,0,32799100,32799100,0,32841555,30621836,0,-2195248
"2025-12-31","LTIM.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",29548000000,111118000000,140666000000,88962000000,88962000000,0,31000000,0,25999000000,255658000000,48878000000,12720000000,1762000000,14482000000,8161000000,5457000000,10249000000,87227000000,0,342885000000,19043000000,18272000000,771000000,0,3980000000,0,0,0,57218000000,80241000000,19352000000,19352000000,0,440000000,-14166000000,24978000000,0,19352000000,105219000000,0,0,296000000,0,0,0,236533000000,236829000000,237665000000,836000000,342884000000,119279000000,42684000000,13136000000
"2025-12-31","LTIM.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",29548000000,111118000000,140666000000,88962000000,88962000000,0,31000000,0,25999000000,255658000000,48878000000,12720000000,1762000000,14482000000,8161000000,5457000000,10249000000,87227000000,0,342885000000,19043000000,18272000000,771000000,0,3980000000,0,0,0,57218000000,80241000000,19352000000,19352000000,0,440000000,-14166000000,24978000000,0,19352000000,105219000000,0,0,296000000,0,0,0,236533000000,236829000000,237665000000,836000000,342884000000,119279000000,42684000000,13136000000
"2025-12-31","LTTS.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14279000000,0,14279000000,38000000000,38000000000,0,0,0,4422000000,56701000000,8652000000,0,13607000000,13607000000,17207000000,0,3255000000,42721000000,0,99422000000,0,0,0,0,0,0,0,0,30114000000,30114000000,0,0,0,0,6108000000,6108000000,0,0,36222000000,0,0,0,0,0,0,63012000000,63012000000,63201000000,189000000,99423000000,17207000000,0,-14279000000
"2025-12-31","LTTS.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14279000000,0,14279000000,38000000000,38000000000,0,0,0,4422000000,56701000000,8652000000,0,13607000000,13607000000,17207000000,0,3255000000,42721000000,0,99422000000,0,0,0,0,0,0,0,0,30114000000,30114000000,0,0,0,0,6108000000,6108000000,0,0,36222000000,0,0,0,0,0,0,63012000000,63012000000,63201000000,189000000,99423000000,17207000000,0,-14279000000
"2025-12-31","MAHABANK.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",108208100000,0,108208100000,0,0,0,0,0,0,108208100000,28579800000,0,0,0,2695268500000,0,1101064000000,3824912300000,0,3933120400000,0,0,0,0,0,0,0,0,3216377600000,3216377600000,303581300000,0,0,0,79102400000,382683700000,0,0,3599061300000,0,0,76915500000,0,0,0,257143600000,334059100000,334059100000,0,3933120400000,2695268500000,303581300000,195373200000
"2025-12-31","MAHABANK.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",108208100000,0,108208100000,0,0,0,0,0,0,108208100000,28579800000,0,0,0,2695268500000,0,1101064000000,3824912300000,0,3933120400000,0,0,0,0,0,0,0,0,3216377600000,3216377600000,303581300000,0,0,0,79102400000,382683700000,0,0,3599061300000,0,0,76915500000,0,0,0,257143600000,334059100000,334059100000,0,3933120400000,2695268500000,303581300000,195373200000
"2025-10-31","MAMA","USD","0001520358","2025-12-08","2025-12-08 16:08:35","2026","Q3",18068000,0,18068000,11047000,11047000,0,10360000,0,1488000,40963000,29370000,9447000,3534000,12981000,0,625000,95000,43071000,0,84034000,0,0,0,0,1646000,0,0,0,20482000,22128000,6642000,0,0,0,0,6642000,0,0,12308000,0,0,0,3218000,0,0,46380000,49598000,49598000,0,84034000,0,8288000,-9780000
"2025-10-31","MDB","USD","0001441816","2025-12-02","2025-12-02 16:19:32","2026","Q3",834092000,1471669000,2305761000,416494000,416494000,0,0,0,210059000,2932314000,71618000,189641000,38308000,227949000,0,23012000,311756000,634335000,0,3566649000,14811000,14811000,0,131759999,9145000,0,0,300873000,101444000,558033000,0,25480000,66173000,560000,27964000,120177000,0,25480000,678210000,-346654000,0,81000,-1927385000,5152122000,10275000,0,2888439000,2888439000,0,3566649000,1471669000,34625000,-799467000
"2025-11-30","MDDCF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",12085620000,0,12085620000,28477622000,28477622000,0,0,0,1918607000,42481849000,528066000,4007910000,1742917000,5750827000,5724873000,309453000,611916000,12925135000,0,55406984000,30353304000,29616608000,736697000,83852000,1413499000,0,0,0,2606390000,34457045000,1244798000,0,0,66882000,747677000,2059357000,0,0,36516402000,-47915000,0,6008371000,5720880000,5950473000,1082086000,1996000,18715891000,18887587000,171696000,55403989000,5724873000,2658297000,-9427323000
"2025-10-31","MMMB","USD","0001520358","2025-12-08","2025-12-08 16:08:35","2026","Q3",18068000,0,18068000,11047000,0,0,10360000,0,1488000,40963000,29370000,9447000,3534000,12981000,0,625000,95000,43071000,0,84034000,0,0,0,0,1646000,0,0,0,20482000,22128000,6642000,0,0,0,0,6642000,0,0,12308000,0,0,0,3218000,0,0,46380000,49598000,49598000,0,84034000,0,8288000,-9780000
"2025-10-31","MMMRF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",690151,0,492353,31463,31463,0,0,0,-9017,514799,0,0,0,0,0,0,0,0,0,514799,517833,488194,29639,0,177043,0,0,0,-148411,546465,0,0,0,0,0,0,0,0,546465,0,0,6711637,-7576756,820731,0,0,-44388,-31666,0,514799,0,177043,-441982
"2025-10-31","MNAO","USD","0001710495","2025-12-19","2025-12-19 17:11:22","2026","Q3",0,0,0,0,0,0,0,0,0,0,0,0,190000,190000,0,0,0,190000,0,190000,0,0,0,0,0,0,0,0,8344100,8344100,0,0,0,0,0,0,0,0,8344100,0,1001,42598,-1295822,0,0,0,-8154100,-8154100,0,190000,0,0,0
