"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-12-31","BPCL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1190294300000,1022524700000,167769600000,0,0,0,70689900000,0,70689900000,1093214600000,-6574200000,0,6574200000,19786100000,121655900000,101869800000,-4790100000,97079700000,292200000,97371900000,25487900000,71884000000,0,0,71884000000,0,71884000000,16.82,16.82,4272585000,4272585000
"2025-12-31","BRIDGESE.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4226000,0,0,0,0,0,0,0,0,982000,0,0,0,106000,3350000,3244000,0,3244000,0,3244000,-6000,3250000,0,0,3250000,0,3250000,0.0836,0.0836,38876000,38876000
"2025-12-31","BRIGADE.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",15751100000,10345800000,5405300000,0,113100000,0,113100000,4293600000,4406700000,12443000000,-898600000,0,898600000,801000000,4395900000,3594900000,-286800000,3308100000,-611800000,2696300000,638000000,2058300000,0,0,1865200000,0,1865200000,7.63,7.62,244456094,244776903
"2025-12-31","BRIGADE.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",15751100000,10345800000,5405300000,0,113100000,0,113100000,4293600000,4406700000,12443000000,-898600000,0,898600000,801000000,4395900000,3594900000,-286800000,3308100000,-611800000,2696300000,638000000,2058300000,0,0,1865200000,0,1865200000,7.63,7.62,244456094,244776903
"2025-12-31","BRPL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",386814000,294755000,92059000,0,0,0,43478000,0,43478000,338233000,-703000,0,703000,4127000,52801000,48674000,-93000,48581000,-610000,47971000,12265000,35706000,0,0,35706000,0,35706000,2.71,2.71,13183200,13183200
"2025-10-31","BRZE","USD","0001676238","2025-12-10","2025-12-09 17:42:30","2026","Q3",190842000,62631000,128211000,44067000,33093000,88596000,121689000,0,165756000,228387000,0,-9183000,0,-7178000,-37545000,0,3983000,-37545000,3405000,-34140000,1660000,0,0,0,-35800000,0,63685000,-0.33,-0.33,107035000,107035000
"2025-12-31","BSOFT.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",13475320000,8306370000,5168950000,0,0,0,0,2921730000,2921730000,11228100000,-56870000,0,56870000,200770000,2175210000,1974440000,272780000,2247220000,-329650000,1917570000,718680000,1198890000,0,0,1198890000,0,1198890000,4.28,4.26,280114486,281429577
"2025-12-31","BSOFT.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",13475320000,8306370000,5168950000,0,0,0,0,2921730000,2921730000,11228100000,-56870000,0,56870000,200770000,2175210000,1974440000,272780000,2247220000,-329650000,1917570000,718680000,1198890000,0,0,1198890000,0,1198890000,4.28,4.26,280114486,281429577
"2025-11-30","BYCRF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",37407824775,16246260026,21161564749,0,0,0,9261616007,0,9261616007,25507876033,-14973511,0,14973511,606926334,12514860949,11907934614,-7985872,11899948741,-6987638,11892961103,3094525719,8798435383,0,0,8798435383,0,8798435383,57.94,57.94,151855358,151855358
"2025-11-30","BZYR","USD","0000724445","2026-01-13","2026-01-13 16:15:53","2026","Q3",0,0,0,260800,68062,0,68062,0,328862,328862,0,0,0,0,-328862,-328862,0,-328862,0,-328862,0,-328862,0,0,-328862,0,-328862,-0.0025,-0.0025,131448444,131448444
"2025-11-30","CAML3.SA","BRL","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",2945251000,2276101000,669150000,0,0,0,509462000,0,509462000,2785563000,-134375000,52792000,187167000,76671000,274765000,198093999,-38405999,159688000,-147465000,12223000,-31849000,44072000,0,0,44058000,0,44058000,0.13,0.12,341071230,353797465
"2025-12-31","CAMS.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",3901390000,2365705000,1535685000,0,0,0,0,1121130000,1121130000,2365705000,-16793000,0,16793000,253315000,1917263000,1663948000,-128263000,1535685000,111470000,1647155000,401180000,1245975000,0,0,1255387000,0,1255387000,5.07,5.04,247610848,249084722
"2025-12-31","CAMS.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",3901390000,2365705000,1535685000,0,0,0,0,1121130000,1121130000,2365705000,-16793000,0,16793000,253315000,1917263000,1663948000,-128263000,1535685000,111470000,1647155000,401180000,1245975000,0,0,1255387000,0,1255387000,5.07,5.04,247610848,249084722
"2025-12-31","CANBK.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",330893600000,227087900000,103805700000,0,0,0,0,40017600000,40017600000,267105500000,82289200000,309377100000,227087900000,0,63788100000,63788100000,0,63788100000,3058900000,66847000000,15103300000,51743700000,0,0,52536700000,0,52536700000,5.79,5.79,9070651000,9070651000
"2025-12-31","CANBK.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",330893600000,227087900000,103805700000,0,0,0,0,40017600000,40017600000,267105500000,82289200000,309377100000,227087900000,0,63788100000,63788100000,0,63788100000,3058900000,66847000000,15103300000,51743700000,0,0,52536700000,0,52536700000,5.79,5.79,9070651000,9070651000
"2025-12-31","CANFINHOME.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",10731620000,6497235000,4234385000,0,0,0,0,864093000,864093000,7317927000,4209611000,10631409000,6421798000,43401000,3457094000,3413693000,0,3413693000,0,3413693000,765898000,2647795000,0,-1000,2647794000,0,2647794000,19.89,19.89,133154125,133154125
"2025-12-31","CANFINHOME.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",10731620000,6497235000,4234385000,0,0,0,0,864093000,864093000,7317927000,4209611000,10631409000,6421798000,43401000,3457094000,3413693000,0,3413693000,0,3413693000,765898000,2647795000,0,-1000,2647794000,0,2647794000,19.89,19.89,133154125,133154125
"2025-11-30","CANOF","USD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",391486,859589,-468103,0,0,0,356133,0,356133,1215722,-31256,0,31256,174810,-881729,-1056540,232303,-824236,-263561,-1087798,4077,-1091875,0,0,-1091875,0,-1091875,-0.023,-0.023,47526825,47526825
"2025-12-31","CAPFIN.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",599000,820000,-221000,0,0,0,0,326000,326000,1146000,0,0,0,0,-547000,-547000,0,-547000,-66000,-613000,-154000,-459000,0,0,-459000,0,-459000,-0.16,-0.16,2868750,2868750
"2025-12-31","CAPITALSFB.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2983900000,1526100000,1457800000,0,0,0,0,998900000,998900000,2525000000,1193100000,2719200000,1526100000,0,458900000,458900000,0,458900000,0,458900000,114800000,344100000,0,0,344100000,0,344100000,7.6,7.58,45276316,45395778
"2025-12-31","CARBORUNIV.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",12908600000,9318000000,3590600000,0,0,0,2631000000,0,2631000000,11949000000,-45900000,0,45900000,611400000,1704000000,1092600000,-133000000,959600000,172000000,1131600000,400000000,731600000,0,0,759200000,0,759200000,3.99,3.99,190447864,190447864
"2025-12-31","CARBORUNIV.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",12908600000,9318000000,3590600000,0,0,0,2631000000,0,2631000000,11949000000,-45900000,0,45900000,611400000,1704000000,1092600000,-133000000,959600000,172000000,1131600000,400000000,731600000,0,0,759200000,0,759200000,3.99,3.99,190447864,190447864
"2025-12-31","CARTRADE.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2096718000,1407969000,2096718000,0,0,0,0,1407969000,1407969000,1407969000,36866000,67625000,30759000,93750000,904438000,810688000,-121939000,688749000,91180000,779929000,164699000,615230000,0,0,558570000,0,558570000,11.7,11.14,47741026,50140934
"2025-12-31","CARTRADE.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",2096718000,1407969000,2096718000,0,0,0,0,1407969000,1407969000,1407969000,36866000,67625000,30759000,93750000,904438000,810688000,-121939000,688749000,91180000,779929000,164699000,615230000,0,0,558570000,0,558570000,11.7,11.14,47741026,50140934
"2025-12-31","CCOEF","JPY","0001551467","2025-12-31","2025-12-30 19:00:00","2026","Q3",34192811043,11495021948,22697789094,0,0,0,7716727838,0,7716727838,19211749787,373325484,384335083,11009598,1377200714,16547426894,15170226180,-189164923,14981061256,180157070,15161218326,3780295855,11380922471,0,0,11380922471,0,11380922471,27.21,27.2,418296076,418449213
"2025-12-31","CCOEY","JPY","0001551467","2025-12-31","2025-12-30 19:00:00","2026","Q3",34779733032,11692334706,23087398169,0,0,0,7849185901,0,7849185901,19541520765,379733515,390932121,11198448,1400840349,16831465161,15430624655,-192412387,15238212110,183249407,15421461675,3845184900,11576276774,0,0,11576276774,0,11576276774,13.84,13.84,836592152,836898426
"2025-12-31","CDCTF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",6923035857,3389955536,3533080320,0,0,0,0,0,0,5018375276,4003490,4003490,0,243212044,2147872625,1904660580,0,1904660580,-91079407,1813581172,550479936,1263101236,0,0,1263101236,0,1263101236,38.01,38.01,212072,212072
"2025-12-31","CDG.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",221823000,216000,221607000,0,0,0,0,191264000,191264000,191480000,-4203000,0,4203000,9790000,42815000,33025000,-2682000,30343000,-1521000,28822000,1468000,27355000,0,0,16039000,0,16039000,2.96,2.96,9235500,9235500
"2025-12-31","CEATLTD.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",41570500000,29677200000,11893300000,0,0,0,0,8141200000,8141200000,37818400000,-1049600000,0,1049600000,1881400000,5114400000,3233000000,519100000,3752100000,-1522000000,2230100000,676100000,1554000000,0,0,1557700000,0,1557700000,38.59,38.59,40365000,40365000
"2025-12-31","CEATLTD.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",41570500000,29677200000,11893300000,0,0,0,0,8141200000,8141200000,37818400000,-1049600000,0,1049600000,1881400000,5114400000,3233000000,519100000,3752100000,-1522000000,2230100000,676100000,1554000000,0,0,1557700000,0,1557700000,38.59,38.59,40365000,40365000
"2025-12-31","CELLA.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1169000,2941000,-1772000,0,0,0,2902000,0,2902000,5843000,-34000,0,34000,0,1401000,1401000,-6075000,-4674000,6041000,1367000,5715000,-4348000,0,0,-4348000,0,-4348000,-0.22,-0.22,20151217,20151217
"2025-12-31","CENTRALBK.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",110069400000,55517400000,54552000000,0,0,0,0,38629200000,38629200000,94146600000,35182400000,90699800000,55517400000,0,15922800000,15922800000,0,15922800000,-1500000,15921300000,3273400000,12647900000,0,0,12642900000,0,12642900000,1.4,1.4,9051401000,9051401000
"2025-12-31","CENTRALBK.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",110069400000,55517400000,54552000000,0,0,0,0,38629200000,38629200000,94146600000,35182400000,90699800000,55517400000,0,15922800000,15922800000,0,15922800000,-1500000,15921300000,3273400000,12647900000,0,0,12642900000,0,12642900000,1.4,1.4,9051401000,9051401000
"2025-12-31","CGCL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",12254040000,5028000000,7226040000,0,0,0,0,741470000,741470000,8620200000,0,0,0,281020000,3914860000,3633840000,0,3633840000,-231010000,3402830000,848440000,2554390000,0,0,2554390000,0,2554390000,2.65,2.65,962153962,963920754
"2025-12-31","CGCL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",12254040000,5028000000,7226040000,0,0,0,0,741470000,741470000,8620200000,0,0,0,281020000,3914860000,3633840000,0,3633840000,-231010000,3402830000,848440000,2554390000,0,0,2554390000,0,2554390000,2.65,2.65,962153962,963920754
"2025-12-31","CGKEF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",330042748000,321621406000,8421342000,0,0,0,0,0,0,321621406000,-6590746000,518452000,7109198000,34875406000,49154856000,14279450000,-5858107000,8421342000,-1254093000,7167249000,1748524000,5418724000,0,1001000,5451753000,0,5451753000,15.16,15.15,359585000,359772000
"2025-10-31","CGNT","USD","0001824814","2025-12-09","2025-12-09 07:07:13","2026","Q3",100738000,27692000,73046000,31410000,0,0,38153000,280000,69843000,97535000,398000,427000,29000,3146000,4856000,1710000,1493000,3203000,-1522000,1681000,5062000,-3381000,0,0,-4885000,0,-4885000,-0.07,-0.0669,69785714,73012000
"2025-12-31","CGPOWER.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",31753500000,24960400000,6793100000,0,0,0,3326600000,0,3326600000,28287000000,-35200000,0,35200000,506700000,4381600000,3874900000,-408400000,3466500000,373200000,3839700000,1000600000,2839100000,0,0,2848300000,0,2848300000,1.81,1.81,1574900000,1574900000
"2025-12-31","CGPOWER.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",31753500000,24960400000,6793100000,0,0,0,3326600000,0,3326600000,28287000000,-35200000,0,35200000,506700000,4381600000,3874900000,-408400000,3466500000,373200000,3839700000,1000600000,2839100000,0,0,2848300000,0,2848300000,1.81,1.81,1574900000,1574900000
"2025-12-31","CHEMBOND.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",628952000,476738000,152214000,0,0,0,118890000,0,118890000,595628000,-1269000,0,1269000,8103999,39020999,30916999,2406999,33323999,-3675999,29648000,13763000,15885000,0,1000,15886000,0,15886000,1.18,1.18,13448288,13448288
"2025-12-31","CHEMBOND.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",628952000,476738000,152214000,0,0,0,118890000,0,118890000,595628000,-1269000,0,1269000,8103999,39020999,30916999,2406999,33323999,-3675999,29648000,13763000,15885000,0,1000,15886000,0,15886000,1.18,1.18,13448288,13448288
"2025-12-31","CHEMFAB.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",681445000,639136000,42309000,0,0,0,97570000,0,97570000,736706000,-20348000,0,20348000,74659000,47074000,-27585000,-27676000,-55261000,7328000,-47933000,-3454000,-44479000,0,0,-44479000,0,-44479000,-3.09,-3.09,14373702,14373702
"2025-12-31","CHENNPETRO.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",156831700000,139403200000,17428500000,0,0,0,4221800000,0,4221800000,143625000000,-326500000,0,326500000,1572800000,15069600000,13496800000,-290100000,13206700000,107300000,13314000000,3298100000,10015900000,0,0,10015900000,0,10015900000,67.26,67.26,148911000,148911000
"2025-12-31","CHENNPETRO.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",156831700000,139403200000,17428500000,0,0,0,4221800000,0,4221800000,143625000000,-326500000,0,326500000,1572800000,15069600000,13496800000,-290100000,13206700000,107300000,13314000000,3298100000,10015900000,0,0,10015900000,0,10015900000,67.26,67.26,148911000,148911000
"2025-10-31","CHPT","USD","0001777393","2025-12-05","2025-12-05 16:21:40","2026","Q3",105674000,73188000,32486000,34675000,17646000,24500000,42146000,0,76821000,150009000,-6965000,1096000,8061000,6715000,-36809000,-43524000,-811000,-44335000,-7250000,-51585000,894000,-52479000,0,0,-52479000,0,-52479000,-2.23,-2.23,23219611,23219611
"2025-12-31","CIA.AX","CAD","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",472373570,332608465,139765104,2504341,21489000,0,21489000,4757588,28750929,361359395,-11550578,2824385,14374964,44857131,164702512,119845380,-8831205,111014175,-5543757,105470416,40489534,64980882,0,0,64980882,0,64980882,0.12,0.12,533251000,534504000
"2025-12-31","CIA.TO","CAD","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",472309000,332563000,139746000,2504000,21489000,0,21489000,4754000,28747000,361310000,-8437000,2824000,11261000,44851000,161568000,116717000,-5718000,110999000,-5543000,105456000,40484000,64972000,0,0,64972000,0,64972000,0.12,0.12,533251000,534504000
"2025-12-31","CIAFF","CAD","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",472421941,332642524,139779416,2504598,21489000,0,26249275,0,28753873,361396399,-11551760,2824675,14376435,44861724,164719377,119857652,-8832108,111025542,-5544324,105481216,40493680,64987535,0,0,64987535,0,64987535,0.12,0.12,533251000,534504000
"2025-12-31","CIGNITITEC.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",5794000000,3918000000,1876000000,0,0,0,0,886000000,886000000,4804000000,100000000,116000000,16000000,49000000,1141000000,1092000000,-102000000,990000000,86000000,1076000000,273000000,803000000,0,0,803000000,0,803000000,29.15,29.15,27547170,27547170
"2025-12-31","CINELINE.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",672057000,395216000,276841000,0,0,0,178233000,0,178233000,573449000,-34017000,0,34017000,73187000,196350000,123163000,-24554999,98608000,-9462000,89146000,27025000,62121000,0,0,62121000,0,62121000,1.81,1.81,34266434,34266434
"2025-12-31","CINELINE.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",672057000,395216000,276841000,0,0,0,178233000,0,178233000,573449000,-34017000,0,34017000,73187000,196350000,123163000,-24554999,98608000,-9462000,89146000,27025000,62121000,0,0,62121000,0,62121000,1.81,1.81,34266434,34266434
"2025-12-31","CINEVISTA.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",82544000,36939000,45605000,0,0,0,4240000,0,4240000,41179000,-6251000,0,6251000,524000,41970000,41446000,-81000,41365000,-6169000,35196000,0,35196000,0,0,35196000,0,35196000,0.61,0.61,57436475,57436475
"2025-12-31","CINEVISTA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",82544000,36939000,45605000,0,0,0,4240000,0,4240000,41179000,-6251000,0,6251000,524000,41970000,41446000,-81000,41365000,-6169000,35196000,0,35196000,0,0,35196000,0,35196000,0.61,0.61,57436475,57436475
"2025-12-31","CIPLA.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",69629700000,26320800000,43308900000,4940000000,0,0,13683600000,14918200000,33541800000,59862600000,-140300000,0,140300000,2783500000,11854900000,9071400000,695700000,9767100000,-836000000,8931100000,2185500000,6742500000,0,0,6758000000,0,6758000000,8.37,8.36,807407000,808373000
"2025-12-31","CIPLA.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",69629700000,26320800000,43308900000,4940000000,0,0,13683600000,14918200000,33541800000,59862600000,-140300000,0,140300000,2783500000,11854900000,9071400000,695700000,9767100000,-836000000,8931100000,2185500000,6742500000,0,0,6758000000,0,6758000000,8.37,8.36,807407000,808373000
"2025-12-31","CKOCF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",53860958742,42765284965,11095673776,0,0,0,4109582944,0,4109582944,46874867910,138120420,138120420,0,1149001758,8618514061,7469512303,-483421471,6986090831,483421471,7469512303,2413103867,5056408435,0,1000872,4994354333,-1000872,4995355206,92.23,92.22,54161572,54168336
"2025-10-31","CLRMF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",0,2877,0,0,0,0,355346,0,355346,358224,16283,16283,0,2877,0,0,0,0,51961,0,0,0,0,0,0,0,0,0,0,250556784,250556784
"2025-12-31","CMTDF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",686698699093,0,0,0,0,0,0,0,0,0,0,0,0,0,99360627683,99360627683,0,99360627683,32526358144,131886985828,36192554522,95694431305,0,1000872,95447215770,1000872,95446214898,135.93,135.86,4480445,4482713
"2025-11-30","CNO.V","USD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",391896,860491,-468594,0,0,0,356506,0,356506,1216997,-31289,0,31289,174993,-882653.6,-1057648,232547,-825100,-263837,-1088938,4081,-1093020,0,0,-1093020,0,-1093020,-0.023,-0.023,47526825,47526825
"2025-10-31","CNOBF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",0,72,0,0,0,0,636529,0,636529,636601,0,0,0,72,-1000000,-1000000,0,-1000000,0,-1000000,0,-1000000,0,0,-1000000,0,-1000000,0,0,164816803,164816803
"2025-12-31","COCHINSHIP.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",13504099000,10473261000,3030838000,0,0,0,0,1494052000,1494052000,11967313000,-280427000,0,280427000,329173000,2577376000,2248203000,-711417000,1536786000,430990000,1967776000,521054000,1446722000,0,0,1446722000,0,1446722000,5.5,5.5,263040364,263040364
"2025-12-31","COCHINSHIP.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",13504099000,10473261000,3030838000,0,0,0,0,1494052000,1494052000,11967313000,-280427000,0,280427000,329173000,2577376000,2248203000,-711417000,1536786000,430990000,1967776000,521054000,1446722000,0,0,1446722000,0,1446722000,5.5,5.5,263040364,263040364
"2025-12-31","COFORGE.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",41881000000,25039000000,16842000000,0,0,0,0,11248000000,11248000000,36287000000,-415000000,0,415000000,1708000000,5965000000,4257000000,1337000000,5594000000,-1752000000,3842000000,875000000,2967000000,0,0,2502000000,0,2502000000,7.45,7.38,335839000,339024000
"2025-12-31","COFORGE.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",41881000000,25039000000,16842000000,0,0,0,0,11248000000,11248000000,36287000000,-415000000,0,415000000,1708000000,5965000000,4257000000,1337000000,5594000000,-1752000000,3842000000,875000000,2967000000,0,0,2502000000,0,2502000000,7.45,7.38,335839000,339024000
"2025-12-31","COLINZ.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14341000,10952000,3389000,0,0,0,2769000,0,2769000,13721000,-113000,0,113000,391000,1765000,1374000,-754000,620000,641000,1261000,425000,836000,0,0,836000,0,836000,0.33,0.33,2519100,2519100
"2025-12-31","COLPAL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14861300000,6004000000,8857300000,0,0,2068400000,2068400000,2731100000,4799500000,10803500000,-9700000,0,9700000,362500000,4729200000,4366700000,-308900000,4057800000,299200000,4357000000,1118400000,3238600000,0,0,3238600000,0,3238600000,11.91,11.91,271985634,271985634
"2025-12-31","COLPAL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14861300000,6004000000,8857300000,0,0,2068400000,2068400000,2731100000,4799500000,10803500000,-9700000,0,9700000,362500000,4729200000,4366700000,-308900000,4057800000,299200000,4357000000,1118400000,3238600000,0,0,3238600000,0,3238600000,11.91,11.91,271985634,271985634
"2025-12-31","COMFINCAP.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",44773000,5833000,38940000,0,0,0,0,0,0,14448000,0,0,0,189000,30514000,30325000,0,30325000,-1000,30324000,7422000,22902000,0,0,22902000,0,22902000,0.26,0.26,87506500,87506500
"2025-12-31","COMFINTE.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",598838000,553599000,45239000,0,0,0,0,0,0,587951000,0,0,0,2387000,13274000,10887000,0,10887000,-13340000,-2453000,746000,-3199000,0,0,-4086000,0,-4086000,-0.0128,-0.0128,319938080,319938080
"2025-12-31","CONCOR.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",23075100000,18644500000,4430600000,0,0,0,825400000,0,825400000,19469900000,-204100000,0,204100000,1535300000,6065100000,4529800000,-924600000,3605200000,785599999,4390799999,1041000000,3349799999,0,0,3339100000,0,3339100000,4.38,4.38,761617935,761617935
"2025-12-31","CONCOR.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",23075100000,18644500000,4430600000,0,0,0,825400000,0,825400000,19469900000,-204100000,0,204100000,1535300000,6065100000,4529800000,-924600000,3605200000,785599999,4390799999,1041000000,3349799999,0,0,3339100000,0,3339100000,4.38,4.38,761617935,761617935
"2025-12-31","CONTICON.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,1225000,0,1225000,1225000,0,0,0,0,-755000,-755000,-470000,-1225000,471000,-754000,75000,-829000,0,-1000,-830000,0,-830000,-0.13,-0.13,6146256,6146256
"2025-12-31","CONTROLPR.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1188399000,847912000,340487000,0,0,0,209363000,0,209363000,1057275000,-5563000,0,5563000,47148000,180168000,133020000,-1896000,131124000,-3667000,127457000,74856000,52601000,0,0,52601000,0,52601000,3.29,3.29,15994212,15994212
"2025-12-31","CONTROLPR.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1188399000,847912000,340487000,0,0,0,209363000,0,209363000,1057275000,-5563000,0,5563000,47148000,180168000,133020000,-1896000,131124000,-3667000,127457000,74856000,52601000,0,0,52601000,0,52601000,3.29,3.29,15994212,15994212
"2025-10-31","CONXF","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",0,0,0,0,39722,0,39722,778,40500,40500,-353878,88990,442868,0,47058,47058,-87558,-40500,1084385,1043885,408943,645476,0,0,645476,0,639027,0.0073,0.0073,86860555,86977222
"2025-10-31","COPRD","USD","0001263364","2025-11-25","2025-11-25 16:05:35","2026","Q3",708520,579260,129260,0,564319,0,564319,0,564319,1143579,0,-6847,-1202716,135246,-8124393,0,3457928,-2711000,-4118923,-6829923,-227000,-4353036,0,0,-6829923,0,-4580036,-0.0281,-0.0281,265704805,265704805
"2025-12-31","COROMANDEL.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",87794500000,71803800000,15990700000,0,0,4477700000,4477700000,4982100000,9459800000,81263600000,-835200000,0,835200000,1465500000,8828300000,7362800000,-831900000,6530900000,-3300000,6527600000,1642900000,4884700000,0,0,5058800000,0,5058800000,17.17,17.14,294630000,295146000
"2025-12-31","COROMANDEL.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",87794500000,71803800000,15990700000,0,0,4477700000,4477700000,4982100000,9459800000,81263600000,-835200000,0,835200000,1465500000,8828300000,7362800000,-831900000,6530900000,-3300000,6527600000,1642900000,4884700000,0,0,5058800000,0,5058800000,17.17,17.14,294630000,295146000
"2025-12-31","CRAFTSMAN.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",20572800000,13949300000,6623500000,0,0,0,0,4650100000,4650100000,18599400000,-793900000,0,793900000,1148800000,3364900000,2216100000,-242700000,1973400000,-551200000,1422200000,351100000,1071100000,0,0,1071100000,0,1071100000,44.9,44.9,23855234,23855234
"2025-12-31","CRAFTSMAN.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",20572800000,13949300000,6623500000,0,0,0,0,4650100000,4650100000,18599400000,-793900000,0,793900000,1148800000,3364900000,2216100000,-242700000,1973400000,-551200000,1422200000,351100000,1071100000,0,0,1071100000,0,1071100000,44.9,44.9,23855234,23855234
