"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-03-31","NIDHGRN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-8766000,0,0,0,0,0,0,0,0,8766000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIFCY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",16848000000,0,0,0,0,0,0,0,0,-16848000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIHARINF.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-34320000,0,0,0,0,0,0,0,0,34320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIITLTD.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",131390000,0,0,0,0,0,0,0,0,-131390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIITLTD.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",131390000,0,0,0,0,0,0,0,0,-131390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIITMTS.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",487150000,0,0,0,0,0,0,0,0,-487150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIITMTS.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",487150000,0,0,0,0,0,0,0,0,-487150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIJPF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4482000000,0,0,0,0,0,0,0,0,-4482000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIKHILAD.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",42193000,0,0,0,0,0,0,0,0,-42193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIKKIGL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-531000,0,0,0,0,0,0,0,0,531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILACHAL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-199353000,0,0,0,0,0,0,0,0,199353000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILAINFRA.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",53605000,0,0,0,0,0,0,0,0,-53605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILASPACES.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",47163000,0,0,0,0,0,0,0,0,-47163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILASPACES.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",47163000,0,0,0,0,0,0,0,0,-47163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",97060000,0,0,0,0,0,0,0,0,-97060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILKAMAL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",342247000,0,0,0,0,0,0,0,0,-342247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NILKAMAL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",342247000,0,0,0,0,0,0,0,0,-342247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NIM.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-4731176,50865,0,726408,32387,2874,0,0,29513,2571807,-1349709,-2528698,0,0,0,1250022,-1278676,-564321,-564321,0,0,0,0,0,0,0,0,0,4536288,3971967,0,1549796,2073866,524070,-1349709,-2528698,-3878407,0,342497
"2025-03-31","NIMBSPROJ.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",633947000,0,0,0,0,0,0,0,0,-633947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-30","NINOF","JPY","0000000000","2025-03-30","2025-03-30 18:00:00","2025","Q4",-139000000,10997000000,0,0,-11345000000,-5547000000,17358000000,0,-23156000000,9085000000,8598000000,-14614000000,445000000,0,0,-4704000000,-18873000000,2560000000,2560000000,0,-17840000000,-17840000000,0,-17840000000,0,-163000000,-163000000,0,29935000000,14492000000,-5548000000,-1330000000,163590000000,164920000000,8598000000,-14614000000,-6016000000,0,439000000
"2025-03-31","NINOY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-139000000,10997000000,0,0,-11345000000,-5547000000,17358000000,0,-23156000000,9085000000,8598000000,-14614000000,445000000,0,0,-4704000000,-18873000000,2560000000,2560000000,0,-17840000000,-17840000000,0,-17840000000,0,-163000000,-163000000,0,29935000000,14492000000,-5548000000,-1330000000,163590000000,164920000000,8598000000,-14614000000,-6016000000,0,439000000
"2025-03-31","NINSYS.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",73462000,0,0,0,0,0,0,0,0,-73462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NINTF","GBP","0000000000","2025-03-31","2025-03-30 20:00:00","2025","Q4",81300000,7100000,0,0,73700000,20500000,0,42700000,10500000,141300000,303400000,-3200000,0,-13200000,200000,0,-16200000,0,0,0,-10900000,-10900000,0,-10900000,0,-48500000,0,0,-5300000,-64700000,-167600000,54900000,386600000,331700000,303400000,-3200000,300200000,0,0
"2025-03-31","NIPMY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-2567000000,10971000000,0,0,54020000000,46122000000,-1240000000,0,9138000000,-17157000000,45267000000,-7819000000,0,0,0,-13809000000,-21628000000,-3850000000,-3850000000,0,-1000000,-1000000,0,-1000000,0,0,0,0,-30651000000,-34502000000,-2241000000,0,0,0,45267000000,-7819000000,37448000000,0,639000000
"2025-03-30","NIPNF","JPY","0000072127","2025-03-30","2025-03-30 18:00:00","2025","Q4",103629000000,39241000000,0,0,96668000000,-286150000000,110275000000,0,272543000000,53074000000,292612000000,-76594000000,5440000000,0,0,-6622000000,-77776000000,-62247000000,-62247000000,0,0,0,0,0,0,-84000000,-84000000,0,-40649000000,-102980000000,-8146000000,584615000000,584615000000,0,292612000000,-76594000000,216018000000,0,2433000000
"2025-08-31","NIPPF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",39780935,13123083,0,0,1664741,249686,0,1045978,369076,244173,54812932,-35069452,0,0,0,-104705,-35174157,10198500,10198500,0,0,0,0,0,0,-39383887,0,0,0,-29185387,2169617,-7376995,82076195,89453190,54812932,-35069452,19743480,0,0
"2025-03-31","NIPPOBATRY.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",819000,0,0,0,0,0,0,0,0,-819000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIPPOBATRY.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",819000,0,0,0,0,0,0,0,0,-819000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIRAJ.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",84659000,0,0,0,0,0,0,0,0,-84659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIRAJ.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",84659000,0,0,0,0,0,0,0,0,-84659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIRAVCOM.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1935000,0,0,0,0,0,0,0,0,-1935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NIRLON.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",535426000,0,0,0,0,0,0,0,0,-535426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NIROF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2285274,1675,0,516899,0,0,0,0,0,397422,-1369277,-302,0,0,0,0,-302,0,0,0,0,0,0,0,0,0,0,0,1431814,1431814,17246,-84363,0,84363,-1369277,-302,-1369579,0,41121
"2025-06-30","NIS.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1164448,6723,0,0,0,0,0,0,0,-354079,-1511804,-55470,139829,0,0,-170858,-86499,0,0,0,15,15,15,0,0,0,0,0,0,15,0,-1598288,1366215,2964503,-1511804,4,-1511800,0,0
"2025-03-31","NISTF","JPY","0001140471","2025-03-31","2025-03-31 00:00:00","2025","Q4",-11850000000,0,0,0,0,0,0,0,0,11850000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITCO.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-28540000,0,0,0,0,0,0,0,0,28540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITCO.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-28540000,0,0,0,0,0,0,0,0,28540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITINCAST.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",24540000,0,0,0,0,0,0,0,0,-24540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITINSPIN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",463690000,0,0,0,0,0,0,0,0,-463690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITINSPIN.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",463690000,0,0,0,0,0,0,0,0,-463690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITIRAJ.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-555000,0,0,0,0,0,0,0,0,555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NITTAGELA.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",196277000,0,0,0,0,0,0,0,0,-196277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","NIVI-B.ST","SEK","0000000000","2025-09-30","2025-09-30 00:00:00","2025","Q4",123000000,0,0,0,-30000000,-30000000,0,0,0,19000000,112000000,-2000000,0,-8000000,0,-132000000,-142000000,-610000000,-610000000,0,-12000000,-12000000,0,-12000000,0,0,0,0,957000000,335000000,0,305000000,471000000,166000000,112000000,-2000000,110000000,0,0
"2025-03-31","NIYOGIN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-3317000,0,0,0,0,0,0,0,0,3317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NJDCY","JPY","0001158967","2025-03-31","2025-03-31 00:00:00","2025","Q4",33073000000,35458000000,0,0,-2618000000,-20476000000,19492000000,0,-1634000000,38398000000,104311000000,-32750000000,-502000000,0,0,-2989000000,-36241000000,-2055000000,-2055000000,0,-7773000000,-7773000000,0,-7773000000,0,0,0,0,-27085000000,-36913000000,-39541000000,-8384000000,246239000000,254623000000,104311000000,-32750000000,71561000000,0,5114000000
"2025-09-30","NJR","USD","0000356309","2025-11-20","2025-11-20 16:44:24","2025","Q4",15072000,48478000,47046000,15971000,19350000,59452000,-48089000,29990000,-22003000,-64742000,81175000,-414445000,0,0,0,152105000,-262340000,223250000,334300000,-111050000,3675000,3675000,3675000,0,0,-45169000,-45169000,0,-931000,180825000,0,-340000,1649000,1989000,81175000,-262575000,-181400000,1229000,31395000
"2025-05-31","NKE","USD","0000320187","2025-07-17","2025-07-17 16:25:25","2025","Q4",211000000,164000000,16000000,165000000,-139000000,-93000000,219000000,-276000000,11000000,46000000,463000000,-100000000,0,-570000000,684000000,0,14000000,-999000000,-1000000000,1000000,352000000,352000000,551000000,-199000000,0,-591000000,-591000000,0,-406000000,-1644000000,30000000,-1137000000,7464000000,8601000000,463000000,-100000000,363000000,0,0
"2025-05-31","NKE.BA","USD","0000320187","2025-05-31","2025-05-31 00:00:00","2025","Q4",211000000,197000000,16000000,165000000,-139000000,-93000000,219000000,-276000000,11000000,13000000,463000000,-100000000,0,-570000000,684000000,0,14000000,-999000000,-1000000000,1000000,-199000000,-199000000,0,-199000000,0,-591000000,-591000000,0,145000000,-1644000000,30000000,-1137000000,7464000000,8601000000,463000000,-100000000,363000000,0,0
"2025-05-31","NKE.DE","USD","0000320187","2025-05-31","2025-05-31 00:00:00","2025","Q4",211000000,197000000,16000000,165000000,-139000000,-93000000,219000000,-276000000,11000000,13000000,463000000,-100000000,0,-570000000,684000000,0,14000000,-999000000,-1000000000,1000000,-199000000,-199000000,0,-199000000,0,-591000000,-591000000,0,145000000,-1644000000,30000000,-1137000000,7464000000,8601000000,463000000,-100000000,363000000,0,0
"2025-05-31","NKE.NE","USD","0000320187","2025-05-31","2025-05-31 00:00:00","2025","Q4",211000000,197000000,16000000,165000000,-139000000,-93000000,219000000,-276000000,11000000,13000000,463000000,-100000000,0,-570000000,684000000,0,14000000,-999000000,-1000000000,1000000,-199000000,-199000000,0,-199000000,0,-591000000,-591000000,0,145000000,-1644000000,30000000,-1137000000,7464000000,8601000000,463000000,-100000000,363000000,0,0
"2025-03-31","NKG.V","CAD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-4940815,851,0,1854455,240988,40894,0,0,200094,3262,-2841259,0,0,0,0,-6341,-6341,0,0,0,0,0,0,0,0,0,0,0,-8100,-8100,0,-2855700,3288680,6144380,-2841259,0,-2841259,0,0
"2025-03-31","NKGFF","CAD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-4940815,851,0,1854455,240988,40894,0,0,200094,3262,-2841259,0,0,0,0,-6341,-6341,0,0,0,0,0,0,0,0,0,0,0,-8100,-8100,0,-2855700,3288680,6144380,-2841259,0,-2841259,0,0
"2025-03-31","NKIND.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-26618000,0,0,0,0,0,0,0,0,26618000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NKIND.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-26618000,0,0,0,0,0,0,0,0,26618000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-01-31","NKL.V","USD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","Q4",-4266181,0,0,-26463,302237,-14914,0,0,317151,3195940,-794467,0,0,0,0,0,0,-8875,-8875,0,-486853,-486853,0,-486853,0,0,0,0,0,-495728,0,-1290195,8057730,9347925,-794467,0,-794467,0,100786
"2025-03-31","NLCINDIA.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4819600000,0,0,0,0,0,0,0,0,-4819600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NLCINDIA.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4819600000,0,0,0,0,0,0,0,0,-4819600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-28","NLOK","USD","0000849399","2025-05-15","2025-05-15 17:20:31","2025","Q4",643000000,104000000,2000000,-28000000,-49000000,-10000000,0,-9000000,-39000000,-80000000,592000000,-3000000,-84000000,0,0,4000000,-83000000,0,0,0,0,0,5000000,0,0,-82000000,395000000,0,-214000000,-296000000,5000000,123000000,1006000000,883000000,592000000,-11000000,581000000,0,0
"2025-04-30","NLR.CN","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","Q4",-1342036,1480347,0,0,1755,1099,0,0,656,-123471,16595,-22039,0,0,204,0,-21835,-100000,0,-100000,100000,100000,100000,0,0,0,0,0,0,0,0,-5240,1052,6292,16595,-22039,-5444,0,0
"2025-04-30","NLRCF","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","Q4",-1342036,1480347,0,0,1755,1099,0,0,656,-123471,16595,-22039,0,0,0,204,-21835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5240,1052,6292,16595,-22039,-5444,0,0
"2025-03-31","NMDC.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",14776800000,0,0,0,0,0,0,0,0,-14776800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NMDC.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",14776800000,0,0,0,0,0,0,0,0,-14776800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NME.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1423360,3572,0,0,0,0,0,0,0,1193956,-225832,-831936,0,0,0,0,-831936,-125344,0,-125344,861201,861201,861201,0,0,0,0,0,0,735857,0,-321911,150905,472816,-225832,0,-225830,0,0
"2025-03-31","NMEHF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",12427000000,5734000000,0,0,-170147000000,-5025000000,-156322000000,0,-8800000000,58003000000,-93983000000,-99435000000,0,0,0,-1443000000,-100878000000,94869000000,94869000000,0,-391000000,-391000000,0,-391000000,0,0,0,0,104027000000,198505000000,950000000,4593000000,35894000000,31301000000,-93983000000,-99435000000,-193418000000,0,4344000000
"2025-07-31","NMEX","USD","0001415744","2025-11-17","2025-11-14 19:55:03","2025","Q4",-198753,0,0,0,20036,0,0,19069,967,136044,-42673,-12500,0,0,0,0,-12500,27500,27500,0,0,0,0,0,0,0,0,0,0,27500,0,-27673,4059,31732,-42673,-12500,-55173,0,1275
"2025-09-30","NMG.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",6226567,2300226,0,0,0,0,0,0,0,-11508367,-2981574,-13051638,0,0,0,0,-13051638,0,0,0,14380029,14380029,14380029,0,0,0,0,0,-50540,14329489,0,-1703723,19747642,21451365,-2981574,-6366936,-9348510,0,0
"2025-08-31","NMMRF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",109490518,57640983,0,0,8000594,-2240372,0,3120441,7120524,130152238,305284333,-156435104,0,0,0,179195,-156255909,-44290045,-96545,-44193500,-21722,-21722,0,-21722,0,-109066797,0,0,-8514,-153387078,8345441,3986787,348068067,344081280,305284333,-156398743,148885589,0,0
"2025-03-31","NMR","JPY","0001163653","2025-06-23","2025-06-23 08:36:04","2025","Q4",71970000000,0,0,0,0,0,0,0,0,-71970000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NMR.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-12486785,66481,0,0,0,0,0,0,0,4268286,-8152018,-7172208,500000,0,0,-23203,-6695411,0,0,0,14359715,14359715,14359715,0,0,0,0,0,0,14359715,0,-487714,13472,501186,-8152018,-7172212,-15324230,0,0
"2025-03-31","NMSRESRC.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1231000,0,0,0,0,0,0,0,0,-1231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NMT.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,-5083709,-5083709,-1359520,88049,-1787750,0,0,-3059222,0,0,0,1667965,1667965,1667965,0,0,0,0,0,124144,1792109,-72881,-6423703,4130843,10554546,-5083709,0,-5083710,0,0
"2025-09-30","NMTC","USD","0001500198","2025-12-17","2025-12-16 18:05:40","2025","Q4",-1619221,64324,0,358560,-245821,-1264805,-719952,526943,373807,-83514,-1525672,-10607,0,0,0,0,-10607,0,0,0,-9492191,-9492191,21305,121846,0,0,0,0,1671231,-7820960,0,-1469301,6570382,8039683,-1525672,-10607,-1536279,0,0
"2025-04-30","NMTLF","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","Q4",129814,11372,0,0,-134236,-139500,0,0,5264,-440623,-433673,-392917,0,0,0,790703,397786,-10500,-10500,0,0,0,0,0,0,0,0,0,0,-10500,0,-46387,3078857,3125244,-433673,-392917,-826590,0,0
"2025-03-31","NNCHY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",11335000000,4269000000,0,0,-11437000000,-16560000000,9893000000,0,-4770000000,7673000000,11840000000,-4519000000,0,0,0,256000000,-4263000000,-335000000,-335000000,0,-1502000000,-1502000000,0,-1502000000,0,0,0,0,-6464000000,-8301000000,-1023000000,-29202000000,0,29202000000,11840000000,-4519000000,7321000000,0,153000000
"2025-06-30","NNCSF","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",10916000,4082000,0,0,0,0,0,0,0,7810000,22808000,-2771000,16000,0,0,0,-2755000,0,0,0,118000,118000,118000,0,0,0,0,0,-1967000,-1849000,-1048000,17156000,161638000,144482000,22808000,-2771000,20037000,0,0
"2025-03-30","NNDNF","JPY","0001158967","2025-03-30","2025-03-30 18:00:00","2025","Q4",33073000000,35458000000,0,0,-2618000000,-20476000000,19492000000,0,-1634000000,38398000000,104311000000,-32750000000,-502000000,0,0,-2989000000,-36241000000,-2055000000,-2055000000,0,-7773000000,-7773000000,0,-7773000000,0,0,0,0,-27085000000,-36913000000,-39541000000,-8384000000,246239000000,254623000000,104311000000,-32750000000,71561000000,0,5114000000
"2025-06-30","NNG.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218498,0,218498,0,0,0,0,0
"2025-03-31","NNGF.DE","GBP","0001004315","2025-05-29","2025-05-29 09:30:40","2025","Q4",2255000000,1117000000,0,21000000,-399000000,0,0,0,-399000000,1202000000,4196000000,-4795000000,0,0,0,620000000,-4175000000,0,0,0,-2000000,-2000000,0,-2000000,0,-718000000,-718000000,0,667000000,-53000000,42000000,-1125000000,0,1125000000,4196000000,-4795000000,-599000000,0,918000000
"2025-06-30","NNL.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-262499,0,0,77521,0,0,0,0,0,-9223,-194201,-672023,0,0,0,0,-672023,0,0,0,0,0,0,0,0,0,0,0,1356552,1356552,-860,0,0,0,-194201,-672023,-866224,0,0
"2025-06-30","NNMTF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",24442000,81157000,0,4364946,10947000,-1055000,0,0,12002000,68097054,189008000,-12289000,0,0,0,-49832000,-62121000,0,0,0,0,0,0,0,0,-55501000,-55501000,0,-87253000,-142754000,0,-157535000,0,157535000,189008000,-12289000,176719000,0,30689000
"2025-07-31","NNOCF","USD","0000000000","2025-07-31","2025-07-30 20:00:00","2025","Q4",-1535043,912050,0,0,-3047649,448766,98992,728584,-4323992,2403538,-1267104,-179506,5279.6,0,0,0,-174226,0,0,0,-7919,-7919,0,-7919,0,0,0,0,-464604.6,-472524,1202042,-711812,18475960,19187772,-1267104,-104272,-1371376,0,0
"2025-03-31","NNTL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",15272000,0,0,0,0,0,0,0,0,-15272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NNVC","USD","0001379006","2025-09-29","2025-09-29 16:33:17","2025","Q4",-2095881,161126,0,52183,180531,0,0,114255,66276,135,-1701906,-10200,0,0,0,0,-10200,0,0,0,728080,728080,728080,0,0,0,0,0,0,728080,0,-984026,1558564,2542590,-1701906,-10200,-1712106,0,0
"2025-01-31","NNWWF","CAD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","Q4",42806000,29658000,13230000,-249000,30732000,0,0,0,30732000,-7895000,108282000,-49200000,0,0,0,-3427000,-52627000,-33326000,-33326000,0,0,0,0,0,0,-19148000,-19148000,0,-4703000,-57177000,1921000,399000,67385000,66986000,108282000,-52637000,55645000,0,0
