"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-09-30","GUFICBIO.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",745998000,134790000,880788000,3247000000,3239909000,7091000,2296617000,0,847685000,7272090000,5127432000,0,62659000,62659000,0,0,248896000,5438987000,0,12711077000,1989084000,1989084000,0,0,2286013000,65419000,0,0,356265000,4696781000,1178275000,162393000,0,117968000,244017000,1702653000,0,227812000,6399434000,0,0,100283000,0,0,0,6211011000,6311294000,6311643000,349000,12711077000,131740000,3692100000,2946102000
"2025-09-30","GUJALKALI.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3719200000,193200000,3912400000,2958300000,2946200000,12100000,4536800000,0,1753200000,13160700000,45579700000,0,8100000,8100000,21615500000,0,1730800000,68934100000,0,82094800000,5960900000,5860600000,100300000,0,3729300000,0,0,0,2831100000,12521300000,2569700000,67300000,0,6546700000,4685900000,13869600000,0,67300000,26390900000,0,0,734400000,0,0,0,54969500000,55703900000,55703900000,0,82094800000,21808700000,6366300000,2647100000
"2025-09-30","GUJALKALI.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3719200000,193200000,3912400000,2958300000,2946200000,12100000,4536800000,0,1753200000,13160700000,45579700000,0,8100000,8100000,21615500000,0,1730800000,68934100000,0,82094800000,5960900000,5860600000,100300000,0,3729300000,0,0,0,2831100000,12521300000,2569700000,67300000,0,6546700000,4685900000,13869600000,0,67300000,26390900000,0,0,734400000,0,0,0,54969500000,55703900000,55703900000,0,82094800000,21808700000,6366300000,2647100000
"2025-09-30","GUJAPOLLO.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1703000,6648000,8351000,1817232000,213095000,1604137000,255965000,0,145868000,2227416000,1189072000,0,109538000,109538000,661228000,0,1425152000,3384990000,0,5612406000,93144000,93144000,0,0,313739000,0,0,0,138319000,545202000,140819000,0,0,9177000,1845000,151841000,0,0,697043000,0,0,118000000,0,0,0,4797363000,4915363000,4915363000,0,5612406000,661228000,454558000,452855000
"2025-09-30","GUJAPOLLO.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1703000,6648000,8351000,1817232000,213095000,1604137000,255965000,0,145868000,2227416000,1189072000,0,109538000,109538000,661228000,0,1425152000,3384990000,0,5612406000,93144000,93144000,0,0,313739000,0,0,0,138319000,545202000,140819000,0,0,9177000,1845000,151841000,0,0,697043000,0,0,118000000,0,0,0,4797363000,4915363000,4915363000,0,5612406000,661228000,454558000,452855000
"2025-09-30","GUJARATPOLY.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",20085000,0,20085000,43861000,43335000,526000,30957000,0,4665000,99568000,13470000,0,1026999,1026999,149444000,628000,28000,164597000,0,264165000,4902000,3210000,1692000,0,98626000,0,0,0,7763000,111291000,0,3125000,0,0,5052000,8177000,0,3125000,119468000,0,0,85500000,0,0,0,59196000,144696000,144696000,0,264164000,149444000,101751000,81666000
"2025-09-30","GUJCONT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",137000,130292000,130429000,284385000,284184000,201000,98683000,4905000,22697000,541099000,246776000,0,133000,133000,8678000,0,1001000,256588000,0,797687000,31549000,31549000,0,0,191884000,1800000,0,0,16025000,241258000,9565000,698000,0,11498000,1431000,23192000,0,2498000,264450000,0,0,56500000,0,0,0,476737000,533237000,533237000,0,797687000,138691000,203947000,203810000
"2025-09-30","GUJCOTEX.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2569000,0,2569000,59880000,59880000,0,112000,0,40810000,103371000,46927000,0,0,0,12180000,0,2489000,61596000,0,164967000,65137000,65137000,0,0,0,0,0,0,14659000,79796000,8858000,0,0,0,1000,8859000,0,0,88655000,0,0,71220000,0,0,0,5092000,76312000,76312000,0,164967000,12180000,8858000,6289000
"2025-09-30","GUJCRAFT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2068000,33619000,35687000,230181000,229449000,732000,631878000,0,73060000,970806000,642004000,0,0,0,0,0,26897000,668901000,0,1639707000,215404000,211471000,3933000,0,445928000,24795000,3933000,0,45486000,731613000,134154000,72899000,0,56445000,5250000,268748000,0,97694000,1000361000,0,0,48883000,0,0,0,590463000,639346000,639346000,0,1639707000,17423000,677776000,675708000
"2025-09-30","GUJGASLTD.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",3450400000,21016300000,24466700000,9563800000,9545600000,18200000,608400000,0,1705100000,36344000000,85118200000,0,5587000000,5587000000,0,0,6650900000,97356100000,0,133700100000,7591400000,6479100000,1112300000,0,0,348500000,1112300000,0,26612400000,34552300000,0,1164000000,0,9775800000,1223800000,12163600000,0,1512500000,46715900000,0,0,1376800000,0,0,0,85607400000,86984200000,86984200000,0,133700100000,2689300000,1512500000,-1937900000
"2025-09-30","GUJHOTE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",3494000,492728000,496222000,17126000,17126000,0,0,0,4379000,517727000,11613000,0,0,0,0,0,4649000,16262000,0,533989000,295000,295000,0,1890000,0,0,0,0,5313000,7498000,0,0,0,25628000,1425000,27053000,0,0,34551000,0,0,37875000,461563000,0,0,0,499438000,499438000,0,533989000,492728000,0,-3494000
"2025-09-30","GUJINTRX.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",70189000,183355000,253544000,168843000,164057000,4786000,154927000,0,24168000,601482000,151805000,0,1685000,1685000,0,0,6878000,160368000,0,761850000,53218000,53218000,0,0,0,0,0,0,8164000,61382000,0,0,0,8592000,13242000,21834000,0,0,83216000,0,0,34353000,0,0,0,644281000,678634000,678634000,0,761850000,183355000,0,-70189000
"2025-09-30","GUJINV.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1554000,0,1554000,41080000,40709000,371000,0,0,296000,42930000,13000,0,0,0,0,0,73050000,73063000,0,115993000,12916000,12916000,0,0,0,0,0,0,0,12916000,0,0,0,0,897000,897000,0,0,13813000,0,0,75099000,0,0,0,27081000,102180000,102180000,0,115993000,73050000,0,-1554000
"2025-09-30","GUJPETR.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",11120000,111020000,122140000,22197000,22197000,0,11724000,0,6853000,162914000,35876000,0,0,76000,0,0,342266000,378218000,0,541132000,15297000,15297000,0,0,449000,547000,0,0,6517000,22810000,0,993000,0,8948000,0,9941000,0,1540000,32751000,0,0,59692000,0,0,0,448689000,508381000,508381000,0,541132000,341666000,1989000,-9131000
"2025-09-30","GUJRAFFIA.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4194000,523000,4717000,31363000,31363000,0,38573000,0,26353000,101006000,99821000,0,0,0,96000000,0,0,195821000,0,296827000,32827000,32827000,0,0,0,0,0,0,25114000,57941000,21824000,0,0,0,0,21823999,0,0,79765000,0,0,54045000,0,0,0,163017000,217062000,217062000,0,296827000,96523000,21824000,17630000
"2025-09-30","GUJSTATFIN.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",75000,9225000,9300000,0,0,0,0,0,0,9300000,18775000,0,0,0,0,0,2242965000,2261740000,0,2271040000,0,0,0,0,0,0,0,0,0,0,6616842000,0,0,0,26893385000,33510227000,0,0,33510227000,0,0,891140000,0,46048000,0,-32176375000,-31239187000,-31239187000,0,2271040000,2178008000,6616842000,6616767000
"2025-09-30","GUJTERC.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3613000,26238000,29851000,65290000,63557000,1733000,34573000,0,13266000,142980000,34732000,0,0,0,16536999,5219000,44788000,101276000,0,244256000,41182000,41182000,0,0,4867000,0,0,0,88672000,134721000,0,0,0,0,31158999,31158999,0,0,165880000,0,0,74203000,0,0,4173000,0,78376000,78376000,0,244256000,42775000,4867000,1254000
"2025-09-30","GUJTHEM.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",63562000,40271000,103833000,351460000,351375000,85000,72115000,0,20633000,548041000,2942937000,0,1273000,1273000,0,0,274468000,3218678000,0,3766719000,297589000,297589000,0,0,2596000,12015000,0,0,61739000,373939000,687000000,13305000,0,39671000,8480000,748456000,0,25320000,1122395000,0,0,108965000,0,0,0,2535359000,2644324000,2644324000,0,3766719000,9005000,714916000,651354000
"2025-09-30","GULFOILLUB.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10935834000,363264000,11299098000,5684680000,5679649000,5031000,5393178000,0,1502712000,23879668000,2783781000,277190000,954832000,1232022000,947826000,1103000,302279000,5267011000,0,29146679000,5366819000,5182803000,184016000,0,4693142000,162694000,184016000,0,1165636000,11388291000,0,217360000,2341000,264880000,114822000,599403000,0,380054000,11987694000,0,0,98639000,0,0,0,16388752000,16487391000,17158985000,671594000,29146679000,947826000,5073196000,-5862638000
"2025-09-30","GULFOILLUB.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10935834000,363264000,11299098000,5684680000,5679649000,5031000,5393178000,0,1502712000,23879668000,2783781000,277190000,954832000,1232022000,947826000,1103000,302279000,5267011000,0,29146679000,5366819000,5182803000,184016000,0,4693142000,162694000,184016000,0,1165636000,11388291000,0,217360000,2341000,264880000,114822000,599403000,0,380054000,11987694000,0,0,98639000,0,0,0,16388752000,16487391000,17158985000,671594000,29146679000,947826000,5073196000,-5862638000
"2025-09-30","GULFPETRO.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",675000,325430000,326105000,1597293000,1597293000,0,827255000,0,530916000,3281569000,688399000,0,1609000,1609000,14715000,0,13001000,717724000,0,3999293000,212179000,212179000,0,0,70485000,31294000,0,0,191901000,505859000,0,55699000,0,13652000,16609000,85960000,0,86993000,591819000,0,0,254922000,0,0,0,3152552000,3407474000,3407474000,0,3999293000,47512000,157478000,156803000
"2025-09-30","GULFPETRO.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",675000,325430000,326105000,1597293000,1597293000,0,827255000,0,530916000,3281569000,688399000,0,1609000,1609000,14715000,0,13001000,717724000,0,3999293000,212179000,212179000,0,0,70485000,31294000,0,0,191901000,505859000,0,55699000,0,13652000,16609000,85960000,0,86993000,591819000,0,0,254922000,0,0,0,3152552000,3407474000,3407474000,0,3999293000,47512000,157478000,156803000
"2025-09-30","GULPOLY.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",9788000,168754000,178542000,1709984000,1709984000,0,2718522000,0,769099000,5376147000,7101808000,0,399000,399000,288907000,0,139179000,7530293000,0,12906440000,1001953000,1001953000,0,0,3122872000,312000,0,0,488520000,4613657000,1355553000,52500000,0,472693000,8266000,1889012000,0,52812000,6502669000,0,0,62371000,0,0,0,6341400000,6403771000,6403771000,0,12906440000,436469000,4531237000,4521449000
"2025-09-30","GULPOLY.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",9788000,168754000,178542000,1709984000,1709984000,0,2718522000,0,769099000,5376147000,7101808000,0,399000,399000,288907000,0,139179000,7530293000,0,12906440000,1001953000,1001953000,0,0,3122872000,312000,0,0,488520000,4613657000,1355553000,52500000,0,472693000,8266000,1889012000,0,52812000,6502669000,0,0,62371000,0,0,0,6341400000,6403771000,6403771000,0,12906440000,436469000,4531237000,4521449000
"2025-09-30","GVFILM.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1634000,0,1634000,41105000,41105000,0,349776000,0,165876000,558391000,162613000,0,0,0,350989000,4791000,595995000,1114388000,0,1672779000,41281000,41281000,0,0,166776000,206000,0,0,287917000,496180000,0,40000000,0,0,2502000,42502000,0,40206000,538682000,0,0,1864628000,0,0,0,-730531000,1134097000,1134097000,0,1672779000,350989000,206982000,205348000
"2025-09-30","GVKPIL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",338500000,388300000,726800000,165300000,1000000,164300000,0,0,3009400000,3901500000,1400000,0,0,0,1879100000,0,40100000,1920600000,0,5822100000,11300000,7700000,3600000,0,4103200000,0,3600000,0,638800000,4753300000,2904500000,0,0,0,269500000,3174000000,0,0,7927300000,0,0,1579200000,0,0,0,-16107100000,-14527900000,-2105200000,12422700000,5822100000,2267400000,7007700000,6669200000
"2025-09-30","GVKPIL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",338500000,388300000,726800000,165300000,1000000,164300000,0,0,3009400000,3901500000,1400000,0,0,0,1879100000,0,40100000,1920600000,0,5822100000,11300000,7700000,3600000,0,4103200000,0,3600000,0,638800000,4753300000,2904500000,0,0,0,269500000,3174000000,0,0,7927300000,0,0,1579200000,0,0,0,-16107100000,-14527900000,-2105200000,12422700000,5822100000,2267400000,7007700000,6669200000
"2025-09-30","GXH.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",23653000,0,23653000,27852000,25822000,2030000,34047000,0,0,85552000,117857000,0,0,166221000,10771000,12530000,0,307378999,0,392931000,71178000,71178000,0,0,13874000,0,0,5271000,0,90323000,23735000,98901000,0,0,0,122636000,0,98901000,212959000,0,0,91243000,75504000,0,577000,0,167324000,179972000,12648000,392931000,10771000,136510000,112857000
"2025-09-30","GYUAF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",239946200,35618440,275564640,683368400,683368400,0,945555000,0,102116560,2006604600,1563547440,4258800,24782160,29040960,559640120,22943440,445254160,2620426120,0,4627030720,525292560,485239560,40053000,0,350181520,0,0,0,323655280,1199129360,360308000,67809560,0,218598120,91476320,738192000,0,67809560,1937321360,-2203760,0,357205160,1070838080,495555320,464236240,11998999,2397630040,2689682320,292052280,4627003680,595258560,778299080,538352880
"2025-09-30","H07.SI","SGD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",513194000,0,513194000,17619000,17619000,0,389000,0,3482000,534684000,214437000,0,0,0,0,16110000,339699000,570246000,0,1104930000,32797000,29025000,3772000,0,0,284000,3772000,0,0,33081000,0,45005000,0,11965000,174529000,231499000,0,45289000,264580000,-3975000,0,386014000,599131000,0,0,-96496000,884674000,840350000,-44324000,1104930000,0,45289000,-467905000
"2025-09-30","HACBY","JPY","0000793742","2025-09-30","2025-09-30 00:00:00","2026","Q2",2905605000000,0,2905605000000,0,0,0,0,0,0,2905605000000,39256000000,0,26408000,26408000,6426120000000,1865000000,4139719592000,10606987000000,0,13512592000000,0,0,0,0,5267515000,0,0,0,9811451485000,9816719000000,2072444000000,0,0,0,582309000000,2654753000000,0,0,12471472000000,-31339000000,0,52243000000,596283000000,57233000000,0,362832000000,1037252000000,1041120000000,3868000000,13512592000000,6426120000000,2072444000000,-833161000000
"2025-09-27","HAE","USD","0000313143","2025-11-06","2025-11-06 06:03:25","2026","Q2",296426000,0,296426000,207066000,207066000,0,336206000,0,59984000,899682000,292476000,606101000,428357000,1034458000,0,7571000,207969000,1542474000,0,2442156000,61691000,61691000,0,0,304335000,0,0,0,182292000,548318000,920393000,0,0,58201000,66071000,1044665000,0,0,1592983000,0,0,467000,336323000,0,-40531000,552914000,849173000,849173000,0,2442156000,0,1224728000,928302000
"2025-09-30","HAL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",31381600000,430545400000,461927000000,200580500000,44156400000,156424100000,284199000000,0,116035000000,1062741500000,72248500000,0,29497400000,29497400000,0,14741300000,52220900000,168708100000,0,1231449600000,60329600000,60329600000,0,0,0,25800000,0,0,424045400000,484400800000,0,88200000,0,0,375782500000,375870700000,0,114000000,860271500000,0,0,3343900000,0,0,0,367798800000,371142700000,371178100000,35400000,1231449600000,21846100000,114000000,-31267600000
"2025-09-30","HAL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",31381600000,430545400000,461927000000,200580500000,44156400000,156424100000,284199000000,0,116035000000,1062741500000,72248500000,0,29497400000,29497400000,0,14741300000,52220900000,168708100000,0,1231449600000,60329600000,60329600000,0,0,0,25800000,0,0,424045400000,484400800000,0,88200000,0,0,375782500000,375870700000,0,114000000,860271500000,0,0,3343900000,0,0,0,367798800000,371142700000,371178100000,35400000,1231449600000,21846100000,114000000,-31267600000
"2025-09-30","HALDER.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",137411000,89310000,226721000,1126874000,1126411000,463000,2992949000,0,301863000,4648407000,547997000,0,7378000,7378000,0,0,736423000,1291798000,0,5940205000,782478000,691362000,91116000,0,2614168000,0,91116000,0,603874000,4000520000,366179000,0,0,65539000,11974000,443692000,0,0,4444212000,0,0,121578000,0,0,0,1363219000,1484797000,1495993000,11196000,5940205000,19113000,2980347000,2842936000
"2025-09-30","HALDYNGL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",24937000,295354000,320291000,786832000,786832000,0,711022000,0,46495000,1864640000,2517116000,0,1601000,1601000,682939000,0,26003000,3227659000,0,5092299000,587258000,587258000,0,0,569856000,9165000,0,0,691097000,1857376000,749871000,3524000,0,105321000,160137000,1018853000,0,12689000,2876229000,0,0,53752000,0,0,0,2162318000,2216070000,2216070000,0,5092299000,682939000,1332416000,1307479000
"2025-09-30","HALMY","GBP","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",222900000,0,222900000,517300000,517300000,0,317700000,0,9400000,1067300000,300200000,1323900000,614900000,1938800000,37021875,3100000,-6021875,2273100000,0,3340400000,354300000,338400000,15900000,0,83000000,24400000,15900000,0,27300000,489000000,670900000,85200000,0,76200000,31200000,863500000,0,109600000,1352500000,-57200000,0,38000000,1918600000,23800000,0,64700000,1987900000,1987900000,0,3340400000,37021875,863500000,640600000
"2025-09-30","HANSUGAR.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",20753000,0,20753000,9056000,0,9056000,1125000,0,3213000,34147000,2372419000,0,0,0,4479000,0,0,2376898000,0,2411045000,98575000,57734000,40841000,0,558390000,0,0,0,231754000,888719000,0,0,0,0,0,0,0,0,888719000,0,0,185000000,0,0,0,1337326000,1522326000,1522326000,0,2411045000,4479000,558390000,537637000
"2025-09-30","HAPPSTMNDS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",9374000000,4664900000,14038900000,3248400000,3244000000,4400000,0,0,2859800000,20147100000,2008400000,7677600000,2200600000,9878200000,751200000,417500000,540600000,13595900000,0,33743000000,1050800000,932800000,118000000,0,8813000000,0,0,277400000,2072300000,12213500000,3480400000,448000000,0,438700000,882400000,5249500000,0,448000000,17463000000,0,0,300400000,0,0,0,15979600000,16280000000,16280000000,0,33743000000,5416100000,12741400000,3367400000
"2025-09-30","HAPPSTMNDS.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",9374000000,4664900000,14038900000,3248400000,3244000000,4400000,0,0,2859800000,20147100000,2008400000,7677600000,2200600000,9878200000,751200000,417500000,540600000,13595900000,0,33743000000,1050800000,932800000,118000000,0,8813000000,0,0,277400000,2072300000,12213500000,3480400000,448000000,0,438700000,882400000,5249500000,0,448000000,17463000000,0,0,300400000,0,0,0,15979600000,16280000000,16280000000,0,33743000000,5416100000,12741400000,3367400000
"2025-09-30","HAPPYFORGE.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",143934000,1710028000,1853962000,3799318000,3797239000,2079000,2250801000,0,1586114000,9490195000,11597621000,0,174337000,174337000,375331000,0,1370122000,13517411000,0,23007606000,440774000,423435000,17339000,48711000,1926311000,0,0,0,593999000,3009795000,0,0,0,404592000,0,404592000,0,0,3414387000,0,0,188609000,0,0,0,19404610000,19593219000,19593219000,0,23007606000,2085359000,1926311000,1782377000
"2025-07-31","HAR.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",2054966,0,2054966,288676,100805,187871,0,0,35500,2379142,11638765,0,0,0,64500,0,0,11703265,0,14082407,333966,333966,0,0,29767,29767,0,0,16486,409986,0,68885,0,0,0,68885,0,98652,478871,0,0,30834038,-19442341,2211839,0,0,13603536,13603536,0,14082407,64500,98652,-1956314
"2025-09-30","HARDCAS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2506000,14879000,17385000,8827000,1227000,7600000,0,0,2107000,28319000,67692000,0,0,0,402837000,0,4950999,475479999,0,503799000,3886000,3886000,0,0,0,0,0,0,7668000,11554000,0,0,0,17229000,1079999,18308999,0,0,29863000,0,0,6795000,0,0,0,467141000,473936000,473936000,0,503799000,417716000,0,-2506000
"2025-09-30","HARDWYN.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2895000,17924000,20819000,518529000,518529000,0,610347000,0,167819000,1317514000,42176000,3459159000,0,3459159000,0,2386000,1882000,3505603000,0,4823117000,614877000,533944000,80933000,0,52307000,8640000,80933000,0,77887000,753711000,0,1144000,0,1521000,1520999,2665000,0,9784000,756376000,0,0,488434000,0,0,0,3523363000,4011797000,4066741000,54944000,4823117000,17924000,62091000,59196000
"2025-09-30","HARDWYN.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2895000,17924000,20819000,518529000,518529000,0,610347000,0,167819000,1317514000,42176000,3459159000,0,3459159000,0,2386000,1882000,3505603000,0,4823117000,614877000,533944000,80933000,0,52307000,8640000,80933000,0,77887000,753711000,0,1144000,0,1521000,1520999,2665000,0,9784000,756376000,0,0,488434000,0,0,0,3523363000,4011797000,4066741000,54944000,4823117000,17924000,62091000,59196000
"2025-09-30","HARIAAPL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1492000,0,1492000,6848000,6848000,0,5000,0,33155000,41500000,19140000,0,0,0,1543000,33891000,84987000,139561000,0,181061000,991000,991000,0,0,0,0,0,0,79410000,80401000,29131000,0,0,0,4985000,34116000,0,0,114517000,0,0,152898000,0,0,0,-86354000,66544000,66544000,0,181061000,1543000,29131000,27639000
"2025-09-30","HARIAEXPO.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",490000,0,490000,103000,103000,0,0,0,1239000,1832000,0,0,0,0,39795000,0,101024000,140819000,0,142651000,62000,62000,0,0,0,0,0,0,257000,319000,0,0,0,0,0,0,0,0,319000,0,0,115500000,0,0,0,26831000,142331000,142331000,0,142650000,39795000,0,-490000
"2025-09-30","HARIOMPIPE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",56136000,1379000,57515000,1597668000,1597668000,0,4131239000,0,427955000,6214377000,4823197000,0,687000,687000,57479000,0,338762000,5220125000,0,11434502000,890306000,707259000,183047000,0,3064904000,11560000,183047000,0,197128000,4163898000,882712000,219599000,0,111673000,8657000,1222641000,0,231159000,5386539000,0,0,309673000,0,0,0,5738290000,6047963000,6047963000,0,11434502000,57479000,4178775000,4122639000
"2025-09-30","HARIOMPIPE.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",56136000,1379000,57515000,1597668000,1597668000,0,4131239000,0,427955000,6214377000,4823197000,0,687000,687000,57479000,0,338762000,5220125000,0,11434502000,890306000,707259000,183047000,0,3064904000,11560000,183047000,0,197128000,4163898000,882712000,219599000,0,111673000,8657000,1222641000,0,231159000,5386539000,0,0,309673000,0,0,0,5738290000,6047963000,6047963000,0,11434502000,57479000,4178775000,4122639000
"2025-09-30","HARLETH.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",74618000,4106000,78724000,115400000,115400000,0,53142000,0,3098000,250364000,148954000,0,0,0,129460000,0,1308000,279722000,0,530086000,63600000,61300000,2300000,0,5222000,0,2300000,0,6302000,75124000,0,0,0,15099000,0,15099000,0,0,90223000,0,0,49085000,0,0,0,390778000,439863000,439863000,0,530086000,129460000,5222000,-69396000
"2025-09-30","HARRMALAYA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2285000,50080000,52365000,188756000,188756000,0,522057000,0,283256000,1046434000,3916756000,0,3342000,3342000,294000,0,57576000,3977968000,0,5024402000,690252000,690252000,0,0,566341000,4092000,0,0,1068063000,2328748000,536532000,29335000,0,0,479224000,1045091000,0,33427000,3373839000,0,0,184543000,0,0,0,1466020000,1650563000,1650563000,0,5024402000,12169000,1136300000,1134015000
"2025-09-30","HARRMALAYA.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2285000,50080000,52365000,188756000,188756000,0,522057000,0,283256000,1046434000,3916756000,0,3342000,3342000,294000,0,57576000,3977968000,0,5024402000,690252000,690252000,0,0,566341000,4092000,0,0,1068063000,2328748000,536532000,29335000,0,0,479224000,1045091000,0,33427000,3373839000,0,0,184543000,0,0,0,1466020000,1650563000,1650563000,0,5024402000,12169000,1136300000,1134015000
"2025-09-30","HARSHA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",190000000,2643500000,2833500000,3558800000,3422600000,136200000,3705600000,0,541200000,10639100000,5926100000,440700000,6600000,447300000,1428100000,0,280800000,8082300000,0,18721400000,1208500000,1173600000,34900000,0,1376200000,6200000,34900000,0,892200000,3483100000,1778000000,10300000,0,143400000,161800000,2093500000,0,16500000,5576600000,0,0,910400000,0,0,0,12234400000,13144800000,13144800000,0,18721400000,3975600000,3170700000,2980700000
"2025-09-30","HARSHA.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",190000000,2643500000,2833500000,3558800000,3422600000,136200000,3705600000,0,541200000,10639100000,5926100000,440700000,6600000,447300000,1428100000,0,280800000,8082300000,0,18721400000,1208500000,1173600000,34900000,0,1376200000,6200000,34900000,0,892200000,3483100000,1778000000,10300000,0,143400000,161800000,2093500000,0,16500000,5576600000,0,0,910400000,0,0,0,12234400000,13144800000,13144800000,0,18721400000,3975600000,3170700000,2980700000
"2025-09-30","HARSHILAGR.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",2095000,0,2095000,444463000,444463000,0,364588000,0,374869000,1186015000,540000,0,0,0,0,2647000,75435000,78622000,0,1264637000,67200000,67200000,0,0,0,0,0,0,7208000,74408000,2151000,0,0,0,0,2151000,0,0,76559000,0,0,711200000,0,0,0,476878000,1188078000,1188078000,0,1264637000,25000000,2151000,56000
"2025-09-30","HASTIFIN.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",15000,0,15000,0,0,0,0,0,36402000,36417000,294000,0,0,0,0,21751000,21560000,43605000,0,80022000,5693000,1192000,4501000,0,0,0,4501000,0,0,5693000,0,0,0,0,682000,682000,0,0,6375000,0,0,108397000,0,0,0,-34750000,73647000,73647000,0,80022000,21517000,0,-15000
