"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-10-31","VEEV","USD","0001393052","2025-11-21","2025-11-21 16:07:12","2026","Q3",236203000,0,18486000,0,-197707000,100783000,0,-171000,-298319000,135805000,192787000,-9889000,0,-933336000,447992000,0,-495233000,0,0,0,57699000,57699000,57699000,0,0,0,0,0,-25053000,32646000,-494000,-270294000,1660137000,1930431000,192787000,-6303000,186484000,0,0
"2025-10-31","VPRIF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-4806,322.45680000000004,0,0,26517,-8389,33305,2159,-557,3173,25207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-910,24297,102854,78557,25207,3.566999999999098,25211,0,0
"2025-10-31","VVC.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-526784,23628,0,0,30310,11726,0,18584,0,63927,-408919,0,0,0,0,0,0,334394,0,334394,0,0,0,0,0,0,0,0,0,334394,144683,70158,80207,10049,-408919,0,-408920,0,0
"2025-10-31","VVCVF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-375807,16856,0,0,30310,0,0,0,30310,36919,-291722,0,0,0,0,0,0,238556,0,238556,0,0,0,0,0,0,0,0,0,238556,103131,49965,57219,7253,-291722,0,-291723,0,0
"2025-10-31","WDAY","USD","0001327811","2025-11-26","2025-11-26 16:03:42","2026","Q3",252000000,85000000,61000000,376000000,-256000000,-126000000,0,-7000000,-123000000,70000000,588000000,-38000000,-974000000,-241000000,2940000000,0,1687000000,0,0,0,-802000000,-802000000,0,-803000000,0,0,0,0,-124000000,-926000000,0,1349000000,2618000000,1269000000,588000000,-38000000,550000000,14000000,55000000
"2025-10-31","WFC.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",11591993,2847841,4446373,0,2334327,973985,793,-1161824,2521373,-7211859,14008675,-1006153,0,0,0,-21146867,-22153020,8248737,102905066,-94656329,-615090,-615090,0,-615090,0,0,0,0,0,7633648,0,-510697,13057716,13568413,14008675,-1006153,13814395,0,0
"2025-10-31","WFICF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",11591993,2847841,4446373,0,2334327,973985,793,0,1359549,-11226746,9993788,-1006153,0,0,0,-14797811,-15803964,8248737,102905066,-94656329,-438805,-438805,0,-438805,0,0,0,0,-2364088,5445844,-113567,-477899,9315374,9793273,9993788,-1006153,13814395,0,0
"2025-10-31","WMT","USD","0000104169","2025-12-03","2025-12-03 16:45:34","2026","Q3",6088000000,3606000000,759000000,0,205000000,405000000,-7562000000,5975000000,1387000000,-1558000000,9100000000,11409000000,-775000000,0,799000000,-19264000000,-7831000000,2804000000,-1750000000,4554000000,6200000000,6200000000,0,6200000000,0,-1875000000,-1875000000,0,-7148000000,-19000000,-30000000,1220000000,11097000000,9877000000,9100000000,9972000000,19072000000,0,0
"2025-10-31","WMT.DE","USD","0000104169","2025-11-20","2025-11-20 06:58:46","2026","Q3",6088000000,3606000000,759000000,0,205000000,405000000,-7562000000,5975000000,1387000000,-1558000000,9100000000,11409000000,-775000000,0,799000000,-19264000000,-7831000000,2804000000,-1750000000,4554000000,6200000000,6200000000,0,6200000000,0,-1875000000,-1875000000,0,-7148000000,-19000000,-30000000,1220000000,11097000000,9877000000,9100000000,9972000000,19072000000,0,0
"2025-10-31","WMT.NE","USD","0000104169","2025-11-20","2025-11-20 06:58:46","2026","Q3",6088000000,3606000000,759000000,0,205000000,405000000,-7562000000,5975000000,1387000000,-1558000000,9100000000,11409000000,-775000000,0,799000000,-19264000000,-7831000000,2804000000,-1750000000,4554000000,6200000000,6200000000,0,6200000000,0,-1875000000,-1875000000,0,-7148000000,-19000000,-30000000,1220000000,11097000000,9877000000,9100000000,9972000000,19072000000,0,0
"2025-12-31","WRIT","USD","0001413547","2025-12-31","2025-12-30 19:00:00","2026","Q3",-76419,97,0,0,-247255,0,0,-184694,-62561,0,-323577,0,0,0,0,0,0,250000,0,250000,81844,81844,81844,0,0,0,0,0,-10487,321357,0,-2220,0,2220,-323577,-3,-323580,0,0
"2025-10-31","YEXT","USD","0001614178","2025-12-08","2025-12-08 16:11:40","2026","Q3",6136000,9041000,0,12338000,5353000,2535000,0,-17545000,0,-52688000,-19820000,-515000,0,0,0,0,-515000,0,0,0,0,45059000,-321000,-14396000,0,0,0,0,-30679000,-30679000,407000,-50607000,158931000,209538000,-19820000,-515000,-20335000,0,0
"2025-10-31","YORKF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",2674807,0,0,0,-25466,2611,0,0,-28077,-2790477,-141136,-91117,0,-535119,1711968,-311171,774561,0,0,0,0,0,0,0,0,0,0,0,0,0,-759,632666,698161,65495,-197836,-91117,-288953,0,0
"2025-10-31","ZM","USD","0001585521","2025-11-25","2025-11-25 16:02:47","2026","Q3",612873000,66511000,53404000,185282000,27022000,3546000,0,1579000,21897000,-315766000,629326000,-15009000,0,-1125917000,995195000,1363000,-144368000,0,0,0,-413706000,-413706000,479000,-413706000,0,0,0,0,-52349000,-466055000,-14000,18889000,1227588000,1208699000,629326000,-15009000,614317000,0,0
"2025-09-30","ZOM","USD","0001684144","2025-11-04","2025-11-04 16:06:55","2026","Q3",-6121000,1900000,-47000,867000,0,-847000,121000,-420000,0,-1259000,-4660000,0,0,0,0,4041000,4041000,0,0,0,0,0,0,0,0,0,0,0,0,0,-14000,-633000,7496000,8129000,-4660000,0,-4660000,0,0
